transaction_id,transaction_date,type,item_id,qty,uom,from_location,to_location,reference,lot_number,user_id,unit_cost
IT-001716,2025-09-01,SO Issue,A-20002,-1,EA,E-31-2,SHIPPING,SO-26420,,E102,1931.15
IT-000032,2025-09-02,PO Receipt,P-20051,500,EA,RECEIVING,C-03-2,PO-31016,L250902-639,E102,11.200000000000001
IT-000033,2025-09-02,PO Receipt,P-20045,82,EA,RECEIVING,F-28-1,PO-31016,L250902-190,E106,0.18
IT-000034,2025-09-02,PO Receipt,P-20027,32,EA,RECEIVING,D-12-2,PO-31016,L250902-517,E077,8.42
IT-000085,2025-09-03,PO Receipt,P-20026,25,EA,RECEIVING,B-20-5,PO-31036,L250903-687,E106,0.63
IT-000086,2025-09-03,PO Receipt,P-20017,11,EA,RECEIVING,E-37-2,PO-31036,L250903-729,E081,84.28
IT-000570,2025-09-03,PO Receipt,P-20045,82,EA,RECEIVING,E-22-2,PO-31260,L250903-121,E083,0.18
IT-000571,2025-09-03,PO Receipt,P-20064,42,EA,RECEIVING,F-01-4,PO-31260,L250903-496,E080,0.7000000000000001
IT-000574,2025-09-03,SO Issue,A-20003,-5,EA,B-22-3,SHIPPING,SO-26001,,E106,2450.66
IT-000909,2025-09-03,SO Issue,A-20031,-1,EA,B-06-4,SHIPPING,SO-26121,,E101,128.84
IT-001279,2025-09-03,SO Issue,A-20110,-2,EA,A-25-4,SHIPPING,SO-26249,,E078,2979.18
IT-001473,2025-09-03,SO Issue,A-20020,-3,EA,A-14-1,SHIPPING,SO-26320,,E082,316.62
IT-000549,2025-09-04,PO Receipt,P-20015,10,EA,RECEIVING,F-16-2,PO-31252,L250904-823,E077,5.42
IT-000550,2025-09-04,PO Receipt,P-20089,500,EA,RECEIVING,B-31-5,PO-31252,L250904-929,E102,14.19
IT-000551,2025-09-04,PO Receipt,P-20103,100,EA,RECEIVING,C-16-4,PO-31252,L250904-503,E083,17.330000000000002
IT-000767,2025-09-04,SO Issue,A-20022,-1,EA,D-27-4,SHIPPING,SO-26069,,E106,155.41
IT-000903,2025-09-04,SO Issue,A-20092,-1,EA,A-25-4,SHIPPING,SO-26118,,E099,1915.78
IT-000905,2025-09-04,SO Issue,A-20022,-1,EA,D-16-3,SHIPPING,SO-26118,,E104,155.41
IT-001417,2025-09-04,SO Issue,A-20022,-1,EA,E-34-5,SHIPPING,SO-26300,,E105,155.41
IT-001452,2025-09-04,SO Issue,A-20093,-3,EA,A-03-3,SHIPPING,SO-26314,,E099,2017.22
IT-000527,2025-09-05,PO Receipt,P-20080,20,EA,RECEIVING,C-25-1,PO-31242,L250905-829,E082,11.25
IT-000528,2025-09-05,PO Receipt,P-20000,42,EA,RECEIVING,E-11-5,PO-31242,L250905-915,E105,55.43
IT-000678,2025-09-05,SO Issue,A-20097,-2,EA,F-16-1,SHIPPING,SO-26038,,E076,246.81
IT-001050,2025-09-05,SO Issue,A-20002,-1,EA,D-04-1,SHIPPING,SO-26171,,E100,1931.15
IT-001267,2025-09-05,SO Issue,A-20101,-3,EA,A-21-2,SHIPPING,SO-26245,,E103,2382.4
IT-001472,2025-09-05,SO Issue,A-20061,-1,EA,D-27-4,SHIPPING,SO-26320,,E076,175.52
IT-001514,2025-09-05,SO Issue,A-20110,-5,EA,F-39-5,SHIPPING,SO-26340,,E103,2979.18
IT-001471,2025-09-06,SO Issue,A-20087,-1,EA,D-06-5,SHIPPING,SO-26320,,E102,333.06
IT-001513,2025-09-07,SO Issue,A-20065,-1,EA,A-26-1,SHIPPING,SO-26340,,E080,798.0
IT-001715,2025-09-07,SO Issue,A-20114,-3,EA,C-02-5,SHIPPING,SO-26420,,E083,244.69
IT-000979,2025-09-08,SO Issue,A-20101,-5,EA,A-25-4,SHIPPING,SO-26147,,E079,2382.4
IT-001065,2025-09-08,SO Issue,A-20101,-5,EA,D-31-5,SHIPPING,SO-26177,,E101,2382.4
IT-001066,2025-09-08,SO Issue,A-20038,-3,EA,D-06-5,SHIPPING,SO-26177,,E105,1997.97
IT-001722,2025-09-08,Cycle Count Adj,P-20068,1,EA,E-12-1,C-10-1,Damage,,E102,11.97
IT-000496,2025-09-09,PO Receipt,P-20049,100,EA,RECEIVING,D-05-2,PO-31226,L250909-862,E081,6.0200000000000005
IT-001370,2025-09-10,SO Issue,A-20020,-2,EA,F-06-1,SHIPPING,SO-26282,,E082,316.62
IT-000020,2025-09-11,PO Receipt,P-20062,10,EA,RECEIVING,B-14-1,PO-31011,L250911-889,E106,18.77
IT-000021,2025-09-11,PO Receipt,P-20062,10,EA,RECEIVING,A-08-2,PO-31011,L250911-218,E102,18.77
IT-000022,2025-09-11,PO Receipt,P-20062,10,EA,RECEIVING,E-31-5,PO-31011,L250911-140,E105,18.77
IT-000215,2025-09-11,PO Receipt,P-20091,100,EA,RECEIVING,A-08-3,PO-31097,L250911-877,E104,12.05
IT-000216,2025-09-11,PO Receipt,P-20006,112,EA,RECEIVING,C-11-4,PO-31097,L250911-524,E100,0.2
IT-000910,2025-09-11,SO Issue,A-20058,-1,EA,F-39-5,SHIPPING,SO-26121,,E081,254.75
IT-001308,2025-09-11,SO Issue,A-20072,-1,EA,C-10-2,SHIPPING,SO-26259,,E081,402.48
IT-001132,2025-09-12,SO Issue,A-20033,-1,EA,B-34-1,SHIPPING,SO-26200,,E080,328.62
IT-001751,2025-09-12,Cycle Count Adj,P-10105,-3,LB,F-29-5,B-18-5,Damage,,E102,0.94
IT-001067,2025-09-13,SO Issue,A-20090,-2,EA,C-10-2,SHIPPING,SO-26177,,E100,821.3000000000001
IT-001307,2025-09-13,SO Issue,A-20034,-2,EA,B-34-1,SHIPPING,SO-26259,,E099,111.33
IT-000041,2025-09-14,PO Receipt,P-20088,46,EA,RECEIVING,D-24-5,PO-31019,L250914-235,E081,12.5
IT-000042,2025-09-14,PO Receipt,P-20088,46,EA,RECEIVING,D-04-5,PO-31019,L250914-937,E076,12.5
IT-000043,2025-09-14,PO Receipt,P-20088,46,EA,RECEIVING,F-37-4,PO-31019,L250914-729,E099,12.5
IT-000437,2025-09-14,PO Receipt,P-20088,46,EA,RECEIVING,C-38-3,PO-31201,L250914-638,E103,12.5
IT-000593,2025-09-14,SO Issue,A-20107,-1,EA,D-09-2,SHIPPING,SO-26009,,E106,2631.9500000000003
IT-001177,2025-09-14,SO Issue,A-20022,-5,EA,D-14-3,SHIPPING,SO-26215,,E077,155.41
IT-000662,2025-09-15,SO Issue,A-20093,-2,EA,F-34-5,SHIPPING,SO-26033,,E079,2017.22
IT-000679,2025-09-15,SO Issue,A-20034,-5,EA,A-05-2,SHIPPING,SO-26038,,E083,111.33
IT-000730,2025-09-15,SO Issue,A-20033,-1,EA,D-31-2,SHIPPING,SO-26058,,E077,328.62
IT-000980,2025-09-15,SO Issue,A-20020,-1,EA,D-40-4,SHIPPING,SO-26147,,E080,316.62
IT-001080,2025-09-15,SO Issue,A-20063,-1,EA,A-14-1,SHIPPING,SO-26181,,E105,1372.91
IT-001176,2025-09-15,SO Issue,A-20087,-3,EA,A-40-3,SHIPPING,SO-26215,,E082,333.06
IT-001253,2025-09-15,SO Issue,A-20043,-5,EA,C-25-2,SHIPPING,SO-26239,,E080,1336.88
IT-000762,2025-09-16,SO Issue,A-20063,-1,EA,B-32-5,SHIPPING,SO-26067,,E103,1372.91
IT-000768,2025-09-16,SO Issue,A-20063,-1,EA,C-30-1,SHIPPING,SO-26069,,E080,1372.91
IT-000908,2025-09-16,SO Issue,A-20034,-1,EA,C-12-4,SHIPPING,SO-26121,,E106,111.33
IT-000978,2025-09-16,SO Issue,A-20107,-1,EA,E-17-5,SHIPPING,SO-26146,,E099,2631.9500000000003
IT-000455,2025-09-17,PO Receipt,P-20054,191,EA,RECEIVING,E-32-4,PO-31208,L250917-955,E080,0.48
IT-000456,2025-09-17,PO Receipt,P-20054,500,EA,RECEIVING,F-30-4,PO-31208,L250917-807,E102,0.48
IT-000457,2025-09-17,PO Receipt,P-20069,73,EA,RECEIVING,B-12-1,PO-31208,L250917-215,E101,4.72
IT-000904,2025-09-17,SO Issue,A-20077,-1,EA,E-04-4,SHIPPING,SO-26118,,E080,869.98
IT-001306,2025-09-17,SO Issue,A-20061,-5,EA,F-34-5,SHIPPING,SO-26259,,E078,175.52
IT-000186,2025-09-18,PO Receipt,P-20080,25,EA,RECEIVING,E-01-3,PO-31080,L250918-145,E105,11.25
IT-000187,2025-09-18,PO Receipt,P-20000,500,EA,RECEIVING,C-05-5,PO-31080,L250918-611,E103,55.43
IT-000261,2025-09-18,PO Receipt,P-20113,162,EA,RECEIVING,E-25-2,PO-31121,L250918-828,E081,35.81
IT-000262,2025-09-18,PO Receipt,P-20062,197,EA,RECEIVING,A-38-4,PO-31121,L250918-765,E105,18.77
IT-000263,2025-09-18,PO Receipt,P-20062,197,EA,RECEIVING,B-28-2,PO-31121,L250918-514,E099,18.77
IT-000383,2025-09-18,PO Receipt,P-10035,250,EA,RECEIVING,B-13-2,PO-31176,L250918-290,E078,21.4
IT-000596,2025-09-18,SO Issue,A-20034,-1,EA,D-09-2,SHIPPING,SO-26009,,E099,111.33
IT-000795,2025-09-18,SO Issue,A-20003,-1,EA,A-21-2,SHIPPING,SO-26080,,E078,2450.66
IT-000875,2025-09-18,SO Issue,A-20043,-1,EA,E-30-3,SHIPPING,SO-26109,,E080,1336.88
IT-001269,2025-09-18,SO Issue,A-20114,-3,EA,F-39-5,SHIPPING,SO-26246,,E078,244.69
IT-000595,2025-09-19,SO Issue,A-20030,-1,EA,D-16-3,SHIPPING,SO-26009,,E078,176.98
IT-001130,2025-09-19,SO Issue,A-20092,-2,EA,D-34-4,SHIPPING,SO-26200,,E101,1915.78
IT-001725,2025-09-19,Scrap,A-20034,8,EA,D-16-3,C-27-3,Bin move,,E082,111.33
IT-001738,2025-09-19,Cycle Count Adj,P-20051,-10,EA,A-26-4,C-22-5,,,E104,11.200000000000001
IT-000238,2025-09-20,PO Receipt,P-20091,50,EA,RECEIVING,A-24-4,PO-31111,L250920-903,E078,12.05
IT-000239,2025-09-20,PO Receipt,P-20091,112,EA,RECEIVING,E-36-2,PO-31111,L250920-346,E106,12.05
IT-000240,2025-09-20,PO Receipt,P-20091,10,EA,RECEIVING,D-24-3,PO-31111,L250920-791,E079,12.05
IT-000384,2025-09-20,PO Receipt,P-10035,193,EA,RECEIVING,B-10-3,PO-31177,L250920-317,E103,21.4
IT-000385,2025-09-20,PO Receipt,P-10077,281,GA,RECEIVING,D-28-3,PO-31177,L250920-851,E081,27.8
IT-000873,2025-09-20,SO Issue,A-20039,-5,EA,E-31-2,SHIPPING,SO-26109,,E101,415.87
IT-000177,2025-09-21,PO Receipt,P-20104,100,EA,RECEIVING,F-12-1,PO-31075,L250921-898,E076,29.28
IT-000535,2025-09-21,PO Receipt,P-10014,216,EA,RECEIVING,A-06-2,PO-31247,L250921-801,E079,8.95
IT-000536,2025-09-21,PO Receipt,P-20011,128,EA,RECEIVING,C-12-4,PO-31247,L250921-797,E080,5.14
IT-000537,2025-09-21,PO Receipt,P-20074,10,EA,RECEIVING,A-13-3,PO-31247,L250921-936,E101,19.76
IT-000538,2025-09-21,PO Receipt,P-10007,328,EA,RECEIVING,B-36-4,PO-31247,L250921-436,E106,11.8
IT-000663,2025-09-21,SO Issue,A-20097,-3,EA,A-13-3,SHIPPING,SO-26033,,E105,246.81
IT-000759,2025-09-21,SO Issue,A-20076,-1,EA,F-08-5,SHIPPING,SO-26067,,E103,721.1800000000001
IT-001278,2025-09-21,SO Issue,A-20040,-3,EA,B-02-5,SHIPPING,SO-26249,,E103,210.93
IT-001558,2025-09-21,SO Issue,A-20082,-5,EA,C-36-2,SHIPPING,SO-26358,,E081,841.44
IT-000373,2025-09-22,PO Receipt,P-20056,112,EA,RECEIVING,B-07-4,PO-31172,L250922-156,E083,0.35000000000000003
IT-000374,2025-09-22,PO Receipt,P-20079,66,EA,RECEIVING,E-23-2,PO-31172,L250922-743,E101,0.38
IT-000375,2025-09-22,PO Receipt,P-20056,100,EA,RECEIVING,E-02-4,PO-31172,L250922-459,E100,0.35000000000000003
IT-000607,2025-09-22,SO Issue,A-20114,-2,EA,B-34-1,SHIPPING,SO-26013,,E081,244.69
IT-000823,2025-09-22,SO Issue,A-20040,-1,EA,B-22-4,SHIPPING,SO-26089,,E082,210.93
IT-001068,2025-09-22,SO Issue,A-20039,-1,EA,C-30-1,SHIPPING,SO-26177,,E077,415.87
IT-001476,2025-09-22,SO Issue,A-20031,-3,EA,B-07-4,SHIPPING,SO-26322,,E100,128.84
IT-000204,2025-09-23,PO Receipt,P-20024,25,EA,RECEIVING,D-23-4,PO-31092,L250923-677,E083,0.38
IT-000205,2025-09-23,PO Receipt,P-10063,250,BD,RECEIVING,D-20-2,PO-31092,L250923-928,E083,31.0
IT-000760,2025-09-23,SO Issue,A-20036,-1,EA,D-18-2,SHIPPING,SO-26067,,E106,2945.65
IT-000822,2025-09-24,SO Issue,A-20030,-2,EA,A-40-3,SHIPPING,SO-26089,,E099,176.98
IT-000976,2025-09-24,SO Issue,A-20065,-1,EA,F-25-5,SHIPPING,SO-26146,,E104,798.0
IT-001652,2025-09-24,SO Issue,A-20070,-1,EA,E-02-5,SHIPPING,SO-26398,,E083,1739.22
IT-000182,2025-09-25,PO Receipt,P-20099,100,EA,RECEIVING,E-40-3,PO-31078,L250925-402,E104,0.77
IT-000770,2025-09-25,SO Issue,A-20061,-3,EA,E-39-3,SHIPPING,SO-26069,,E078,175.52
IT-001131,2025-09-25,SO Issue,A-20076,-5,EA,D-22-1,SHIPPING,SO-26200,,E076,721.1800000000001
IT-001675,2025-09-25,SO Issue,A-20020,-5,EA,E-02-5,SHIPPING,SO-26406,,E101,316.62
IT-000915,2025-09-26,SO Issue,A-20087,-2,EA,A-19-3,SHIPPING,SO-26123,,E101,333.06
IT-001387,2025-09-26,SO Issue,A-20114,-1,EA,D-23-2,SHIPPING,SO-26288,,E102,244.69
IT-001650,2025-09-26,SO Issue,A-20013,-1,EA,A-25-4,SHIPPING,SO-26398,,E081,162.20000000000002
IT-000359,2025-09-27,PO Receipt,P-10105,50,LB,RECEIVING,A-10-5,PO-31165,L250927-535,E101,0.94
IT-000360,2025-09-27,PO Receipt,P-10105,10,LB,RECEIVING,B-17-2,PO-31165,L250927-234,E104,0.94
IT-000592,2025-09-27,SO Issue,A-20090,-5,EA,B-02-5,SHIPPING,SO-26009,,E081,821.3000000000001
IT-000824,2025-09-27,SO Issue,A-20034,-2,EA,F-07-2,SHIPPING,SO-26089,,E104,111.33
IT-001219,2025-09-27,SO Issue,A-20003,-1,EA,D-20-3,SHIPPING,SO-26227,,E083,2450.66
IT-000769,2025-09-28,SO Issue,A-20101,-1,EA,F-16-1,SHIPPING,SO-26069,,E079,2382.4
IT-001055,2025-09-28,SO Issue,A-20003,-5,EA,F-01-5,SHIPPING,SO-26173,,E101,2450.66
IT-001475,2025-09-28,SO Issue,A-20038,-2,EA,D-28-1,SHIPPING,SO-26322,,E081,1997.97
IT-000874,2025-09-29,SO Issue,A-20110,-1,EA,B-07-4,SHIPPING,SO-26109,,E100,2979.18
IT-000974,2025-09-29,SO Issue,A-20022,-5,EA,D-06-5,SHIPPING,SO-26146,,E083,155.41
IT-001432,2025-09-29,SO Issue,A-20003,-2,EA,C-02-5,SHIPPING,SO-26306,,E081,2450.66
IT-001575,2025-09-29,SO Issue,A-20034,-1,EA,D-28-1,SHIPPING,SO-26367,,E103,111.33
IT-000106,2025-09-30,PO Receipt,P-20027,10,EA,RECEIVING,D-08-3,PO-31044,L250930-852,E102,8.42
IT-000107,2025-09-30,PO Receipt,P-20095,160,EA,RECEIVING,B-24-4,PO-31044,L250930-866,E104,24.28
IT-000131,2025-09-30,PO Receipt,P-20052,62,EA,RECEIVING,A-31-5,PO-31053,L250930-273,E078,10.49
IT-000132,2025-09-30,PO Receipt,P-20048,250,EA,RECEIVING,D-19-4,PO-31053,L250930-112,E083,55.620000000000005
IT-000731,2025-09-30,SO Issue,A-20093,-5,EA,E-03-3,SHIPPING,SO-26058,,E076,2017.22
IT-000975,2025-09-30,SO Issue,A-20020,-3,EA,D-31-5,SHIPPING,SO-26146,,E101,316.62
IT-001081,2025-09-30,SO Issue,A-20033,-5,EA,C-02-5,SHIPPING,SO-26181,,E106,328.62
IT-001386,2025-09-30,SO Issue,A-20053,-5,EA,C-37-4,SHIPPING,SO-26288,,E082,695.65
IT-001553,2025-09-30,SO Issue,A-20036,-1,EA,C-28-4,SHIPPING,SO-26356,,E099,2945.65
IT-001651,2025-09-30,SO Issue,A-20020,-5,EA,F-34-5,SHIPPING,SO-26398,,E083,316.62
IT-001708,2025-09-30,SO Issue,A-20092,-2,EA,A-19-3,SHIPPING,SO-26417,,E104,1915.78
IT-000245,2025-10-01,PO Receipt,P-20075,72,EA,RECEIVING,E-04-3,PO-31113,L251001-396,E081,14.48
IT-000246,2025-10-01,PO Receipt,P-20079,66,EA,RECEIVING,C-29-3,PO-31113,L251001-423,E081,0.38
IT-000479,2025-10-01,PO Receipt,P-20023,50,EA,RECEIVING,A-24-4,PO-31217,L251001-827,E101,28.060000000000002
IT-000480,2025-10-01,PO Receipt,P-20012,57,EA,RECEIVING,C-40-2,PO-31217,L251001-786,E103,29.94
IT-000761,2025-10-01,SO Issue,A-20101,-1,EA,D-22-1,SHIPPING,SO-26067,,E083,2382.4
IT-001388,2025-10-01,SO Issue,A-20092,-3,EA,C-10-2,SHIPPING,SO-26288,,E103,1915.78
IT-000191,2025-10-02,PO Receipt,P-10035,193,EA,RECEIVING,B-37-2,PO-31085,L251002-275,E080,21.4
IT-000977,2025-10-02,SO Issue,A-20022,-3,EA,D-22-2,SHIPPING,SO-26146,,E102,155.41
IT-001460,2025-10-03,SO Issue,A-20034,-3,EA,D-23-3,SHIPPING,SO-26317,,E099,111.33
IT-001545,2025-10-03,SO Issue,A-20107,-5,EA,E-28-3,SHIPPING,SO-26354,,E077,2631.9500000000003
IT-000188,2025-10-04,PO Receipt,P-20083,137,EA,RECEIVING,D-33-1,PO-31082,L251004-461,E079,1.02
IT-000277,2025-10-04,PO Receipt,P-20044,500,EA,RECEIVING,C-07-4,PO-31126,L251004-581,E081,25.1
IT-000626,2025-10-04,SO Issue,A-20110,-3,EA,F-07-2,SHIPPING,SO-26021,,E076,2979.18
IT-000807,2025-10-04,SO Issue,A-20087,-3,EA,B-02-5,SHIPPING,SO-26084,,E103,333.06
IT-000435,2025-10-05,PO Receipt,P-20018,27,EA,RECEIVING,E-27-5,PO-31200,L251005-636,E082,25.87
IT-000436,2025-10-05,PO Receipt,P-20060,123,EA,RECEIVING,E-39-3,PO-31200,L251005-814,E077,26.88
IT-000594,2025-10-05,SO Issue,A-20033,-3,EA,A-40-3,SHIPPING,SO-26009,,E099,328.62
IT-000916,2025-10-05,SO Issue,A-20043,-1,EA,D-12-5,SHIPPING,SO-26123,,E076,1336.88
IT-001218,2025-10-05,SO Issue,A-20097,-3,EA,A-36-2,SHIPPING,SO-26227,,E102,246.81
IT-001431,2025-10-05,SO Issue,A-20003,-1,EA,B-22-4,SHIPPING,SO-26306,,E081,2450.66
IT-000627,2025-10-06,SO Issue,A-20093,-2,EA,D-16-3,SHIPPING,SO-26021,,E106,2017.22
IT-001180,2025-10-06,SO Issue,A-20070,-1,EA,D-23-3,SHIPPING,SO-26217,,E105,1739.22
IT-001330,2025-10-06,SO Issue,A-20058,-1,EA,B-18-5,SHIPPING,SO-26269,,E081,254.75
IT-001463,2025-10-06,SO Issue,A-20107,-3,EA,B-07-2,SHIPPING,SO-26317,,E102,2631.9500000000003
IT-000665,2025-10-07,SO Issue,A-20090,-3,EA,A-24-3,SHIPPING,SO-26034,,E076,821.3000000000001
IT-001088,2025-10-07,SO Issue,A-20020,-2,EA,C-40-3,SHIPPING,SO-26184,,E102,316.62
IT-001493,2025-10-07,SO Issue,A-20065,-3,EA,C-11-2,SHIPPING,SO-26332,,E104,798.0
IT-001548,2025-10-07,SO Issue,A-20003,-3,EA,D-31-5,SHIPPING,SO-26354,,E103,2450.66
IT-000664,2025-10-08,SO Issue,A-20058,-1,EA,A-22-4,SHIPPING,SO-26034,,E104,254.75
IT-001087,2025-10-08,SO Issue,A-20110,-2,EA,B-13-3,SHIPPING,SO-26184,,E079,2979.18
IT-001552,2025-10-08,SO Issue,A-20013,-1,EA,B-22-3,SHIPPING,SO-26356,,E077,162.20000000000002
IT-001555,2025-10-08,SO Issue,A-20040,-3,EA,D-06-4,SHIPPING,SO-26356,,E102,210.93
IT-001642,2025-10-08,SO Issue,A-20053,-1,EA,A-37-5,SHIPPING,SO-26395,,E101,695.65
IT-001645,2025-10-08,SO Issue,A-20053,-1,EA,B-35-3,SHIPPING,SO-26396,,E079,695.65
IT-001179,2025-10-09,SO Issue,A-20013,-3,EA,E-33-4,SHIPPING,SO-26217,,E079,162.20000000000002
IT-001301,2025-10-09,SO Issue,A-20101,-1,EA,A-08-1,SHIPPING,SO-26257,,E100,2382.4
IT-001709,2025-10-09,SO Issue,A-20097,-5,EA,E-02-5,SHIPPING,SO-26417,,E076,246.81
IT-000103,2025-10-10,PO Receipt,P-20113,50,EA,RECEIVING,A-02-1,PO-31043,L251010-845,E077,35.81
IT-000104,2025-10-10,PO Receipt,P-20113,162,EA,RECEIVING,C-14-5,PO-31043,L251010-668,E081,35.81
IT-000105,2025-10-10,PO Receipt,P-20113,500,EA,RECEIVING,A-23-2,PO-31043,L251010-412,E081,35.81
IT-000386,2025-10-10,PO Receipt,P-20083,137,EA,RECEIVING,E-06-5,PO-31178,L251010-609,E103,1.02
IT-000387,2025-10-10,PO Receipt,P-20083,137,EA,RECEIVING,E-30-1,PO-31178,L251010-515,E101,1.02
IT-000848,2025-10-10,SO Issue,A-20087,-1,EA,F-16-1,SHIPPING,SO-26098,,E081,333.06
IT-001226,2025-10-10,SO Issue,A-20065,-1,EA,B-22-4,SHIPPING,SO-26230,,E102,798.0
IT-000016,2025-10-11,PO Receipt,P-20032,189,EA,RECEIVING,D-08-3,PO-31009,L251011-112,E080,48.19
IT-000017,2025-10-11,PO Receipt,P-20111,250,EA,RECEIVING,B-40-4,PO-31009,L251011-555,E100,23.71
IT-000264,2025-10-11,PO Receipt,P-20017,11,EA,RECEIVING,F-26-5,PO-31122,L251011-880,E077,84.28
IT-000265,2025-10-11,PO Receipt,P-20119,13,EA,RECEIVING,F-36-5,PO-31122,L251011-936,E099,8.11
IT-001222,2025-10-11,SO Issue,A-20076,-1,EA,D-21-5,SHIPPING,SO-26228,,E076,721.1800000000001
IT-001554,2025-10-11,SO Issue,A-20031,-1,EA,E-22-5,SHIPPING,SO-26356,,E100,128.84
IT-001571,2025-10-11,SO Issue,A-20110,-2,EA,F-21-1,SHIPPING,SO-26363,,E101,2979.18
IT-000529,2025-10-12,PO Receipt,P-10105,80,LB,RECEIVING,E-22-2,PO-31243,L251012-833,E103,0.94
IT-000530,2025-10-12,PO Receipt,P-10098,292,LB,RECEIVING,B-19-1,PO-31243,L251012-132,E100,0.68
IT-000531,2025-10-12,PO Receipt,P-10105,80,LB,RECEIVING,C-26-1,PO-31243,L251012-499,E082,0.94
IT-000628,2025-10-12,SO Issue,A-20033,-1,EA,A-05-2,SHIPPING,SO-26021,,E082,328.62
IT-001086,2025-10-12,SO Issue,A-20082,-1,EA,F-39-5,SHIPPING,SO-26184,,E080,841.44
IT-001676,2025-10-12,SO Issue,A-20034,-1,EA,B-34-1,SHIPPING,SO-26407,,E105,111.33
IT-000075,2025-10-13,PO Receipt,P-20015,97,EA,RECEIVING,E-03-5,PO-31032,L251013-606,E104,5.42
IT-000076,2025-10-13,PO Receipt,P-20089,143,EA,RECEIVING,C-29-5,PO-31032,L251013-404,E105,14.19
IT-000077,2025-10-13,PO Receipt,P-20106,84,EA,RECEIVING,A-06-4,PO-31032,L251013-940,E099,63.36
IT-000565,2025-10-13,PO Receipt,P-20088,250,EA,RECEIVING,B-20-3,PO-31258,L251013-688,E106,12.5
IT-000566,2025-10-13,PO Receipt,P-20088,46,EA,RECEIVING,E-33-2,PO-31258,L251013-558,E080,12.5
IT-000567,2025-10-13,PO Receipt,P-20088,50,EA,RECEIVING,D-24-1,PO-31258,L251013-808,E079,12.5
IT-000806,2025-10-13,SO Issue,A-20058,-1,EA,F-06-1,SHIPPING,SO-26084,,E079,254.75
IT-001343,2025-10-13,SO Issue,A-20031,-1,EA,B-32-5,SHIPPING,SO-26274,,E105,128.84
IT-001345,2025-10-13,SO Issue,A-20034,-1,EA,D-14-3,SHIPPING,SO-26274,,E099,111.33
IT-001557,2025-10-13,SO Issue,A-20038,-1,EA,B-13-3,SHIPPING,SO-26358,,E099,1997.97
IT-000956,2025-10-14,SO Issue,A-20101,-2,EA,B-06-4,SHIPPING,SO-26140,,E106,2382.4
IT-001085,2025-10-14,SO Issue,A-20036,-3,EA,C-28-4,SHIPPING,SO-26184,,E081,2945.65
IT-001385,2025-10-14,SO Issue,A-20013,-1,EA,C-33-3,SHIPPING,SO-26288,,E078,162.20000000000002
IT-001462,2025-10-14,SO Issue,A-20101,-1,EA,D-04-1,SHIPPING,SO-26317,,E081,2382.4
IT-000402,2025-10-15,PO Receipt,P-10077,281,GA,RECEIVING,A-11-3,PO-31185,L251015-758,E105,27.8
IT-000403,2025-10-15,PO Receipt,P-10035,193,EA,RECEIVING,F-40-1,PO-31185,L251015-593,E080,21.4
IT-000998,2025-10-16,SO Issue,A-20038,-1,EA,B-35-3,SHIPPING,SO-26154,,E099,1997.97
IT-001227,2025-10-16,SO Issue,A-20097,-3,EA,A-40-3,SHIPPING,SO-26230,,E105,246.81
IT-001300,2025-10-16,SO Issue,A-20107,-1,EA,E-02-5,SHIPPING,SO-26257,,E103,2631.9500000000003
IT-001546,2025-10-16,SO Issue,A-20092,-1,EA,C-07-5,SHIPPING,SO-26354,,E078,1915.78
IT-001551,2025-10-16,SO Issue,A-20022,-1,EA,E-30-3,SHIPPING,SO-26356,,E104,155.41
IT-000333,2025-10-17,PO Receipt,P-20067,146,EA,RECEIVING,D-06-3,PO-31152,L251017-412,E102,20.51
IT-000334,2025-10-17,PO Receipt,P-20116,115,EA,RECEIVING,B-19-5,PO-31152,L251017-904,E101,0.1
IT-000335,2025-10-17,PO Receipt,P-20116,115,EA,RECEIVING,E-30-4,PO-31152,L251017-792,E099,0.1
IT-000336,2025-10-17,PO Receipt,P-20067,146,EA,RECEIVING,C-38-2,PO-31152,L251017-108,E082,20.51
IT-000591,2025-10-17,SO Issue,A-20022,-5,EA,C-37-5,SHIPPING,SO-26008,,E077,155.41
IT-000629,2025-10-17,SO Issue,A-20072,-1,EA,E-04-2,SHIPPING,SO-26021,,E081,402.48
IT-000957,2025-10-17,SO Issue,A-20092,-5,EA,F-25-5,SHIPPING,SO-26140,,E100,1915.78
IT-001008,2025-10-17,SO Issue,A-20065,-1,EA,E-05-4,SHIPPING,SO-26159,,E083,798.0
IT-001255,2025-10-17,SO Issue,A-20034,-1,EA,B-07-2,SHIPPING,SO-26240,,E102,111.33
IT-001299,2025-10-17,SO Issue,A-20065,-1,EA,F-39-5,SHIPPING,SO-26257,,E082,798.0
IT-001532,2025-10-17,SO Issue,A-20061,-1,EA,A-25-4,SHIPPING,SO-26348,,E099,175.52
IT-001672,2025-10-17,SO Issue,A-20077,-1,EA,B-26-2,SHIPPING,SO-26404,,E083,869.98
IT-000590,2025-10-18,SO Issue,A-20072,-2,EA,A-19-3,SHIPPING,SO-26008,,E099,402.48
IT-001677,2025-10-18,SO Issue,A-20072,-3,EA,B-34-1,SHIPPING,SO-26407,,E106,402.48
IT-001181,2025-10-19,SO Issue,A-20078,-1,EA,E-03-3,SHIPPING,SO-26217,,E106,704.75
