pick_id,so_number,so_line,item_id,qty_to_pick,qty_picked,bin_location,picker_id,pick_date,shipment_id
PK-00927,SO-26335,1,A-20073,3,3,D-01-3,E103,2025-06-19,SH-50313
PK-00928,SO-26335,2,A-20065,3,3,F-32-4,E102,2025-06-19,SH-50313
PK-00929,SO-26335,3,A-20061,1,1,C-32-5,E076,2025-06-19,SH-50313
PK-00930,SO-26335,4,A-20076,1,1,F-38-1,E102,2025-06-18,SH-50313
PK-00931,SO-26335,5,A-20087,5,5,F-31-5,E104,2025-06-19,SH-50313
PK-00932,SO-26336,1,A-20114,1,1,D-27-1,E077,2026-03-16,SH-50314
PK-00933,SO-26336,2,A-20058,5,5,C-08-5,E078,2026-03-16,SH-50314
PK-00934,SO-26337,1,A-20034,5,5,C-09-4,E080,2026-02-07,SH-50315
PK-00935,SO-26337,2,A-20073,1,1,D-39-2,E106,2026-02-07,SH-50315
PK-00936,SO-26337,3,A-20058,2,2,D-06-4,E076,2026-02-07,SH-50315
PK-00937,SO-26338,1,A-20110,5,5,C-04-2,E105,2025-08-29,SH-50316
PK-00938,SO-26338,2,A-20038,1,1,F-10-4,E102,2025-08-29,SH-50316
PK-00939,SO-26338,3,A-20030,2,2,D-02-1,E079,2025-08-30,SH-50316
PK-00940,SO-26338,4,A-20087,3,3,F-12-1,E081,2025-08-30,SH-50316
PK-00941,SO-26338,5,A-20033,5,5,E-16-5,E105,2025-08-30,SH-50316
PK-00942,SO-26340,1,A-20065,1,1,B-24-5,E105,2025-09-07,SH-50317
PK-00943,SO-26340,2,A-20110,5,5,C-02-5,E101,2025-09-07,SH-50317
PK-00944,SO-26341,1,A-20039,3,3,D-06-2,E103,2025-06-05,SH-50318
PK-00945,SO-26341,2,A-20038,5,5,F-35-1,E100,2025-06-05,SH-50318
PK-00946,SO-26342,1,A-20097,5,5,F-22-1,E077,2025-06-20,SH-50319
PK-00947,SO-26342,2,A-20053,5,5,B-05-4,E078,2025-06-20,SH-50319
PK-00948,SO-26343,1,A-20033,1,1,D-08-1,E080,2025-11-29,SH-50320
PK-00949,SO-26344,1,A-20078,1,1,A-23-5,E076,2025-11-30,SH-50321
PK-00950,SO-26344,2,A-20114,1,1,E-31-2,E101,2025-11-30,SH-50321
PK-00951,SO-26344,3,A-20087,5,5,C-38-3,E076,2025-11-30,SH-50321
PK-00952,SO-26344,4,A-20039,2,2,A-40-1,E106,2025-11-30,SH-50321
PK-00953,SO-26345,1,A-20002,5,5,F-11-4,E103,2026-01-06,SH-50322
PK-00954,SO-26345,2,A-20076,5,5,C-23-1,E102,2026-01-07,SH-50322
PK-00955,SO-26345,3,A-20065,1,1,B-06-1,E077,2026-01-07,SH-50322
PK-00956,SO-26345,4,A-20114,5,5,C-02-4,E081,2026-01-07,SH-50322
PK-00957,SO-26345,5,A-20076,2,2,E-14-5,E103,2026-01-07,SH-50322
PK-00958,SO-26346,1,A-20090,3,3,D-34-4,E105,2026-03-19,SH-50323
PK-00959,SO-26346,4,A-20039,5,5,F-06-5,E104,2026-03-19,SH-50323
PK-00960,SO-26346,5,A-20058,1,1,C-23-3,E079,2026-03-20,SH-50323
PK-00961,SO-26348,1,A-20061,1,1,E-26-4,E099,2025-10-17,SH-50324
PK-00962,SO-26349,1,A-20002,2,2,F-15-5,E103,2026-03-16,SH-50325
PK-00963,SO-26349,2,A-20002,1,1,F-35-4,E099,2026-03-16,SH-50325
PK-00964,SO-26349,3,A-20110,5,5,E-21-1,E101,2026-03-16,SH-50325
PK-00965,SO-26350,1,A-20090,2,2,D-40-3,E105,2026-02-16,SH-50326
PK-00966,SO-26351,1,A-20076,1,1,C-39-2,E081,2025-11-08,SH-50327
PK-00967,SO-26351,2,A-20013,3,3,A-39-1,E080,2025-11-08,SH-50327
PK-00968,SO-26351,3,A-20073,3,3,E-13-2,E080,2025-11-08,SH-50327
PK-00969,SO-26352,1,A-20053,2,2,A-01-1,E102,2026-03-13,SH-50328
PK-00970,SO-26353,1,A-20022,1,1,F-09-2,E077,2025-06-04,SH-50329
PK-00971,SO-26353,2,A-20093,1,1,C-10-1,E078,2025-06-05,SH-50329
PK-00972,SO-26353,3,A-20034,1,1,B-32-2,E077,2025-06-05,SH-50329
PK-00973,SO-26353,5,A-20039,1,1,C-17-1,E105,2025-06-05,SH-50329
PK-00974,SO-26354,1,A-20107,5,5,A-28-4,E078,2025-10-20,SH-50330
PK-00975,SO-26354,3,A-20092,1,1,F-01-4,E104,2025-10-21,SH-50330
PK-00976,SO-26354,4,A-20065,2,2,C-10-5,E105,2025-10-21,SH-50330
PK-00977,SO-26354,5,A-20003,3,3,C-24-5,E104,2025-10-21,SH-50330
PK-00978,SO-26355,1,A-20065,1,1,E-13-1,E099,2025-05-01,SH-50331
PK-00979,SO-26355,2,A-20072,3,3,E-38-5,E106,2025-05-01,SH-50331
PK-00980,SO-26356,1,A-20022,1,1,D-06-1,E104,2025-10-16,SH-50332
PK-00981,SO-26356,2,A-20013,1,1,D-18-1,E082,2025-10-16,SH-50332
PK-00982,SO-26356,3,A-20036,1,1,E-08-4,E076,2025-10-15,SH-50332
PK-00983,SO-26356,4,A-20031,1,1,F-18-3,E106,2025-10-16,SH-50332
PK-00984,SO-26356,5,A-20040,3,3,B-03-3,E083,2025-10-15,SH-50332
PK-00985,SO-26357,1,A-20082,1,1,A-26-5,E078,2026-03-20,SH-50333
PK-00986,SO-26358,1,A-20038,1,1,B-22-1,E102,2025-10-12,SH-50334
PK-00987,SO-26358,2,A-20082,5,5,B-10-5,E105,2025-10-12,SH-50334
PK-00988,SO-26359,1,A-20093,3,3,B-23-5,E101,2025-04-21,SH-50335
PK-00989,SO-26359,2,A-20053,3,3,A-40-2,E104,2025-04-21,SH-50335
PK-00990,SO-26360,3,A-20087,3,3,E-36-1,E100,2026-03-20,SH-50336
PK-00991,SO-26361,1,A-20077,1,1,C-08-4,E099,2025-06-07,SH-50337
PK-00992,SO-26361,2,A-20002,1,1,C-05-3,E082,2025-06-06,SH-50337
PK-00993,SO-26361,3,A-20038,5,5,E-39-4,E104,2025-06-06,SH-50337
PK-00994,SO-26361,4,A-20043,2,2,D-26-3,E106,2025-06-07,SH-50337
PK-00995,SO-26362,1,A-20107,3,3,F-29-4,E078,2025-05-06,SH-50338
PK-00996,SO-26362,2,A-20038,2,2,F-36-5,E082,2025-05-06,SH-50338
PK-00997,SO-26362,3,A-20036,5,5,E-26-3,E083,2025-05-05,SH-50338
PK-00998,SO-26362,4,A-20038,3,3,E-31-2,E099,2025-05-06,SH-50338
PK-00999,SO-26363,1,A-20090,1,1,B-39-2,E081,2025-10-31,SH-50339
PK-01000,SO-26363,2,A-20110,2,2,A-30-1,E103,2025-10-31,SH-50339
PK-01001,SO-26363,3,A-20061,1,1,C-23-4,E106,2025-10-31,SH-50339
PK-01002,SO-26363,4,A-20034,5,5,D-15-5,E081,2025-11-01,SH-50339
PK-01003,SO-26365,1,A-20036,1,1,A-20-3,E099,2025-11-18,SH-50340
PK-01004,SO-26367,1,A-20034,1,1,C-02-1,E105,2025-09-29,SH-50341
PK-01005,SO-26368,1,A-20063,1,1,D-37-4,E076,2025-05-24,SH-50342
PK-01006,SO-26368,2,A-20061,1,1,F-10-4,E078,2025-05-24,SH-50342
PK-01007,SO-26368,3,A-20101,1,1,B-25-3,E105,2025-05-25,SH-50342
PK-01008,SO-26369,1,A-20114,5,5,E-19-5,E079,2026-01-25,SH-50343
PK-01009,SO-26369,2,A-20078,2,2,D-15-1,E101,2026-01-26,SH-50343
PK-01010,SO-26369,3,A-20097,2,2,B-36-5,E078,2026-01-26,SH-50343
PK-01011,SO-26371,2,A-20058,1,1,B-33-1,E100,2025-07-04,SH-50344
PK-01012,SO-26371,3,A-20002,2,2,B-35-1,E079,2025-07-05,SH-50344
PK-01013,SO-26373,1,A-20039,1,1,D-17-1,E106,2026-01-21,SH-50345
PK-01014,SO-26373,2,A-20077,3,3,E-13-5,E101,2026-01-21,SH-50345
PK-01015,SO-26374,2,A-20073,1,1,B-36-5,E079,2025-07-17,SH-50346
PK-01016,SO-26374,3,A-20070,2,2,A-37-5,E101,2025-07-17,SH-50346
PK-01017,SO-26374,4,A-20092,3,3,D-40-5,E081,2025-07-16,SH-50346
PK-01018,SO-26375,1,A-20031,2,2,C-19-1,E077,2025-11-03,SH-50347
PK-01019,SO-26375,2,A-20092,3,3,B-08-3,E078,2025-11-03,SH-50347
PK-01020,SO-26375,3,A-20022,5,5,D-24-2,E078,2025-11-04,SH-50347
PK-01021,SO-26375,4,A-20073,5,5,C-12-1,E105,2025-11-04,SH-50347
PK-01022,SO-26376,1,A-20022,2,2,B-17-5,E105,2026-03-22,SH-50348
PK-01023,SO-26377,1,A-20082,1,1,C-37-3,E076,2025-05-31,SH-50349
PK-01024,SO-26377,2,A-20097,5,5,E-38-2,E079,2025-05-31,SH-50349
PK-01025,SO-26377,3,A-20090,5,5,B-33-2,E081,2025-06-01,SH-50349
PK-01026,SO-26378,2,A-20013,3,3,A-39-1,E099,2025-11-19,SH-50350
PK-01027,SO-26378,3,A-20114,2,2,B-02-2,E077,2025-11-18,SH-50350
PK-01028,SO-26378,4,A-20036,1,1,A-23-5,E083,2025-11-19,SH-50350
PK-01029,SO-26378,5,A-20002,3,3,D-30-2,E077,2025-11-18,SH-50350
PK-01030,SO-26379,1,A-20076,5,5,E-23-3,E082,2026-02-10,SH-50351
PK-01031,SO-26379,2,A-20033,3,3,C-12-2,E082,2026-02-10,SH-50351
PK-01032,SO-26379,3,A-20030,1,1,C-28-2,E103,2026-02-10,SH-50351
PK-01033,SO-26379,4,A-20040,2,2,F-38-5,E081,2026-02-11,SH-50351
PK-01034,SO-26380,1,A-20030,5,5,C-40-5,E102,2025-06-10,SH-50352
PK-01035,SO-26380,2,A-20107,3,3,C-30-4,E079,2025-06-10,SH-50352
PK-01036,SO-26380,3,A-20092,1,1,B-27-1,E081,2025-06-11,SH-50352
PK-01037,SO-26380,4,A-20072,5,5,D-19-4,E076,2025-06-10,SH-50352
PK-01038,SO-26381,1,A-20039,1,1,B-16-2,E081,2025-08-03,SH-50353
PK-01039,SO-26381,2,A-20107,2,2,F-18-3,E101,2025-08-03,SH-50353
PK-01040,SO-26381,3,A-20013,1,1,B-20-1,E080,2025-08-03,SH-50353
PK-01041,SO-26382,1,A-20092,1,1,E-14-1,E104,2025-10-30,SH-50354
PK-01042,SO-26383,1,A-20031,1,1,C-32-1,E083,2026-02-24,SH-50355
PK-01043,SO-26383,2,A-20038,2,2,C-36-4,E102,2026-02-25,SH-50355
PK-01044,SO-26383,3,A-20053,1,1,D-15-4,E100,2026-02-24,SH-50355
PK-01045,SO-26383,5,A-20070,1,1,E-33-1,E102,2026-02-25,SH-50355
PK-01046,SO-26384,1,A-20065,5,5,B-07-3,E106,2025-07-31,SH-50356
PK-01047,SO-26385,1,A-20002,2,2,C-35-3,E082,2026-01-27,SH-50357
PK-01048,SO-26385,2,A-20110,1,1,A-03-5,E102,2026-01-27,SH-50357
PK-01049,SO-26386,1,A-20043,1,1,F-05-4,E100,2026-01-18,SH-50358
PK-01050,SO-26386,2,A-20065,2,2,F-06-1,E099,2026-01-19,SH-50358
PK-01051,SO-26386,3,A-20101,1,1,C-18-3,E103,2026-01-19,SH-50358
PK-01052,SO-26387,2,A-20033,5,5,B-02-2,E102,2026-03-23,SH-50359
PK-01053,SO-26387,3,A-20022,1,1,C-37-1,E081,2026-03-23,SH-50359
PK-01054,SO-26388,1,A-20072,1,1,F-18-5,E079,2025-04-22,SH-50360
PK-01055,SO-26389,1,A-20022,5,5,F-34-1,E081,2025-11-30,SH-50361
PK-01056,SO-26389,2,A-20058,1,1,E-32-1,E083,2025-11-29,SH-50361
PK-01057,SO-26390,1,A-20020,3,3,C-36-4,E099,2026-02-19,SH-50362
PK-01058,SO-26390,3,A-20065,2,2,E-16-3,E082,2026-02-18,SH-50362
PK-01059,SO-26390,4,A-20043,3,3,D-09-4,E102,2026-02-19,SH-50362
PK-01060,SO-26391,1,A-20043,5,5,E-07-4,E101,2025-11-29,SH-50363
PK-01061,SO-26391,2,A-20036,3,3,D-19-5,E102,2025-11-28,SH-50363
PK-01062,SO-26392,1,A-20101,3,3,C-16-1,E078,2025-12-12,SH-50364
PK-01063,SO-26392,2,A-20082,3,3,D-37-4,E102,2025-12-11,SH-50364
PK-01064,SO-26392,3,A-20078,1,1,D-29-2,E080,2025-12-12,SH-50364
PK-01065,SO-26393,1,A-20022,3,3,C-20-5,E106,2025-08-04,SH-50365
PK-01066,SO-26393,2,A-20101,5,5,A-11-1,E106,2025-08-04,SH-50365
PK-01067,SO-26393,3,A-20107,2,2,F-23-2,E105,2025-08-04,SH-50365
PK-01068,SO-26393,4,A-20097,5,5,F-19-5,E103,2025-08-05,SH-50365
PK-01069,SO-26394,2,A-20030,1,1,A-26-5,E102,2026-03-23,SH-50366
PK-01070,SO-26395,1,A-20076,1,1,A-07-3,E102,2025-10-27,SH-50367
PK-01071,SO-26395,2,A-20053,1,1,D-21-2,E100,2025-10-27,SH-50367
PK-01072,SO-26395,3,A-20070,5,5,E-18-2,E101,2025-10-28,SH-50367
PK-01073,SO-26396,1,A-20030,2,2,C-29-3,E083,2025-10-22,SH-50368
PK-01074,SO-26396,2,A-20053,1,1,B-12-1,E080,2025-10-23,SH-50368
PK-01075,SO-26397,2,A-20078,3,3,F-17-4,E083,2026-02-18,SH-50369
PK-01076,SO-26397,3,A-20063,2,2,E-18-1,E077,2026-02-18,SH-50369
PK-01077,SO-26397,4,A-20003,1,1,A-14-5,E077,2026-02-19,SH-50369
PK-01078,SO-26397,5,A-20036,1,1,E-13-1,E079,2026-02-18,SH-50369
PK-01079,SO-26398,1,A-20013,1,1,E-38-3,E083,2025-09-30,SH-50370
PK-01080,SO-26398,2,A-20020,5,5,E-21-3,E082,2025-09-30,SH-50370
PK-01081,SO-26398,3,A-20070,1,1,B-18-5,E082,2025-09-30,SH-50370
PK-01082,SO-26399,1,A-20110,5,5,F-36-4,E106,2025-07-14,SH-50371
PK-01083,SO-26399,2,A-20082,5,5,C-02-4,E076,2025-07-14,SH-50371
PK-01084,SO-26400,1,A-20033,1,1,D-25-1,E103,2026-01-21,SH-50372
PK-01085,SO-26400,2,A-20043,5,5,C-13-4,E106,2026-01-20,SH-50372
PK-01086,SO-26400,3,A-20087,3,3,B-11-5,E106,2026-01-21,SH-50372
PK-01087,SO-26400,4,A-20078,2,2,C-29-5,E082,2026-01-21,SH-50372
PK-01088,SO-26401,1,A-20082,1,1,C-33-5,E099,2026-02-13,SH-50373
PK-01089,SO-26401,2,A-20072,1,1,B-02-2,E101,2026-02-13,SH-50373
PK-01090,SO-26401,3,A-20077,2,2,B-31-4,E103,2026-02-12,SH-50373
PK-01091,SO-26401,4,A-20092,2,2,E-21-1,E101,2026-02-13,SH-50373
PK-01092,SO-26401,5,A-20107,5,5,B-06-3,E082,2026-02-13,SH-50373
PK-01093,SO-26403,1,A-20107,1,1,F-26-1,E082,2025-11-25,SH-50374
PK-01094,SO-26403,2,A-20002,1,1,D-37-1,E078,2025-11-26,SH-50374
PK-01095,SO-26403,3,A-20002,3,3,E-21-4,E101,2025-11-26,SH-50374
PK-01096,SO-26403,4,A-20107,1,1,E-01-4,E077,2025-11-26,SH-50374
PK-01097,SO-26403,5,A-20038,2,2,B-17-5,E077,2025-11-26,SH-50374
PK-01098,SO-26404,1,A-20107,3,3,D-30-2,E103,2025-10-30,SH-50375
PK-01099,SO-26404,2,A-20043,3,3,F-21-2,E079,2025-10-30,SH-50375
PK-01100,SO-26404,3,A-20063,3,3,F-03-5,E077,2025-10-30,SH-50375
PK-01101,SO-26404,4,A-20077,1,1,A-35-2,E080,2025-10-31,SH-50375
PK-01102,SO-26404,5,A-20077,3,3,C-39-4,E103,2025-10-30,SH-50375
PK-01103,SO-26405,1,A-20031,5,5,A-09-2,E100,2025-05-15,SH-50376
PK-01104,SO-26406,1,A-20020,5,5,E-11-3,E077,2025-09-24,SH-50377
PK-01105,SO-26407,1,A-20034,1,1,F-40-5,E079,2025-10-29,SH-50378
PK-01106,SO-26407,2,A-20072,3,3,E-13-4,E076,2025-10-29,SH-50378
PK-01107,SO-26407,4,A-20073,1,1,B-29-3,E099,2025-10-29,SH-50378
PK-01108,SO-26408,1,A-20020,3,3,A-29-1,E106,2026-02-13,SH-50379
PK-01109,SO-26409,1,A-20092,2,2,D-23-3,E081,2025-11-09,SH-50380
PK-01110,SO-26409,2,A-20043,1,1,E-28-5,E101,2025-11-09,SH-50380
PK-01111,SO-26409,3,A-20040,5,5,F-21-1,E083,2025-11-09,SH-50380
PK-01112,SO-26409,4,A-20038,3,3,B-27-4,E101,2025-11-09,SH-50380
PK-01113,SO-26410,1,A-20090,1,1,A-02-2,E101,2025-05-05,SH-50381
PK-01114,SO-26410,2,A-20053,5,5,F-31-1,E103,2025-05-06,SH-50381
PK-01115,SO-26410,4,A-20110,5,5,C-06-3,E079,2025-05-06,SH-50381
PK-01116,SO-26411,1,A-20036,5,5,C-22-2,E100,2025-11-08,SH-50382
PK-01117,SO-26411,3,A-20097,1,1,A-09-1,E106,2025-11-08,SH-50382
PK-01118,SO-26411,4,A-20114,1,1,F-07-5,E099,2025-11-09,SH-50382
PK-01119,SO-26411,5,A-20053,2,2,C-25-1,E106,2025-11-09,SH-50382
PK-01120,SO-26412,1,A-20061,2,2,E-34-1,E077,2026-01-30,SH-50383
PK-01121,SO-26412,2,A-20090,1,1,E-24-5,E103,2026-01-31,SH-50383
PK-01122,SO-26413,1,A-20003,1,1,C-15-4,E076,2025-12-04,SH-50384
PK-01123,SO-26413,2,A-20036,5,5,F-25-5,E078,2025-12-04,SH-50384
PK-01124,SO-26413,3,A-20020,3,3,E-18-2,E106,2025-12-05,SH-50384
PK-01125,SO-26413,4,A-20107,5,5,D-39-2,E080,2025-12-05,SH-50384
PK-01126,SO-26413,5,A-20043,2,2,B-04-5,E100,2025-12-05,SH-50384
PK-01127,SO-26414,1,A-20038,5,5,D-07-3,E076,2026-01-20,SH-50385
PK-01128,SO-26414,2,A-20003,3,3,B-26-3,E083,2026-01-21,SH-50385
PK-01129,SO-26414,3,A-20077,1,1,A-26-4,E081,2026-01-20,SH-50385
PK-01130,SO-26414,4,A-20058,5,5,B-11-3,E076,2026-01-20,SH-50385
PK-01131,SO-26414,5,A-20070,1,1,D-24-5,E101,2026-01-20,SH-50385
PK-01132,SO-26415,1,A-20065,3,3,A-12-1,E079,2026-03-12,SH-50386
PK-01133,SO-26416,1,A-20065,5,5,F-22-2,E082,2026-03-22,SH-50387
PK-01134,SO-26416,2,A-20058,1,1,F-33-1,E082,2026-03-21,SH-50387
PK-01135,SO-26416,3,A-20058,3,3,D-15-1,E103,2026-03-21,SH-50387
PK-01136,SO-26416,4,A-20072,1,1,C-29-2,E105,2026-03-22,SH-50387
PK-01137,SO-26417,1,A-20092,2,2,C-21-1,E083,2025-10-08,SH-50388
PK-01138,SO-26417,2,A-20097,5,5,F-15-2,E082,2025-10-08,SH-50388
PK-01139,SO-26418,1,A-20002,1,1,C-25-4,E079,2025-06-14,SH-50389
PK-01140,SO-26418,2,A-20022,5,5,A-14-5,E080,2025-06-14,SH-50389
PK-01141,SO-26419,1,A-20030,3,3,E-26-1,E078,2025-07-02,SH-50390
PK-01142,SO-26419,2,A-20101,2,2,A-12-1,E099,2025-07-01,SH-50390
PK-01143,SO-26419,3,A-20073,5,5,B-04-2,E099,2025-07-02,SH-50390
PK-01144,SO-26420,1,A-20114,3,3,D-18-5,E101,2025-09-07,SH-50391
PK-01145,SO-26420,2,A-20002,1,1,F-08-4,E078,2025-09-06,SH-50391
