Event Id,Company Id,Workflow Type,Object Type,Object Id,Timestamp,Actor,Action,Previous State,New State,Source Document,Confidence,Requires Review
EV-001067,keystone_bearing_and_drive,fulfillment ,shipment,SH-50420,2026-01-20T10:24:00,E036,shipment_confirmed,picked,shipped,PS-SH-50420.pdf,1.0,N
EV-001051,keystone_bearing_and_drive,fulfillment,shipment,SH-50404,2026-01-20T10:51:00,E036,shipment_confirmed,picked,shipped,PS-SH-50404.pdf,1.0,N
EV-001122,keystone_bearing_and_drive,fulfillment,shipment,SH-50475,2026-01-20T12:01:00,E036,shipment_confirmed,picked,shipped,PS-SH-50475.pdf,1.0,N
EV-001538,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60403,2026-01-20T12:23:00,E002,invoice_issued,,open,INV-60403.pdf,1.0,N
EV-000894,keystone_bearing_and_drive,fulfillment,shipment,SH-50247,2026-01-20T13:01:00,E029,shipment_confirmed,picked,shipped,PS-SH-50247.pdf,1.0,N
EV-001929,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60380,2026-01-20T13:33:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-002636,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,SI3056949,2026-01-20T13:56:00,E002,invoice_matched,received,paid,SI3056949,1.0,N
EV-000071,keystone_bearing_and_drive,quote_to_order,quote,Q-26071,2026-01-20T14:10:00,E018,quote_sent,draft,sent,Q-26071.pdf,1.0,N
EV-000521,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26394,2026-01-20T14:19:00,E013,order_entered,,open,customer_po_P462268,0.9,N
EV-002657,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,5648433,2026-01-20T15:49:00,E002,invoice_matched,received,paid,5648433,1.0,N
EV-001609,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60474,2026-01-20T16:53:00,E002,invoice_issued,,open,INV-60474.pdf,1.0,N
EV-001381,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60246,2026-01-20T17:24:00,E002,invoice_issued ,,open,INV-60246.pdf,1.0,N
EV-001607,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60472,2026-01-21T09:10:00,E002,invoice_issued,,open,INV-60472.pdf,1.0,N
EV-000096,keystone_bearing_and_drive,quote_to_order,quote,Q-26096,2026-01-21T10:05:00,E021,quote_sent ,draft,sent,Q-26096.pdf,1.0,N
EV-000373,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26249,2026-01-21T10:06:00,E014,order_entered,,open,customer_po_P244951,0.9,N
EV-001445,keystone_bearing_and_drive,order_to_cash,customer_invoice ,INV-60310,2026-01-21T10:42:00,E002,invoice_issued,,open,INV-60310.pdf,1.0,N
EV-002554,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40234,2026-01-21T10:46:00,E034,goods_received,open,received,PS419724,1.0,N
EV-001412,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60277,2026-01-21T10:48:00,E002,invoice_issued,,open,INV-60277.pdf,1.0,N
EV-001120,keystone_bearing_and_drive,fulfillment,shipment,SH-50473,2026-01-21T11:18:00,E033,shipment_confirmed,picked,shipped,PS-SH-50473.pdf,1.0,N
EV-000925,keystone_bearing_and_drive,fulfillment,shipment,SH-50278,2026-01-21T11:37:00,E026,shipment_confirmed,picked,shipped,PS-SH-50278.pdf,1.0,N
EV-002043,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31023 ,2026-01-21T11:57:00,E011,po_issued,draft,open,PO-31023.pdf,1.0,N
EV-000958,keystone_bearing_and_drive,fulfillment,shipment,SH-50311,2026-01-21T14:21:00,E028,shipment_confirmed,picked,shipped,PS-SH-50311.pdf,1.0,N
EV-000606,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26479,2026-01-21T17:17:00,E024,order_entered,,open,customer_po_PO410444,0.9,N
EV-000289,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26165,2026-01-22T07:26:00,E017,order_entered,,open,customer_po_P916772,1.0,N
EV-000349,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26225,2026-01-22T08:17:00,E016,order_entered ,,open,customer_po_4500180883,1.0,N
EV-001671,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60060,2026-01-22T08:40:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000624,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26497,2026-01-22T10:09:00,E025,order_entered,,open,customer_po_P695688,0.9,N
EV-001207,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60072,2026-01-22T10:55:00,E002,invoice_issued,,open,INV-60072.pdf,1.0,N
EV-001321,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60186,2026-01-22T13:15:00,E002,invoice_issued,,open,INV-60186.pdf,1.0,N
EV-002137,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31117,2026-01-22T15:15:00,E012,po_issued,draft,open,PO-31117.pdf,1.0,N
EV-000720,keystone_bearing_and_drive,fulfillment,shipment,SH-50073,2026-01-22T15:57:00,E034,shipment_confirmed,picked,shipped,PS-SH-50073.pdf,1.0,N
EV-000834,keystone_bearing_and_drive,fulfillment,shipment,SH-50187,2026-01-22T17:41:00,E033,shipment_confirmed ,picked,shipped,PS-SH-50187.pdf,1.0,N
EV-001260,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60125,2026-01-23T09:43:00,E002,invoice_issued,,open,INV-60125.pdf,1.0,N
EV-000086,keystone_bearing_and_drive,quote_to_order,quote,Q-26086,2026-01-23T10:19:00,E016,quote_sent,draft,sent,Q-26086.pdf,1.0,N
EV-002382,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40062,2026-01-23T12:04:00,E039,goods_received,open,received,PS971183,1.0,N
EV-000773,keystone_bearing_and_drive,fulfillment,shipment ,SH-50126,2026-01-23T13:40:00,E027,shipment_confirmed,picked,shipped,PS-SH-50126.pdf,1.0,N
EV-003024,keystone_bearing_and_drive,returns,rma,RMA-0009,2026-01-23T14:02:00,E025,rma_approved,requested,approved,INV-60079,1.0,N
EV-001667,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60054,2026-01-23T16:20:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-001822,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60242,2026-01-23T17:02:00,system,payment_applied,open,paid,Portal,1.0,N
EV-001756,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60160 ,2026-01-23T17:25:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-001525,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60390,2026-01-24T08:21:00,E002,invoice_issued,,open,INV-60390.pdf ,1.0,N
EV-000804,keystone_bearing_and_drive,fulfillment,shipment,SH-50157,2026-01-24T08:23:00,E038,shipment_confirmed,picked,shipped,PS-SH-50157.pdf,1.0,N 
EV-000615,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26488,2026-01-24T09:28:00,E017,order_entered,,open,customer_po_4500794103,0.9,N
EV-000789,keystone_bearing_and_drive,fulfillment,shipment ,SH-50142,2026-01-24T09:49:00,E038,shipment_confirmed,picked,shipped,PS-SH-50142.pdf,1.0,N
EV-001276,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60141,2026-01-24T10:55:00,E002,invoice_issued,,open,INV-60141.pdf,1.0,N
EV-001291,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60156,2026-01-24T11:57:00,E002,invoice_issued,,open,INV-60156.pdf,1.0,N
EV-002851,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,99809757,2026-01-24T13:36:00,E002,invoice_matched,received,paid,99809757,1.0,N
EV-002668,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,INV9233430,2026-01-24T14:40:00,E002,invoice_matched,received,paid ,INV9233430,1.0,N
EV-002686,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,94757308 ,2026-01-24T14:40:00,E002,invoice_matched,received ,paid,94757308,1.0,N
EV-001038,keystone_bearing_and_drive,fulfillment,shipment,SH-50391,2026-01-24T14:44:00,E034,shipment_confirmed,picked,shipped,PS-SH-50391.pdf ,1.0,N
EV-002366,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40046,2026-01-24T16:03:00,E035,goods_received,open,received,PS568208,1.0,N
EV-002225,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31205,2026-01-24T16:16:00,E012,po_issued,draft,open,PO-31205.pdf,1.0,N
EV-002198,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31178,2026-01-24T16:42:00,E012,po_issued,draft,open,PO-31178.pdf,1.0,N
EV-002138,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31118,2026-01-25T09:56:00,E011,po_issued,draft,open,PO-31118.pdf,1.0,N
EV-001692,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60083,2026-01-25T10:10:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000584,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26457,2026-01-25T11:07:00,E016,order_entered,,open,customer_po_P734945,0.9,N
EV-000264,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26141,2026-01-25T11:30:00,E015,order_entered,,open,customer_po_P498695,0.9,N
EV-001687,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60078,2026-01-25T13:01:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-002932,keystone_bearing_and_drive,manufacturing,work_order,WO-70018,2026-01-25T13:55:00,E045,wo_closed,in_process,closed,COC-WO-70018.pdf,1.0,N
EV-002281,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31261,2026-01-25T14:49:00,E011,po_issued,draft,open,PO-31261.pdf,1.0,N
EV-000912,keystone_bearing_and_drive,fulfillment,shipment,SH-50265,2026-01-26T07:32:00,E026,shipment_confirmed,picked,shipped,PS-SH-50265.pdf,1.0,N
EV-000539,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26412,2026-01-26T09:15:00,E014,order_entered,,open,customer_po_PO503291,0.9,N
EV-002228,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31208,2026-01-26T10:40:00,E011,po_issued,draft,open,PO-31208.pdf,1.0,N
EV-002843,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,SI4617165,2026-01-26T12:41:00,E002,invoice_matched,received,paid,SI4617165,1.0,N
EV-000179,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26057,2026-01-26T13:09:00,E015,order_entered,,open,customer_po_PO545583,1.0,N
EV-001399,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60264,2026-01-26T17:32:00,E002,invoice_issued,,open,INV-60264.pdf,1.0,N
EV-001504,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60369,2026-01-27T07:09:00,E002,invoice_issued,,open,INV-60369.pdf,1.0,N
EV-002521,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40201,2026-01-27T07:17:00,E035,goods_received,open,received,PS711025,1.0,N
EV-001017,keystone_bearing_and_drive,fulfillment,shipment,SH-50370,2026-01-27T08:27:00,E026,shipment_confirmed,picked,shipped,PS-SH-50370.pdf,1.0,N
EV-000682,keystone_bearing_and_drive,fulfillment ,shipment,SH-50035,2026-01-27T08:35:00,E028,shipment_confirmed,picked,shipped,PS-SH-50035.pdf,1.0,N
EV-000183,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26061,2026-01-27T11:21:00,E017,order_entered,,open,customer_po_P408676,0.9,N
EV-001170,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60035,2026-01-27T11:42:00,E002,invoice_issued,,open,INV-60035.pdf,1.0,N
EV-002555,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40235,2026-01-27T14:09:00,E034,goods_received,open,received,PS281821,1.0,N
EV-000512,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26385,2026-01-27T14:48:00,E015,order_entered,,open,customer_po_P747509,0.9,N
EV-000683,keystone_bearing_and_drive,fulfillment,shipment,SH-50036,2026-01-27T15:05:00,E028,shipment_confirmed,picked ,shipped,PS-SH-50036.pdf,1.0,N
EV-001169,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60034,2026-01-27T15:26:00,E002,invoice_issued,,open,INV-60034.pdf,1.0,N
EV-000454,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26328,2026-01-28T07:17:00,E013,order_entered,,open,customer_po_PUR-915233,0.9,N
EV-001903,keystone_bearing_and_drive ,order_to_cash,customer_invoice,INV-60344,2026-01-28T07:56:00,system ,payment_applied,open,paid,Portal,1.0,N
EV-002999,keystone_bearing_and_drive ,manufacturing,work_order ,WO-70055,2026-01-28T10:18:00,E014,wo_released,planned,released,MRP,1.0,N
EV-002535,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40215,2026-01-28T10:54:00,E031,goods_received,open,received,PS858173,0.85,Y
EV-002849,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,SI6592247,2026-01-28T13:40:00,E002,match_exception,received,paid,SI6592247,0.7,Y
EV-002655,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,INV9660187,2026-01-28T13:42:00,E002,invoice_matched,received,paid,INV9660187,1.0,N
EV-001729,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60126,2026-01-28T14:44:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-000586,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26459,2026-01-28T15:57:00,E015,order_entered,,open,customer_po_PUR-414835,0.9,N
EV-000056,keystone_bearing_and_drive,quote_to_order,quote,Q-26056,2026-01-28T17:43:00,E016,quote_sent,draft,sent,Q-26056.pdf,1.0,N
EV-000321,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26197,2026-01-29T07:15:00,E024,order_entered,,open,customer_po_4500364189,0.9,N
EV-000429,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26304,2026-01-29T08:12:00,E017,order_entered,,open,customer_po_4500657787,1.0,N
EV-000845,keystone_bearing_and_drive,fulfillment,shipment,SH-50198,2026-01-29T08:52:00,E034,shipment_confirmed,picked,shipped,PS-SH-50198.pdf,1.0,N
EV-002573,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40253,2026-01-29T10:27:00,E027,goods_received,open,received,PS355872,1.0,N
EV-001332,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60197,2026-01-29T10:44:00,E002,invoice_issued,,open,INV-60197.pdf,1.0,N
EV-002457,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40137,2026-01-29T11:21:00,E031,goods_received,open,received,PS726284,1.0,N
EV-002017,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60484,2026-01-29T13:21:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-002971,keystone_bearing_and_drive,manufacturing,work_order,WO-70039,2026-01-29T13:35:00,E034,wo_released,planned,released,MRP,1.0,N
EV-002479,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40159,2026-01-29T14:17:00,E028,goods_received,open,received,PS120553,1.0,N
EV-001751,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60152,2026-01-29T15:29:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001869,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60302,2026-01-29T17:03:00,system,payment_applied,open,paid,Portal,1.0,N
EV-001936,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60389,2026-01-29T17:11:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-000047,keystone_bearing_and_drive ,quote_to_order,quote,Q-26047,2026-01-30T07:07:00,E014,quote_sent,draft,sent,Q-26047.pdf,1.0,N
EV-002671,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,4670772,2026-01-30T09:45:00,E002,invoice_matched,received,paid,4670772,1.0,N
EV-001684,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60075,2026-01-30T10:47:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-002506,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40186,2026-01-30T11:15:00,E032,goods_received,open,received,PS517932,1.0,N
EV-001802,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60219,2026-01-30T11:27:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-002227,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31207,2026-01-30T13:20:00,E011,po_issued,draft,open,PO-31207.pdf,1.0,N
EV-000781,keystone_bearing_and_drive,fulfillment,shipment,SH-50134,2026-01-30T14:47:00,E031,shipment_confirmed,picked,shipped,PS-SH-50134.pdf,1.0,N
EV-001919,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60364,2026-01-30T15:21:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000324,keystone_bearing_and_drive,quote_to_order ,sales_order,SO-26200,2026-01-30T15:54:00,E025,order_entered,,open,customer_po_PO517511,1.0,N 
EV-002746,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,93940035,2026-01-30T16:14:00,E002,invoice_matched,received,paid,93940035,1.0,N
EV-001268,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60133,2026-01-30T16:41:00,E002,invoice_issued,,open,INV-60133.pdf,1.0,N
EV-001794,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60206,2026-01-30T17:05:00,system ,payment_applied,open,paid,Bank feed,1.0,N
EV-001641,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60023,2026-01-31T07:13:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-002049,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31029,2026-01-31T09:12:00,E012,po_issued ,draft,open,PO-31029.pdf,1.0,N
EV-001829,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60249,2026-01-31T09:52:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000637,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26510,2026-01-31T10:24:00,E025,order_entered ,,open,customer_po_4500276692,1.0,N
EV-000745,keystone_bearing_and_drive,fulfillment,shipment,SH-50098,2026-01-31T10:36:00,E039,shipment_confirmed,picked,shipped,PS-SH-50098.pdf,1.0,N
EV-000455,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26329,2026-01-31T10:55:00 ,E013,order_entered,,open,customer_po_P718281,1.0,N
EV-001232,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60097,2026-01-31T12:06:00,E002,invoice_issued,,open,INV-60097.pdf,1.0,N
EV-000949,keystone_bearing_and_drive,fulfillment ,shipment,SH-50302,2026-01-31T12:49:00,E026,shipment_confirmed,picked,shipped,PS-SH-50302.pdf,1.0,N
EV-001522,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60387,2026-01-31T13:26:00,E002,invoice_issued,,open,INV-60387.pdf,1.0,N 
EV-002974,keystone_bearing_and_drive,manufacturing,work_order,WO-70040,2026-01-31T13:37:00,E045,wo_closed,in_process,closed,COC-WO-70040.pdf,1.0,N
EV-001436,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60301,2026-01-31T16:05:00,E002,invoice_issued,,open,INV-60301.pdf,1.0,N
EV-001035,keystone_bearing_and_drive,fulfillment,shipment,SH-50388,2026-01-31T17:14:00,E034,shipment_confirmed,picked,shipped,PS-SH-50388.pdf,1.0,N
EV-002571,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40251,2026-02-01T07:00:00,E039,goods_received,open,received,PS308331,1.0,N
EV-000185,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26063,2026-02-01T07:31:00,E013,order_entered,,open,customer_po_P233233,1.0,N
EV-001161,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60026,2026-02-01T09:02:00,E002,invoice_issued,,open,INV-60026.pdf,1.0,N
EV-002824,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,INV5696508,2026-02-01T10:29:00,E002,invoice_matched,received,paid,INV5696508,1.0,N
EV-002862,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,96174862,2026-02-01T10:31:00,E002,invoice_matched,received,paid,96174862,1.0,N 
EV-000771,keystone_bearing_and_drive,fulfillment,shipment,SH-50124,2026-02-01T12:04:00,E027,shipment_confirmed,picked,shipped,PS-SH-50124.pdf,1.0,N
EV-001921,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60366,2026-02-01T12:28:00,system,payment_applied,open,paid,Lockbox ,1.0,N
EV-001360,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60225,2026-02-01T12:38:00,E002,invoice_issued,,open,INV-60225.pdf,1.0,N
EV-001691,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60082,2026-02-01T13:27:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-001489,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60354,2026-02-01T14:08:00,E002,invoice_issued,,open,INV-60354.pdf,1.0,N
EV-001002,keystone_bearing_and_drive,fulfillment,shipment,SH-50355,2026-02-01T15:18:00,E036,shipment_confirmed,picked,shipped,PS-SH-50355.pdf,1.0,N
EV-001258,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60123,2026-02-01T16:22:00,E002,invoice_issued,,open,INV-60123.pdf,1.0,N
EV-000674,keystone_bearing_and_drive,fulfillment,shipment,SH-50027,2026-02-01T16:25:00,E034,shipment_confirmed,picked,shipped ,PS-SH-50027.pdf,1.0,N
EV-000873,keystone_bearing_and_drive,fulfillment,shipment,SH-50226 ,2026-02-01T17:04:00,E029,shipment_confirmed,picked,shipped,PS-SH-50226.pdf,1.0,N
EV-000039,keystone_bearing_and_drive,quote_to_order,quote,Q-26039,2026-02-01T17:15:00,E019,quote_sent,draft,sent,Q-26039.pdf,1.0,N
EV-001849,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60276,2026-02-01T17:18:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000063,keystone_bearing_and_drive,quote_to_order,quote,Q-26063,2026-02-02T09:21:00,E013,quote_sent,draft,sent,Q-26063.pdf,1.0,N
EV-001052,keystone_bearing_and_drive,fulfillment,shipment,SH-50405,2026-02-02T13:59:00,E029,shipment_confirmed,picked,shipped,PS-SH-50405.pdf,1.0,N
EV-001539,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60404,2026-02-02T14:00:00,E002,invoice_issued,,open,INV-60404.pdf,1.0,N
EV-000342,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26218,2026-02-02T14:59:00,E016,order_entered,,open,customer_po_PO163514,0.9,N
EV-001797,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60212,2026-02-02T14:59:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-002431,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40111,2026-02-02T15:13:00,E035,goods_received,open,received,PS835438,0.85,Y
EV-000819,keystone_bearing_and_drive,fulfillment,shipment,SH-50172,2026-02-03T07:55:00,E034,shipment_confirmed,picked,shipped,PS-SH-50172.pdf,1.0,N
EV-002066,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31046,2026-02-03T08:00:00,E011,po_issued,draft,open,PO-31046.pdf,1.0,N
EV-001891,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60329,2026-02-03T11:00:00 ,system,payment_applied,open,paid,Portal,1.0,N
EV-001750,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60151,2026-02-03T15:09:00,system,payment_applied,open,paid,Email remittance ,0.95,N
EV-001306,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60171,2026-02-03T17:19:00,E002,invoice_issued,,open,INV-60171.pdf,1.0,N
EV-002795,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,SI9082381,2026-02-04T09:25:00,E002 ,invoice_matched,received,paid,SI9082381,1.0,N
EV-002844,keystone_bearing_and_drive,procure_to_pay,supplier_invoice ,SI2041771,2026-02-04T11:40:00,E002,invoice_matched,received,paid,SI2041771,1.0,N
EV-000921,keystone_bearing_and_drive,fulfillment,shipment,SH-50274,2026-02-04T12:20:00,E039,shipment_confirmed,picked,shipped,PS-SH-50274.pdf,1.0,N
EV-002413,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40093,2026-02-04T13:37:00 ,E030,goods_received,open,received,PS335189,1.0,N
EV-001408,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60273,2026-02-04T13:47:00,E002,invoice_issued,,open,INV-60273.pdf,1.0,N
EV-002860,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,95700268,2026-02-04T17:09:00,E002,invoice_matched,received,paid,95700268,1.0,N
EV-002996,keystone_bearing_and_drive,manufacturing,work_order,WO-70053,2026-02-04T17:28:00,E045,wo_closed,in_process,closed,COC-WO-70053.pdf,1.0,N
EV-002232,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31212,2026-02-05T08:57:00,E012,po_issued,draft,open,PO-31212.pdf,1.0,N
EV-000630,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26503,2026-02-05T10:19:00,E017,order_entered,,open,customer_po_4500955720,1.0,N
EV-002021,keystone_bearing_and_drive,procure_to_pay,purchase_order,PO-31001,2026-02-05T10:27:00,E012,po_issued,draft,open,PO-31001.pdf,1.0,N
EV-000432,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26307,2026-02-05T11:38:00,E016,order_entered,,open,customer_po_P908424,1.0,N
EV-000313,keystone_bearing_and_drive,quote_to_order,sales_order,SO-26189,2026-02-05T12:53:00,E017,order_entered,,open,customer_po_4500486905,1.0,N
EV-001850,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60279,2026-02-05T14:54:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-002494,keystone_bearing_and_drive,procure_to_pay,receipt,RCV-40174,2026-02-05T15:16:00,E033,goods_received,open,received,PS106165,0.85,Y
EV-000948,keystone_bearing_and_drive,fulfillment,shipment,SH-50301,2026-02-06T07:54:00,E031,shipment_confirmed,picked,shipped,PS-SH-50301.pdf,1.0,N
EV-002768,keystone_bearing_and_drive,procure_to_pay,supplier_invoice,93318974,2026-02-06T08:07:00,E002,match_exception,received,paid,93318974,0.7,Y
EV-001151,keystone_bearing_and_drive,order_to_cash,customer_invoice ,INV-60016,2026-02-06T08:34:00,E002,invoice_issued,,open,INV-60016.pdf,1.0,N
EV-001166,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60031,2026-02-06T10:13:00,E002,invoice_issued,,open,INV-60031.pdf,1.0,N
EV-001726,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60123,2026-02-06T10:54:00,system,payment_applied ,open,paid,Portal,1.0,N
EV-001673,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60064,2026-02-06T11:29:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000679,keystone_bearing_and_drive,fulfillment,shipment,SH-50032,2026-02-06T11:43:00,E034,shipment_confirmed,picked,shipped,PS-SH-50032.pdf,1.0,N
EV-001435,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60300,2026-02-06T12:21:00,E002,invoice_issued,,open,INV-60300.pdf,1.0,N
EV-001019,keystone_bearing_and_drive,fulfillment,shipment,SH-50372,2026-02-06T12:30:00,E035,shipment_confirmed,picked,shipped,PS-SH-50372.pdf,1.0,N
EV-001626,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60006,2026-02-06T12:39:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-001892,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60331,2026-02-06T12:41:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-001732,keystone_bearing_and_drive,order_to_cash,customer_invoice,INV-60130,2026-02-06T12:46:00,system,payment_applied,open,paid,Portal,1.0,N
