event_id,workflow_type,object_type,object_id,timestamp,actor,action,previous_state,new_state,source_document,confidence,requires_review
EV000514,endorsements,endorsement_request,MER-END0025,2026-03-03T10:00:00,E013,sent_to_carrier,requested,pending_carrier,,1.0,N
EV000597,commissions,commission_line,HIG-COMM-202602:HIG-WC-9984539,2026-03-03T10:00:00,accounting,statement_line_matched,,Matched,HIG-COMM-202602.pdf,0.95,N
EV000601,commissions,commission_line,LIB-COMM-202602:LIB-AUTO-3288560,2026-03-03T10:00:00,accounting,statement_line_exception,,Matched - Rate Variance,LIB-COMM-202602.pdf,0.95,Y
EV000605,commissions,commission_line,CNA-COMM-202602:CNA-GL-9198228,2026-03-03T10:00:00,accounting,statement_line_matched,,Matched,CNA-COMM-202602.pdf,0.95,N
EV000428,certificates,certificate_request,MER-CERT0041,2026-03-03T13:00:00,system:email_intake,request_received,,open,email,0.88,N
EV000646,renewals,renewal_task,REN-MER-P00055-T75,2026-03-03T15:00:00,E019,task_completed,open,complete,,1.0,N
EV000662,renewals,renewal_task,REN-MER-P00069-T75,2026-03-03T15:00:00,E018,task_completed,open,complete,,1.0,N
EV000668,renewals,renewal_task,REN-MER-P00071-T75,2026-03-03T15:00:00,E015,task_completed,open,complete,,1.0,N
EV000695,renewals,renewal_task,REN-MER-P00098-T75,2026-03-03T15:00:00,E013,task_completed,open,complete,,1.0,N
EV000282,quote,quote,MER-S00043-Q1,2026-03-04T15:00:00,carrier:TRV,quote_received,,received,MER-S00043-Q1.pdf,0.92,N
EV000618,renewals,renewal_task,REN-MER-P00010-T120,2026-03-04T15:00:00,E009,task_completed,open,complete,,1.0,N
EV000429,certificates,certificate_request,MER-CERT0041,2026-03-05T09:00:00,E021,certificate_issued,open,issued,MER-COI0041.pdf,1.0,N
EV000480,endorsements,endorsement_request,MER-END0006,2026-03-05T11:00:00,carrier:TRV,endorsement_received,pending_carrier,issued,END-395316.pdf,0.9,N
EV000422,certificates,certificate_request,MER-CERT0038,2026-03-05T15:00:00,system:email_intake,request_received,,open,email,0.88,N
EV000654,renewals,renewal_task,REN-MER-P00066-T90,2026-03-05T15:00:00,E018,task_completed,open,complete,,1.0,N
EV000702,renewals,renewal_task,REN-MER-P00103-T75,2026-03-05T15:00:00,E018,task_completed,open,complete,,1.0,N
EV000423,certificates,certificate_request,MER-CERT0038,2026-03-05T17:00:00,E021,exception_flagged,open,exception,,0.97,Y
EV000508,endorsements,endorsement_request,MER-END0022,2026-03-06T10:00:00,E016,sent_to_carrier,requested,pending_carrier,,1.0,N
EV000652,renewals,renewal_task,REN-MER-P00058-T60,2026-03-06T15:00:00,E012,task_completed,open,complete,,1.0,N
EV000671,renewals,renewal_task,REN-MER-P00079-T90,2026-03-07T15:00:00,E016,task_completed,open,complete,,1.0,N
EV000575,billing,payment,MER-PMT00033,2026-03-08T14:00:00,accounting,cash_applied,received,applied,CHK 20583,1.0,N
EV000628,renewals,renewal_task,REN-MER-P00023-T60,2026-03-08T15:00:00,E016,task_completed,open,complete,,1.0,N
EV000649,renewals,renewal_task,REN-MER-P00056-T75,2026-03-08T15:00:00,E012,task_completed,open,complete,,1.0,N
EV000679,renewals,renewal_task,REN-MER-P00089-T30,2026-03-08T15:00:00,E021,task_completed,open,complete,,1.0,N
EV000719,renewals,renewal_task,REN-MER-P00116-T90,2026-03-08T15:00:00,E012,task_completed,open,complete,,1.0,N
EV000434,certificates,certificate_request,MER-CERT0044,2026-03-08T17:00:00,system:email_intake,request_received,,open,email,0.88,N
EV000435,certificates,certificate_request,MER-CERT0044,2026-03-08T19:00:00,E016,exception_flagged,open,exception,,0.97,Y
EV000620,renewals,renewal_task,REN-MER-P00011-T75,2026-03-09T15:00:00,E009,task_completed,open,complete,,1.0,N
EV000686,renewals,renewal_task,REN-MER-P00093-T90,2026-03-09T15:00:00,E020,task_completed,open,complete,,1.0,N
EV000712,renewals,renewal_task,REN-MER-P00112-T30,2026-03-09T15:00:00,E020,task_completed,open,complete,,1.0,N
EV000625,renewals,renewal_task,REN-MER-P00021-T90,2026-03-10T15:00:00,E016,task_completed,open,complete,,1.0,N
EV000688,renewals,renewal_task,REN-MER-P00094-T120,2026-03-10T15:00:00,E020,task_completed,open,complete,,1.0,N
EV000617,renewals,renewal_task,REN-MER-P00003-T75,2026-03-11T15:00:00,E011,task_completed,open,complete,,1.0,N
EV000669,renewals,renewal_task,REN-MER-P00071-T60,2026-03-12T15:00:00,E015,task_completed,open,complete,,1.0,N
EV000634,renewals,renewal_task,REN-MER-P00025-T30,2026-03-13T15:00:00,E016,task_completed,open,complete,,1.0,N
EV000643,renewals,renewal_task,REN-MER-P00048-T75,2026-03-14T15:00:00,E009,task_completed,open,complete,,1.0,N
EV000665,renewals,renewal_task,REN-MER-P00070-T75,2026-03-14T15:00:00,E015,task_completed,open,complete,,1.0,N
EV000504,endorsements,endorsement_request,MER-END0020,2026-03-15T10:00:00,E018,sent_to_carrier,requested,pending_carrier,,1.0,N
EV000471,endorsements,endorsement_request,MER-END0001,2026-03-15T11:00:00,carrier:BEZ,endorsement_received,pending_carrier,issued_-_discrepancy,END-886882.pdf,0.9,Y
EV000436,certificates,certificate_request,MER-CERT0045,2026-03-15T15:00:00,system:email_intake,request_received,,open,email,0.88,N
EV000623,renewals,renewal_task,REN-MER-P00016-T90,2026-03-15T15:00:00,E013,task_completed,open,complete,,1.0,N
EV000437,certificates,certificate_request,MER-CERT0045,2026-03-15T17:00:00,E020,exception_flagged,open,exception,,0.97,Y
EV000571,billing,payment,MER-PMT00029,2026-03-17T14:00:00,accounting,cash_applied,received,applied,ACH131519509,1.0,N
EV000621,renewals,renewal_task,REN-MER-P00011-T60,2026-03-17T15:00:00,E009,task_completed,open,complete,,1.0,N
EV000717,renewals,renewal_task,REN-MER-P00115-T60,2026-03-17T15:00:00,E012,task_completed,open,complete,,1.0,N
EV000726,renewals,renewal_task,REN-MER-P00119-T90,2026-03-17T15:00:00,E010,task_completed,open,complete,,1.0,N
EV000354,certificates,certificate_request,MER-CERT0004,2026-03-18T15:00:00,system:email_intake,request_received,,open,email,0.88,N
EV000674,renewals,renewal_task,REN-MER-P00087-T75,2026-03-18T15:00:00,E011,task_completed,open,complete,,1.0,N
EV000703,renewals,renewal_task,REN-MER-P00103-T60,2026-03-18T15:00:00,E018,task_completed,open,complete,,1.0,N
EV000536,endorsements,endorsement_request,MER-END0041,2026-03-19T10:00:00,E009,sent_to_carrier,requested,pending_carrier,,1.0,N
EV000693,renewals,renewal_task,REN-MER-P00097-T30,2026-03-19T15:00:00,E011,task_completed,open,complete,,1.0,N
EV000355,certificates,certificate_request,MER-CERT0004,2026-03-20T11:00:00,E019,certificate_issued,open,issued,MER-COI0004.pdf,1.0,N
EV000635,renewals,renewal_task,REN-MER-P00031-T120,2026-03-20T15:00:00,E020,task_completed,open,complete,,1.0,N
EV000640,renewals,renewal_task,REN-MER-P00046-T120,2026-03-20T15:00:00,E014,task_completed,open,complete,,1.0,N
EV000553,billing,payment,MER-PMT00011,2026-03-21T14:00:00,accounting,cash_applied,received,applied,ACH718244667,1.0,N
EV000584,billing,payment,MER-PMT00042,2026-03-21T14:00:00,accounting,cash_unapplied,received,unapplied,CHK 58884,1.0,Y
EV000487,endorsements,endorsement_request,MER-END0010,2026-03-22T10:00:00,E018,sent_to_carrier,requested,pending_carrier,,1.0,N
EV000626,renewals,renewal_task,REN-MER-P00021-T75,2026-03-22T15:00:00,E016,task_completed,open,complete,,1.0,N
EV000629,renewals,renewal_task,REN-MER-P00024-T90,2026-03-22T15:00:00,E016,task_completed,open,complete,,1.0,N
EV000656,renewals,renewal_task,REN-MER-P00067-T120,2026-03-22T15:00:00,E018,task_completed,open,complete,,1.0,N
EV000659,renewals,renewal_task,REN-MER-P00068-T60,2026-03-23T15:00:00,E018,task_completed,open,complete,,1.0,N
EV000696,renewals,renewal_task,REN-MER-P00098-T60,2026-03-23T15:00:00,E013,task_completed,open,complete,,1.0,N
EV000505,endorsements,endorsement_request,MER-END0020,2026-03-24T11:00:00,carrier:TRV,endorsement_received,pending_carrier,issued_-_discrepancy,END-302734.pdf,0.9,Y
EV000509,endorsements,endorsement_request,MER-END0022,2026-03-24T11:00:00,carrier:CNA,endorsement_received,pending_carrier,issued,END-946583.pdf,0.9,N
EV000655,renewals,renewal_task,REN-MER-P00066-T75,2026-03-24T15:00:00,E018,task_completed,open,complete,,1.0,N
EV000680,renewals,renewal_task,REN-MER-P00089-T10,2026-03-24T15:00:00,E021,task_completed,open,complete,,1.0,N
EV000720,renewals,renewal_task,REN-MER-P00116-T75,2026-03-24T15:00:00,E012,task_completed,open,complete,,1.0,N
EV000724,renewals,renewal_task,REN-MER-P00117-T30,2026-03-24T15:00:00,E012,task_completed,open,complete,,1.0,N
EV000647,renewals,renewal_task,REN-MER-P00055-T60,2026-03-25T15:00:00,E019,task_completed,open,complete,,1.0,N
EV000663,renewals,renewal_task,REN-MER-P00069-T60,2026-03-25T15:00:00,E018,task_completed,open,complete,,1.0,N
EV000666,renewals,renewal_task,REN-MER-P00070-T60,2026-03-27T15:00:00,E015,task_completed,open,complete,,1.0,N
EV000681,renewals,renewal_task,REN-MER-P00090-T120,2026-03-27T15:00:00,E021,task_completed,open,complete,,1.0,N
EV000687,renewals,renewal_task,REN-MER-P00093-T75,2026-03-28T15:00:00,E020,task_completed,open,complete,,1.0,N
EV000360,certificates,certificate_request,MER-CERT0007,2026-03-29T10:00:00,system:email_intake,request_received,,open,email,0.88,N
EV000468,certificates,certificate_request,MER-CERT0061,2026-03-29T17:00:00,system:email_intake,request_received,,open,email,0.88,N
EV000469,certificates,certificate_request,MER-CERT0061,2026-03-29T19:00:00,E011,exception_flagged,open,exception,,0.97,Y
EV000477,endorsements,endorsement_request,MER-END0005,2026-03-30T10:00:00,E016,sent_to_carrier,requested,pending_carrier,,1.0,N
EV000361,certificates,certificate_request,MER-CERT0007,2026-03-31T13:00:00,E018,certificate_issued,open,issued,MER-COI0007.pdf,1.0,N
EV000583,billing,payment,MER-PMT00041,2026-03-31T14:00:00,accounting,cash_unapplied,received,unapplied,CHK 54370,1.0,Y
EV000546,billing,payment,MER-PMT00004,2026-04-01T14:00:00,accounting,cash_applied,received,applied,PF351693,1.0,N
EV000590,commissions,commission_line,TRV-COMM-202603:TRV-GL-5328352,2026-04-03T10:00:00,accounting,statement_line_matched,,Matched,TRV-COMM-202603.pdf,0.95,N
EV000591,commissions,commission_line,TRV-COMM-202603:TRV-WC-1793950,2026-04-03T10:00:00,accounting,statement_line_matched,,Matched,TRV-COMM-202603.pdf,0.95,N
EV000602,commissions,commission_line,LIB-COMM-202603:LIB-AUTO-5622571,2026-04-03T10:00:00,accounting,statement_line_matched,,Matched,LIB-COMM-202603.pdf,0.95,N
EV000603,commissions,commission_line,LIB-COMM-202603:LIB-AUTO-8870950,2026-04-03T10:00:00,accounting,statement_line_matched,,Matched,LIB-COMM-202603.pdf,0.95,N
EV000606,commissions,commission_line,CNA-COMM-202603:CNA-CYB-7743987,2026-04-03T10:00:00,accounting,statement_line_matched,,Matched,CNA-COMM-202603.pdf,0.95,N
EV000608,commissions,commission_line,AMT-COMM-202603:AMT-WC-2820114,2026-04-03T10:00:00,accounting,statement_line_matched,,Matched,AMT-COMM-202603.pdf,0.95,N
EV000609,commissions,commission_line,AMT-COMM-202603:AMT-BOP-8586621,2026-04-03T10:00:00,accounting,statement_line_matched,,Matched,AMT-COMM-202603.pdf,0.95,N
EV000610,commissions,commission_line,AMT-COMM-202603:AMT-WC-2916243,2026-04-03T10:00:00,accounting,statement_line_matched,,Matched,AMT-COMM-202603.pdf,0.95,N
EV000614,commissions,commission_line,MKL-COMM-202603:MKL-GL-9433463,2026-04-03T10:00:00,accounting,statement_line_matched,,Matched,MKL-COMM-202603.pdf,0.95,N
EV000549,billing,payment,MER-PMT00007,2026-04-20T14:00:00,accounting,cash_applied,received,applied,CHK 17822,1.0,N
EV000488,endorsements,endorsement_request,MER-END0010,2026-04-26T11:00:00,carrier:LIB,endorsement_received,pending_carrier,issued,END-707773.pdf,0.9,N
EV000478,endorsements,endorsement_request,MER-END0005,2026-04-27T11:00:00,carrier:CNA,endorsement_received,pending_carrier,issued,END-393168.pdf,0.9,N
