PICK_ID,SO_NUMBER,SO_LINE,ITEM_ID,QTY_TO_PICK,QTY_PICKED,BIN_LOCATION,PICKER_ID,PICK_DATE,SHIPMENT_ID
PK-00880,18003,8,DRIsize6-105,4,3,F-15-1,E019,07/04/2025,SH-50206
PK-00881,12188,1,SOC1375-113,4,4,D-25-5,E020,2025-12-11,SH-50207
PK-00882,12188,2,DRI2000-004,25,25,C-08-4,E020,11-Dec-2025,SH-50207
PK-00883,12188,3,HEXM10-116,10,10,F-01-5,E014,,SH-50207
PK-00884,12188,4,BRG-6205,12,12,C-23-5,E015,12/11/2025,SH-50207
PK-00885,12188,5,LOC2000-115,50,50,C-30-5,E021,12/11/2025,SH-50207
PK-00886 ,10851,1,CUTM12-054,2,2,A-31-4,E019,02/27/26,SH-50208
PK-00887,10851,2,CUTM12-054,6,6,C-25-4,E019,2026-02-27,SH-50208
PK-00888,10851,3,HHCS-254,50,50,C-32-5,E021,2026-02-28,SH-50208
PK-00889,10851,4,DRI2000-048,10,10,F-30-2,E014,02/27/26,SH-50208
,10851,6,SOC1250-123,12,12,B-18-3,E016,02/27/26,SH-50208
PK-00891,10851,7,CUTM6-047,10,,D-04-4,E015,"Feb 28, 2026",SH-50208
PK-00892,17038,1,LOC60-060,100,100,C-10-3,E020 ,06/30/25,SH-50209 
PK-00893,17038,2,ABRsize8-032,10,10,D-07-1,E020,06/30/25,SH-50209
PK-00894,19171,1,LOC1420-087,25,25,A-28-3,E020,29-Oct-2025,SH-50210
PK-00895,19171,2,ABRM12-095 ,1,1,C-10-1,E019,2025-10-29,SH-50210
PK-00896,19171,3,ANCM8-001,1,1,C-37-3,E020,2025-10-29,SH-50210
PK-00897,19171,4,LOC60-076,6,6,D-15-3,E021,10/30/25,SH-50210
PK-00898,14133,1,LOCM6-130,50,50,E-18-4,E016,2025-10-29,SH-50211
PK-00899,14133,2,LOCsize8-120,25,25,F-19-5,E016,2025-10-30,SH-50211
PK-00900,14133,3,CAB1250-008,12,12,A-12-3,E013,2025-10-30 ,SH-50211
PK-00901,14133,4,FLA1420-090,12,12,A-02-4,E019,2025-10-30,SH-50211
PK-00902,14133,5,ANC3410-034,1,1,F-16-5,E021,"Oct 29, 2025",SH-50211
PK-00903,14133,6,CUT1420-049,200,200,D-02-1,E013,10/30/25,SH-50211
PK-00904,14133,1,ABRsize8-003,10,10,B-01-5,E013,10/29/25,SH-50211
PK-00905,14133,2,HOSsize8-128,4,4,A-33-4,E018,10/29/2025,SH-50211 
PK-00906,14133 ,3,BRG-6205-IMP,6,6,D-15-1,E012,10/30/25,SH-50211
PK-00907 ,11388,1,SOC51618-129,12,12,F-27-3,E021,30-Dec-2025,SH-50212
PK-00908,11388,2,DRI3410-068,6,6,E-30-2,E016,2025-12-29 ,SH-50212
PK-00909,11388,3,SOCsize6-098,4,4,F-29-3,E016,12/30/2025,SH-50212
PK-00910,11388,4,HEXM10-131,100,100,A-30-3,E016,2025-12-29,SH-50212
PK-00911,11388,5,HEXM8-094,4,4,B-15-4,E015,2025-12-29,SH-50212
PK-00912,11388,6,HEX1420-014,6,6,C-29-3,E021 ,12/30/25,SH-50212
PK-00913,11388,7,FLA1420-002,12,12,E-20-2,E014,12/29/25,SH-50212
PK-00914,11388,8,ANC51618-020,1,1,B-15-5,E014,2025-12-29,SH-50212
PK-00915,16519,1,CABsize4-007,100,100,B-24-5,E018,2025-07-16,SH-50213
PK-00916,16519,2,CUT1500-089,6,6,C-24-5,E015 ,2025-07-16,SH-50213
PK-00917,16519,3,NIT80-132,200,200,D-16-2,E012,"Jul 15, 2025",SH-50213
PK-00918,16519,4,DRI2000-004,4,4,C-11-5,E021,"Jul 16, 2025",SH-50213
PK-00919,16519,5,CAB5811-137 ,1,0,B-28-4 ,E016,2025-07-16,SH-50213
PK-00920,16519,6,ABRsize8-032,200,200,C-08-2,E020,07/15/25,SH-50213
PK-00921 ,15860,1,,25,25,A-20-1,E017,2025-10-29,SH-50214
PK-00922,15860,2,ABRsize8-032,1,1,D-35-5,E020 ,2025-10-30,SH-50214
PK-00923,15860,3,LOCM6-130,4,4,E-16-2,E017,2025-10-30,SH-50214
PK-00924,15860,4,HOS1000-086,50,50,A-13-1,E015,"Oct 29, 2025",SH-50214
PK-00925,15860,5,FLAM6-031,4,4,B-04-5,E014,10/30/25,SH-50214
PK-00926,15135,1,DRIsize4-077,100,100,C-30-4,E020,2025-06-17,SH-50215
PK-00927,15135,2,SOC1500-097,10,10,E-20-4,E016,17-Jun-2025,SH-50215
PK-00928,15135,3,LOC1250-102,10,10,A-02-5,E013,06/17/2025,SH-50215
PK-00929,15135,4,FLA60-122,2,2,A-23-4,E018,2025-06-17,SH-50215 
PK-00930,15135,5,HOS1000-086,25,25,E-16-3,E018,06/17/25,SH-50215
PK-00931,15135,6,LOC60-060,10,10,B-22-5,E013,2025-06-17,SH-50215
PK-00932,15135,7,CUT50-067,100,100,C-29-2,E015,06/17/25,SH-50215
PK-00933,15736,1,HEX1420-030,200,200,A-10-2,E012,03/26/26,SH-50216
PK-00934,15736,2,FLA1420-090,6,6,B-23-4,E014,"Mar 25, 2026 ",SH-50216
PK-00935,15736,3,LOC60-060,100,100,B-29-1,E020,25-Mar-2026,SH-50216
PK-00936,15736,4,SOCsize6-063,200,200,F-19-1,E021,26-Mar-2026,SH-50216
PK-00937,15736,5,HEX80-033 ,6,6,A-25-4,E020,"Mar 26, 2026",SH-50216
PK-00938,14395,1,HOSM12-104,25,,D-28-4,E014,2025-08-23,SH-50217
PK-00939,14395,2,ANC3410-074,5,5,F-36-5,E015,"Aug 22, 2025",SH-50217
PK-00940,14395,,ANCM8-040,50,50,B-22-5,E013,2025-08-22,
PK-00941,14395,4,CUT80-015,25,25,D-13-1,E014,2025-08-23,SH-50217
PK-00942,14395,6,HEXM12-056,2,2,A-04-4,E013,22-Aug-2025,SH-50217
PK-00943,14395,7,HEX3410-042,,6,C-02-3,E019,"Aug 23, 2025",SH-50217
PK-00944,14395,8,BRG-6205,10,10,D-03-5,E017,23-Aug-2025,SH-50217
PK-00945,12905,1,FLAsize8-029,2,2,C-05-4,E016,2026-02-21,SH-50218
PK-00946,12905,2,FLAsize6-134,50,49,F-19-5,,02/21/2026,SH-50218
PK-00947,12905,3,SOC2000-071,200,200,D-40-1,E014,02/20/26,SH-50218
PK-00948,12905,4,DRI2000-048,100,100,D-24-4,E015,2026-02-21,SH-50218
PK-00949,12905,5,HEX1420-014,4,4,,E021,2026-02-21,SH-50218
PK-00950,12905,6,ANCM8-040,4,,E-27-3,E012,2026-02-20,SH-50218
PK-00951,12905,7,FLAM12-013,4,4,D-29-1,E020,02/21/2026,SH-50218
PK-00952 ,12905,,HOSsize8-114,1,1,E-06-4,E015,2026-02-20,SH-50218
PK-00953,11445,1,CUTsize8-078,200,200,E-10-4,E017,2025-05-08,SH-50219
PK-00954,11445,2,SOC51618-057,2,2,C-23-2,E021,05/09/2025,SH-50219
PK-00955,11445,3,ABRM12-046,10,10,B-20-4,E014,08-May-2025,SH-50219
PK-00956,11445,4,CAB1420-125,200,200,C-24-1,E016,2025-05-09,SH-50219
PK-00957,11445,5,LOCM6-053,12,12,E-36-3,E016,2025-05-08,SH-50219
PK-00958,11445,6,DRI2000-048,1,1,F-36-2,E013,2025-05-08,SH-50219
PK-00959,11445,7,ANC51618-020,1,1,F-11-2,E015,2025-05-08,SH-50219
PK-00960,11445,8,CUTM12-054,2,2,F-25-3,E018,2025-05-09,SH-50219
PK-00961 ,19999,1,ABR50-010,25,25,C-07-5,E017,2025-05-12,SH-50220
PK-00962,19999,2,LOCM6-053,50,50,B-32-3,E017,13-May-2025,SH-50220
PK-00963,19999,3,CUT1420-049,100,100,F-29-2,E015,,SH-50220
PK-00964,19777,1,SOC2000-071,25,24,D-23-4,E015,12-Nov-2025,SH-50221
PK-00965,19777,2,HOSsize6-084,25,25,E-17-5,E021,,SH-50221
PK-00966,19777,3,CUT60-119,25,25,C-34-2,E017,2025-11-13,SH-50221
,19777,4,DRIsize4-077,2,2,B-03-1,E013,2025-11-13,SH-50221
PK-00968,19777,5,CAB1250-008,25,25,C-37-3,E017,"Nov 12, 2025",SH-50221
PK-00969,19777,6,B62-454 ,12,12,F-17-1,E012,2025-11-12,SH-50221
PK-00970,19777,7,ABRsize6-012,1,1,F-02-3,E012,2025-11-12,SH-50221
PK-00971,19399,2,SOCM10-021,4,4,E-05-1,E018,"Jan 06, 2026",SH-50222 
PK-00972,19399,3,CUT1500-089,25,25,C-06-1,E015,01/07/2026,SH-50222
PK-00973,19399,4,DRIsize4-077,100,100,E-16-2,E012,01/07/2026,SH-50222
PK-00974,19399,5,HEXsize8-000,25,25,F-02-3,E014,2026-01-07,SH-50222
PK-00975,19399,6,DRI1500-016,200,200,,E018,"Jan 06, 2026",SH-50222
PK-00976,14045,2,ABR1250-018,100,100,F-36-4,E014,2025-12-29,SH-50223
PK-00977,14045,3,CABsize4-075,2,2,E-02-5,E020,2025-12-30,SH-50223
PK-00978,14045,4,ANC3410-074,2,2,D-13-2,E013,2025-12-29,SH-50223
PK-00979,14045,5,DRIsize6-105,6,6,C-34-3,E012,2025-12-29,SH-50223
PK-00980,14045,6,ABRM12-095,2,2,F-07-1,E018,2025-12-30,SH-50223
PK-00981,14045,7,FLA1420-090,100,100,B-02-4,E012,2025-12-30,SH-50223
PK-00982,14045,8,HOSsize6-084,6,6,F-37-3,E017,2025-12-30 ,SH-50223
PK-00983,14023,1,LOC1250-102,6,6,B-34-3,E018,2026-02-10,SH-50224
PK-00984,14023,2,HEX3410-042,2,2,E-38-4,E019,10-Feb-2026,SH-50224
PK-00985,14023,3,SOCM10-021,4,4,D-39-2,E018,2026-02-09,SH-50224
PK-00986,14023,4,HOSsize6-103,25,25,A-11-5,E016,09-Feb-2026,SH-50224
PK-00987,14023,5,HEX60-055,100,100,E-04-2,E021,10-Feb-2026,SH-50224
PK-00988,14023,6,LOC5811-099,6,6,D-24-4,E021,2026-02-10 ,SH-50224
PK-00989,14023,7,LOC60-060,6,6,A-25-5,E015,2026-02-09,SH-50224
PK-00990,14023,8,CABsize4-075,10,10,D-13-1,E012,02/09/26,
PK-00991,11058 ,1,DRIM10-072,10,10,F-15-5,E012,2025-06-05,SH-50225
PK-00992,11058,3,HOSM12-104,12,12,F-21-1,E019,"Jun 05, 2025",SH-50225
PK-00993,19910,1,FLA1420-090,2,2,B-06-3,E018,,SH-50226
PK-00994,17916,1,HOSM10-070,50,50,A-25-1,E021,2025-06-13,SH-50227
PK-00995,17916,2,LOC3410-092,6,6,C-06-3,E021,06/14/2025,SH-50227
PK-00996,17916,3,HOSsize8-114,25,25,B-12-1,E016,,SH-50227
PK-00997,17916,4,CUT1420-049,50,50,F-35-2,E020,2025-06-13,SH-50227
PK-00998,17916,5,FLA1420-002,10,10,B-11-1,E012,2025-06-14,SH-50227
PK-00999,17916,6,CUT2000-023,50,50,B-12-5,E021,2025-06-13,SH-50227
PK-01000,17916,7,FLA1420-002,25,24,B-34-3,E012,2025-06-13,SH-50227
PK-01001,17916,8,LOC2000-115,2,2,B-32-4,E014,13-Jun-2025,
PK-01002,12156,1,DRIsize6-110,100,100,D-21-5,E015,30-Jul-2025,SH-50228
PK-01003,12156,2,CAB50-127,100,100,B-38-2,E021,07/30/25,SH-50228
PK-01004,12156,3,HHCS-254,10,10,E-22-3,E014,,SH-50228
PK-01005,12156,4,LOCM6-053,200,199,C-13-3,E019,2025-07-29,SH-50228
PK-01006,12156,5,FLAM10-028,100,100,A-10-1,E016,07/29/2025,SH-50228
PK-01007,12156,6,DRIM10-072,12,12,B-36-5,E018,2025-07-29,SH-50228
PK-01008,12156,7,DRIsize6-110,100,100,C-05-3,E013,07/30/25,SH-50228
PK-01009,19591,1,DRIM12-083,,200,B-06-2,E018,,SH-50229
PK-01010,19591,2,CAB80-139,100,,F-10-3,E019,2025-08-16,SH-50229
PK-01011,19591,3,CAB50-127,25,24,,E013,2025-08-16,SH-50229
PK-01012,19591,5,ANC3816-039,25,25,B-28-4,E015,"Aug 16, 2025",SH-50229
PK-01013,17399,1,,10,10,E-16-5,E013,2025-12-21,SH-50230
PK-01014 ,17399,2,ANC3816-039,4,4,E-29-4,E018,2025-12-22,SH-50230
PK-01015,17399,3,HEX1420-014,100,100,E-25-4,E016,22-Dec-2025,SH-50230
PK-01016,17399,4,ABRsize8-032,25,25,F-26-5,E012,12/22/25,
PK-01017,16568,1,CAB1250-008,1,1,D-29-3,E013,2025-12-22,SH-50231
PK-01018,16568,2,SOC1375-113,4,4,C-22-1,E017,21-Dec-2025,SH-50231
PK-01019,16568,3,CUTM6-047,2,2,E-02-1,E020,2025-12-21 ,SH-50231
PK-01020,16568,4,CAB5811-137,1,1,D-15-1,E016,2025-12-21,SH-50231
PK-01021,16568,5,HEX2000-093,100,100,A-07-2,E018,2025-12-21 ,SH-50231
PK-01022,16568,6,DRIM10-072,4,4,E-14-2,E021,21-Dec-2025,SH-50231
PK-01023,,1,FLA1420-002,1,1,B-24-5,E015,2025-11-18,SH-50232
PK-01024,11591,1,FLAM6-031,50,50,F-33-3,E016,"Sep 05, 2025",
PK-01025,11591,,FLA1213-026,50,50,E-13-1,E019,2025-09-04,SH-50233
PK-01026,11591,6,CUTM6-047,100,100,D-35-4,,05-Sep-2025,SH-50233
PK-01027,11591,7,CUTsize8-078,100,100,F-10-5,E014,2025-09-04,SH-50233
PK-01028,19019,1,ABRM12-095,10,10,F-06-4,E014,"Oct 05, 2025",SH-50234
PK-01029,19019,2,FLAsize6-118,25,25,D-26-4,E021,2025-10-05,SH-50234
,19019,3,BRG-6205-IMP ,6,6,F-28-5,E020,2025-10-04,SH-50234
PK-01031,19019,4,ANC51618-019,200,200,E-23-4,E015,10/04/2025,SH-50234
PK-01032,19019,5,6308-882,4,4,B-21-5,E014,2025-10-04,SH-50234
PK-01033,19019,6,DRI3410-068,25,25,B-38-5,E021,10/04/2025,SH-50234
PK-01034,19019,7,ANCM6-073,2,2,C-07-4,E013,2025-10-04,SH-50234 
PK-01035,19019,8,,6,6,E-31-1,E014,04-Oct-2025,SH-50234
PK-01036,12949,1,NIT1000-088,100,100,E-01-4,E014,08/01/2025,SH-50235
PK-01037,12949,2,LOC2000-115,4,4,B-38-1,E013,"Jul 31, 2025",SH-50235
PK-01038,12949,3,ABRM12-109,10,10,E-26-5,E013,01-Aug-2025,SH-50235
PK-01039,12949,4,LOCM10-085,100,100,E-40-2,E020,2025-08-01,SH-50235
PK-01040,12949,5,ABR1500-059,100,99,D-32-4,E014,2025-07-31,SH-50235
PK-01041,12949,6,CUT80-015,6,6,A-01-1,E014,2025-07-31,SH-50235
,12949,7,CUT1420-049,2,2,E-03-5,E014,,SH-50235
PK-01043,12949,8,FLA60-122,4,4,D-25-4,E021,01-Aug-2025,SH-50235
PK-01044,14689,1,HEXsize8-101,100,100,E-17-1,E018,12/14/2025,SH-50236
PK-01045,14689,2,SOC51618-129,4,4,C-22-5 ,E020,2025-12-14,SH-50236
PK-01046,18352,2,HEXM8-094,25,25,A-38-5,E017,"Jul 20, 2025",SH-50237
PK-01047,18352,3,ANCsize6-005 ,2,2,D-11-4,E021,2025-07-21,SH-50237
PK-01048,18352,4,FLA3410-112,50,50,E-13-1,E018,2025-07-21,SH-50237
PK-01049,15042,1,CUT3410-037,100,100,C-20-5,E013,2026-03-06,SH-50238
PK-01050,,1,DRI3816-044,6,,C-05-2,E013,2026-01-03,SH-50239
PK-01051,12129,2,LOCsize4-081,25,25,A-37-1,E014,2026-01-02,SH-50239
PK-01052,18268,1,DRIM12-083,2,2,B-40-3,E017,14-May-2025,SH-50240
PK-01053,18268,2,DRIM10-072,1,1,E-39-3,E012,2025-05-15,SH-50240
PK-01054,18268,3,SOC51618-057,10,10,C-07-1,E019,2025-05-15,SH-50240
PK-01055,16442,5,FLAsize8-045,12,12,E-23-4,E018,2026-03-26,SH-50241
PK-01056,18935,1,,10,10,E-20-4,E017,2025-10-12,SH-50242
PK-01057,18935,2,ANC51618-020,1,1,B-25-3,E013,"Oct 11, 2025",SH-50242
PK-01058,18935,3,HOSsize6-084,12,12,C-37-5,,10/11/2025,SH-50242
PK-01059,18935,4,ANCM6-043,10,10,B-34-4 ,E014,2025-10-11,SH-50242
PK-01060,18935,5,LOCM10-085,25,25,A-04-5,E021,2025-10-12,SH-50242
PK-01061,17093,1,HOSsize6-103,25,25,E-25-5,E013,2025-08-14,SH-50243
PK-01062,17093,2,HOS1213-006,2,2,F-33-5,E013,15-Aug-2025,SH-50243
PK-01063,17882,1,ABR50-010,2,2,E-16-3,E012,2026-02-03,SH-50244
PK-01064,12220,1,CUT60-119,50,50,A-17-3,E020,2025-12-15,SH-50245 
PK-01065,15950,1,SOC1250-011,4,4,F-39-2,E020,2025-09-06,SH-50246
PK-01066,15950,2,FLA1420-002,200,200,E-22-1,E017,2025-09-05,SH-50246
PK-01067,15950,3,FLAM6-031,2,2,B-02-3,E014,09/05/25,SH-50246
PK-01068,15950,4,LOC60-069,12,12,B-23-1,E018,2025-09-05,SH-50246
PK-01069,15950,5,CUT80-015,12,12,E-29-3 ,E021,09/06/25,SH-50246
PK-01070,,6,B62-454,4,4,D-12-3,E014,09/06/25,SH-50246
PK-01071,15950,7,HEX80-033,1,0,C-11-3,E014,2025-09-06,SH-50246
PK-01072,19158,1,HOSM12-104,12,12,F-32-4,E017,2025-05-24,SH-50247
PK-01073,19158,2,,4,4,A-24-5,E014,05/23/2025,SH-50247
,17661,1,HOSsize8-128,100,100,D-24-3,E018,11/15/2025,SH-50248
PK-01075,17661,2,HOSsize8-128,25,25,B-05-3,E014,11/15/2025,SH-50248
PK-01076,17661,3,LOC1250-102,2,2,A-10-3,E015,2025-11-16,SH-50248
PK-01077,17661,4,CUT1213-024,25,25,F-03-1,E016,2025-11-15,SH-50248
PK-01078 ,17661,5,CUT80-015,100,100,E-12-1,E014,2025-11-15,SH-50248
PK-01079,17661 ,6,,200,200,E-33-2,E013,11/16/25,SH-50248
PK-01080,10917,1,LOCM6-130,200,200,F-33-3,E012,2026-03-08,SH-50249
PK-01081,10917,2,ABR1500-059 ,4,4,,E019,03/08/26,SH-50249
PK-01082,14720,1,CUTsize8-078,25,25,C-38-4,E017,10/29/2025,SH-50250
PK-01083,14720,2,NIT80-132,4,4,A-35-1,E015,10/29/2025,SH-50250
PK-01084,14720,4,HEXM8-094,10,10,C-08-1,E015,10/29/25,SH-50250
PK-01085,14720,5,SOC2000-071,100,100,C-28-5,E015,2025-10-29 ,SH-50250
PK-01086,14720,6,ABRsize8-032,50,50,F-30-5,E018,2025-10-28,SH-50250
PK-01087,15082,1,BRG-6205,6,6,A-27-4,E012,01/05/2026,SH-50251
,15082,2,HEX80-033,1,1,F-09-3,E015,2026-01-04,SH-50251
PK-01089,15082,3,FLAM10-028,6,6,F-24-5,E021,2026-01-05,SH-50251
PK-01090,10683,1,HEX3410-042,12,12,F-32-2,E012,2026-02-28,SH-50252
PK-01091,10683,2,LOC60-076,50,50,E-03-5,E017,28-Feb-2026,SH-50252
PK-01092,10683,3,6308-882,200,200,D-36-3,E020,,SH-50252
PK-01093,10683,4,DRI3816-044,4,4,C-17-1,E014,"Feb 28, 2026",SH-50252
PK-01094,10683,5,HEXM12-056,100,100,C-15-2,E015,"Feb 27, 2026",SH-50252
PK-01095,10683,6,ANC3410-034,1,1,B-07-1,E016,2026-02-27,SH-50252
PK-01096,10683,7,ANC3410-034 ,1,1,A-25-4,E017 ,2026-02-28,SH-50252
PK-01097,16585,1,SOC1500-097,2,1,D-26-5,E017,2025-07-07,SH-50253
PK-01098,16585,2,B62-454,100,100,A-27-5,E016,2025-07-07,SH-50253 
PK-01099,16585,3,HEXM8-094,10,,B-01-1,E017,07/08/2025,SH-50253
PK-01100 ,16585,4,FLA50-065,10,10,B-08-3,E020,"Jul 07, 2025",SH-50253
PK-01101,16585,5,HEX1250-124,2,,B-23-5,E016,2025-07-07,SH-50253
PK-01102,16585,6,HEX1420-014,2,2,A-39-5,E018,"Jul 08, 2025",SH-50253
PK-01103,16585,7,FLA50-065,100,100,E-07-3 ,E015,2025-07-08,SH-50253
PK-01104,16585,8,DRI2000-004,2,2,F-20-3,E018,07/08/2025,SH-50253
PK-00467,14705,7,ABRsize6-012,12,12,C-15-1,E015,11/29/2025,SH-50112
PK-01105,13015 ,1,ANCsize6-005,1,1,C-05-5,E012,2026-02-12,SH-50254
PK-01106,,2,CUT1500-089,6,6,F-21-3,E015,2026-02-12,SH-50254
PK-01107,13015,3,SOC51618-129,12,12,A-02-3,E015,02/12/26,SH-50254
PK-01108,14495,1,,,4,D-18-2,E012,12/04/25,SH-50255
PK-01109,14495,3,NIT1250-117,1,1,E-04-5,E013,2025-12-04,SH-50255
PK-01110,14495,4,HEXM8-094,200,200,B-25-2,E019,12/04/25,SH-50255
PK-01111,14495,5,SOC1500-097,1,1,C-22-4,E017,2025-12-05,SH-50255
PK-01112,19282,1,CAB1420-107,2,2,F-26-5,E020,12/26/2025,SH-50256
PK-01113,19282,2,HEXM8-094,200,200,C-02-4,E014,2025-12-26,SH-50256
PK-01114,19282,3,HEXsize8-101,25,25,F-03-3,E017,2025-12-25 ,SH-50256
PK-01115,19282,4,ANC3816-039,100,100,D-28-3,E016,2025-12-26,SH-50256
PK-01116,19282,5,HEX1420-030,50,50,F-13-4,E013,12/25/25,SH-50256
PK-01117,19282,6,SOC51618-057,10,10,E-06-4,E014,12/25/2025,SH-50256
PK-01118,19282,7,LOCsize4-081,12,12,E-18-5,E017,2025-12-26,SH-50256
PK-01119,19282,8,HEX1420-014 ,100,100,A-09-4,,25-Dec-2025,SH-50256
PK-01120,12115,2,DRIsize4-077,6,6,,E018,2026-03-18,SH-50257
PK-01121,15607,1,LOC5811-099,200,200,E-28-5,E016,2026-02-21,SH-50258
PK-01122,19924,1,FLA1213-026,50,49,B-30-5,E016,05/26/25,SH-50259
PK-01123,19924,,SOC1250-123,200,200,F-15-2,E015,2025-05-26,SH-50259
PK-01124,19924,,ANC51618-020,5,5,B-01-3,E013,2025-05-26,SH-50259
PK-01125,19924,7,LOC1420-087,6,5,E-39-5,E018,2025-05-27,SH-50259
PK-01126,18635,1,FLAM6-031,25,25,A-10-3,E017,,SH-50260
PK-00157,18712,3,ABRM12-046,10,10,E-14-5,E018,2025-11-17,SH-50036
PK-01127,18635,2,SOC51618-129,10,10,B-24-3,E018,2025-12-15,SH-50260
PK-01128,18262,1,DRI3410-068,50,50,C-18-2,E013,09-Sep-2025,SH-50261
PK-01129,10787,1,CAB1420-107,1,1,B-36-5 ,,2025-08-20,SH-50262
PK-01130,10787,3,ABRsize8-032,2,2,E-11-4,E012,08/20/25,SH-50262
PK-01131,10787 ,4,ANCM12-027,4,4,C-30-1,E012,08/21/25,SH-50262
,10787,6,DRIsize6-105,4,4,E-35-1,E015,2025-08-20,SH-50262
PK-01133,10787,7,NIT80-132,50,50,A-17-5,E015,2025-08-20,SH-50262
PK-01134,10787,8,ABRM12-109,50,50,F-29-4,E013,"Aug 21, 2025",SH-50262
PK-01135,19690,1,LOCsize8-120 ,1,1,E-21-4,E018,09/18/25,SH-50263
PK-01136,19690,2,ANC3816-039,100,100,A-33-1,E015,09/19/25,SH-50263
PK-01137 ,19690,3,CUTM6-047,100,100,E-05-1,E020,2025-09-19,SH-50263
PK-01138,19690,4,DRI1500-016,4,4,A-39-3,E016,18-Sep-2025,SH-50263
PK-01139,19690,5,DRI3816-044,100,100,F-33-5,E019,18-Sep-2025,SH-50263
PK-01140,19690,6,ANC51618-019,12,12,B-05-1,E019,"Sep 18, 2025",SH-50263
PK-01141,19690,7,SOC51618-129,25,25,F-06-4,E021,09/18/2025,SH-50263
PK-01142,11197,1,DRIM12-083,6,6,D-04-5,E017,2026-01-05,SH-50264
PK-01143,11197,2,ABRM12-095,12,12,F-06-3,E020,"Jan 06, 2026",SH-50264
PK-01144,,3,LOCsize8-120 ,4,4,C-27-4,E012,01/06/26,SH-50264
PK-01145,11197,4,ABR1250-018,6,6,,E018,2026-01-05,SH-50264
PK-01146,18481,1,DRIsize4-077,4,4,E-13-1,E013,"Jun 05, 2025",SH-50265
PK-01147,18481,2,CUT1420-049,4,4,A-35-1,E016,06/05/25,SH-50265
PK-01148,18481,3,LOC3410-092,1,1,E-08-4,E021,2025-06-04,SH-50265
PK-01149,18481,4,CAB1250-008,6,,A-26-3,E016,2025-06-04,SH-50265
PK-01150,18481,5,HOSsize6-084,4,4,A-30-5,E020,2025-06-04,SH-50265
PK-01151,18481,6,CAB50-127,10,10,C-05-5,E013,2025-06-04,SH-50265
PK-01152,18481,7,DRIsize6-110,1,1,A-31-5,E016,2025-06-04,SH-50265
PK-01153,16440,1,ANCM12-027,4,4,F-01-5,E013,09/18/25,SH-50266
PK-01154,16440,3,FLAsize6-134,4,4,F-25-2,E015,09/17/25,SH-50266
PK-01155,16440,4,HOS1000-086,6,6,C-24-5,E018,2025-09-17,SH-50266
PK-01156,13535,1,HEX80-033,12,12,B-38-1,E017,12/07/25,SH-50267
PK-01157,13535,2,ABR1250-018,10,10,B-24-5,E019,2025-12-08,SH-50267
PK-01158,10794,1,HEX60-080,4,4,D-13-1,E017,2026-01-09,SH-50268
PK-01159,10794,2,ABRM8-051,4,4,B-22-5,E021,10-Jan-2026,SH-50268
PK-01160,10794,4,CUT1420-049,200,200,C-29-4,E014,2026-01-10,SH-50268
PK-01161,10794,5,ABR50-010,4,4,C-13-3,E020,2026-01-10,SH-50268
PK-01162,10794,6,FLA1420-090,25,25,B-15-1,E014,2026-01-10,SH-50268
PK-01163,10794,7,HEX1420-014,25,25,B-28-3,E017,2026-01-09,SH-50268
PK-01164,10794,8,ANCM12-027,2,2,B-33-5,E019,2026-01-09,SH-50268
PK-01165,13782,,DRIM12-083,2,2,F-14-1,E015,2025-12-22,SH-50269
PK-01166,13782,2,FLA1375-009,4,4,B-11-2,E013,2025-12-21,SH-50269
PK-01167,13782,3,LOCM6-053,6,6,F-08-4,E021,2025-12-21,SH-50269
PK-01168,13782,4,HEXM10-131,10,,B-27-5,E018,2025-12-21,SH-50269
PK-01169,13782,6,HEX1250-124,100,100,A-16-3,E012,2025-12-22,SH-50269
PK-01170,13782,7,FLA1420-090,2,2,F-36-4,E012,2025-12-22,
PK-01171,19037,1,FLAsize8-045,200,200,F-40-2,E018,"Sep 09, 2025 ",SH-50270
PK-01172,19037,2,LOCM8-108,2,1,A-07-5,E020,09/09/2025,SH-50270
PK-01173,19037,3,SOC2000-025 ,12,12,F-30-5,E017,2025-09-09,SH-50270
PK-01174,19037,4,CUT5811-066,100,99,B-26-5,E018,09/09/25,SH-50270
PK-00386,16074,6,DRI1500-016,10,10,E-04-2,E012,2026-03-01,SH-50096
PK-01175,19037,5,CUTM6-041,100,100,C-17-5,E016,2025-09-10,SH-50270
PK-01176,19037,6,HOSsize6-084,50,50,B-36-1,E015,2025-09-09,SH-50270
PK-01051,12129,2,LOCsize4-081,25,25,A-37-1,E014,2026-01-02,SH-50239
PK-01177,19037 ,8,HOSsize8-128,1,1,E-39-1,E019,2025-09-09,SH-50270
PK-01178,14638,1,HOSsize8-114,1,1,C-04-5,E018,"Mar 04, 2026",
PK-01179,14638,2,DRIM12-083,,2,F-37-3,E012,"MAR 03, 2026",SH-50271
PK-01180,14638,3,FLA50-065,100,100,F-17-4,E017,2026-03-03,SH-50271
PK-01181,14638,4,SOC1250-011,4,4,A-31-3,E021,2026-03-04,SH-50271
PK-01182,14638,5,FLA1375-009,12,12,D-29-3,E014 ,2026-03-04,SH-50271
PK-01183,14638,6,DRI2000-048,2,2,D-01-4,E016,"Mar 04, 2026 ",SH-50271
PK-01184,14638,,CUT3816-058 ,6,6,F-30-3,E015,2026-03-03,SH-50271 
