Transaction Id,Transaction Date,Type,Item Id,Qty,Uom,From Location,To Location,Reference,Lot Number,User Id,Unit Cost
IT-000428,2026-01-11,PO Receipt,KIM-G10,100,BX,RECEIVING,B-04-2,PO-31182,,E028,11.4
IT-000429,2026-01-11,PO Receipt,HEN-243,240,EA,RECEIVING,C-12-2,PO-31182,,E027,22.1
IT-000430,2026-01-11,PO Receipt,KIM-G10,50,BX,RECEIVING,E-13-1,PO-31182,,E034,11.4
IT-000431,2026-01-11,PO Receipt,3M-SF401AF,84,EA,RECEIVING,F-40-5,PO-31182,,E030,4.05
IT-000966,2026-01-11,SO Issue,TIMI-1032,-50,EA,F-36-1,SHIPPING,SO-26099,,E032,32.99
IT-001327,2026-01-11,SO Issue ,CONV-1059,-1,EA,F-18-5,SHIPPING,SO-26250,,E030,3693.63
IT-001356,2026-01-11,SO Issue,SPRO-1087,-12,EA,D-08-4,SHIPPING,SO-26261 ,,E038,44.550000000000004
IT-001924,11-Jan-2026,SO Issue,MOUN-1018 ,-1,EA,E-22-4,SHIPPING,SO-26472,,E036 ,109.13
IT-000118,2026-01-12,PO Receipt,TIMI-1071,136,EA,RECEIVING,D-28-3,PO-31049,,E038,74.85000000000001
IT-000119,2026-01-12,PO Receipt,TIMI-1071,136,EA,RECEIVING ,C-25-1,PO-31049,,E035,74.85000000000001
IT-000120,2026-01-12,PO Receipt,SHEA-1028,22,EA,RECEIVING,E-21-3,PO-31049,,E026,284.6
IT-000901,2026-01-12,SO Issue,CONV-1039,-3,EA,F-12-4,SHIPPING,SO-26074,,E039,7046.72
IT-000962,2026-01-12,SO Issue,AC-1057,-3,EA,C-38-3,SHIPPING,SO-26098,,E027,687.08
IT-000964,2026-01-12,SO Issue,SPRO-1076,-100,EA,B-26-2,SHIPPING,SO-26098,,E032,13.24
IT-001067,2026-01-12,SO Issue,SHEA-1068,-2,EA,C-06-3,SHIPPING,SO-26140,,E038,180.78
IT-001850,2026-01-12,SO Issue,TIMI-1000,-6,EA,C-11-3,SHIPPING,SO-26446,,E038,43.53
IT-000146,2026-01-13,PO Receipt,MOUN-1034,35,EA,RECEIVING,E-30-3,PO-31061,,E031,23.82
IT-000147,2026-01-13,PO Receipt,AC-1057,81,EA,RECEIVING,B-15-1,PO-31061,,E028,687.08
IT-000794,2026-01-13,SO Issue,AC-1040,-5,EA,C-10-4,SHIPPING,SO-26039,,E033,609.44
IT-000911,2026-01-13,SO Issue,MOUN-1083,-2,EA,E-34-4,SHIPPING,SO-26078,,E036,87.77
IT-001298,2026-01-13,SO Issue,SPRO-1055,-1,EA,C-11-2,SHIPPING,SO-26238,,E034,26.94
IT-001753,2026-01-13,SO Issue,SPRO-1070,-12,EA,C-03-4,SHIPPING,SO-26413,,E039,22.96
IT-001354,01/14/26,SO Issue,CONV-1059,-5,EA,F-06-1,SHIPPING,SO-26261,,E039,3693.63
IT-001547,2026-01-14,SO Issue,SHEA-1049,-5,EA,C-11-2,SHIPPING,SO-26327,,E036,153.4
IT-000065,2026-01-15,PO Receipt,SHEA-1068,105,EA,RECEIVING,C-30-2,PO-31027,,E036,180.78
IT-000066,2026-01-15,PO Receipt,SHEA-1068,105,EA,RECEIVING,A-13-1,PO-31027,,E034,180.78
IT-000067,15-Jan-2026,PO Receipt,SHEA-1049,500,EA,RECEIVING,D-38-4,PO-31027,,E028,153.4
IT-001201,2026-01-15,SO Issue,AC-1074,-3,EA ,C-40-1,SHIPPING,SO-26195,,E035,1663.14
IT-001409,2026-01-15,SO Issue,TIMI-1075,-4,EA,F-08-1,SHIPPING,SO-26280,,E037,72.76
IT-001520,2026-01-15,SO Issue,AC-1063,-2,EA,B-14-2,SHIPPING,SO-26317,,E039,1677.24
IT-000571,2026-01-16,PO Receipt,SPRO-1002,132,EA,RECEIVING,B-25-2,PO-31248,,E034,65.84
IT-000572,2026-01-16,PO Receipt,SIG-SF18-80,131,RL,RECEIVING,B-11-4,PO-31248,,E039,24.6
IT-000573,2026-01-16,PO Receipt,ROLL-1053,109,EA,RECEIVING,C-23-2,PO-31248,,E033,86.10000000000001
IT-000578,2026-01-16,PO Receipt,MOUN-1008,52,EA,RECEIVING,D-32-5,PO-31250,,E032,71.79
IT-000579,2026-01-16,PO Receipt,SHEA-1072,11,EA,RECEIVING,E-17-5 ,PO-31250,,E038,101.96000000000001
IT-001012,2026-01-16,SO Issue,MOUN-1034,-4,EA,C-40-1,SHIPPING,SO-26119,,E027,23.82
IT-001149,2026-01-16,SO Issue,SHEA-1068,-3,EA,A-12-2,SHIPPING,SO-26174,,E039,180.78
IT-001299,2026-01-16,SO Issue,CONV-1039,-2,EA,A-12-2,SHIPPING,SO-26238,,E033,7046.72
IT-001312,2026-01-16,SO Issue,MOUN-1034,-12,EA,B-08-3,SHIPPING,SO-26243,,E026,23.82
IT-001447,2026-01-16,SO Issue ,MOUN-1008,-12,EA,A-14-1,SHIPPING,SO-26293,,E039,71.79
IT-001550,2026-01-16,SO Issue,SPRO-1078,-12,EA,D-27-4,SHIPPING,SO-26327,,E028,69.25
IT-001713,2026-01-16,SO Issue,CONV-1089,-2,EA,E-15-1,SHIPPING,SO-26395,,E033,5864.59
IT-001756,2026-01-16,SO Issue,CONV-1023,-3,EA,A-36-4,SHIPPING,SO-26413,,E039 ,3652.15
IT-000191,2026-01-17,PO Receipt,GAT-B62,289,EA,RECEIVING,E-16-5,PO-31079,,E036,12.7
IT-000192,2026-01-17,PO Receipt,SHEA-1035,193,EA,RECEIVING,E-10-4,PO-31079,,E033,148.52
IT-000193,2026-01-17,PO Receipt,GAT-B62,500,EA,RECEIVING,C-16-1,PO-31079,,E035,12.7
IT-000194,2026-01-17,PO Receipt,GEAR-1016,122,EA,RECEIVING,E-35-5,PO-31079,,E034,2265.26
IT-000784,2026-01-17,SO Issue,SPRO-1070,-10,EA,A-36-4,SHIPPING,SO-26033,,E034,22.96
IT-000790,2026-01-17,SO Issue,TIMI-1000,-100,EA,B-21-3,SHIPPING,SO-26037,,E034,43.53
IT-001037 ,2026-01-17 ,SO Issue,SPRO-1070,-200,EA,F-23-3,SHIPPING,SO-26130,,E032,22.96
IT-001549,2026-01-17,SO Issue,AC-1048,-1,EA,A-22-3,SHIPPING,SO-26327,,E037,1745.47
IT-001659,2026-01-17,SO Issue,MOUN-1083,-4,EA,E-23-5,SHIPPING,SO-26376,,E039,87.77
IT-001007,01/18/2026,SO Issue,ROLL-1079,-2,EA,E-23-5,SHIPPING,SO-26117,,E035,102.65
IT-001008,"Jan 18, 2026",SO Issue,GEAR-1073,-3,EA,C-40-1,SHIPPING,SO-26117,,E035,1938.75
IT-001009,2026-01-18,SO Issue,TIMI-1017,-200,EA,F-17-1,SHIPPING,SO-26117,,E028,50.69
IT-001063,2026-01-18 ,SO Issue,AC-1057,-1,EA,A-10-3,SHIPPING,SO-26140,,E031,687.08
IT-001202,2026-01-18,SO Issue,SPRO-1050,-10,EA,B-20-2,SHIPPING,SO-26195,,E033,12.85
IT-001411,2026-01-18,SO Issue,ROLL-1044,-1,EA,F-24-2,SHIPPING,SO-26280,,E037,140.68
IT-001763,2026-01-18,SO Issue,CONV-1052,-1,EA,C-19-1,SHIPPING,SO-26416,,E029,2311.6
IT-001446,2026-01-19,SO Issue,SPRO-1002,-6,EA,D-17-2,SHIPPING,SO-26293,,E031,65.84
IT-001066,2026-01-20,SO Issue,CONV-1043,-2,EA,A-13-1,SHIPPING,SO-26140,,E032,1971.53
IT-001097,2026-01-20,SO Issue,TIMI-1014,-1,EA,A-13-5,SHIPPING,SO-26150,,E035,49.480000000000004
IT-001353,2026-01-20,SO Issue,SHEA-1045,-25,EA,E-34-4,SHIPPING,SO-26261,,E033,47.68
IT-001798,2026-01-20,SO Issue,SKF-6205-2RS1,-200,EA,C-11-2,SHIPPING,SO-26429,,E027,3.55
IT-001847,2026-01-20,SO Issue,AC-1040,-1,EA,B-20-3,SHIPPING,SO-26446,,E039,609.44
IT-002007,2026-01-20,SO Issue,SHEA-1019,-12,EA,B-36-4,SHIPPING,SO-26506,,E037,94.5
IT-000559,2026-01-21,PO Receipt,TIM-LM11949-LM11910,338,EA,RECEIVING,A-21-5,PO-31242,,E029,7.6
IT-000560,2026-01-21,PO Receipt,SKF-6308-2Z,192,EA,RECEIVING,C-21-2,PO-31242,,E032,10.25
IT-000561,2026-01-21,PO Receipt,GEAR-1084 ,195,EA,RECEIVING,F-03-4,PO-31242,,E032,3456.0
IT-000774,2026-01-21,SO Issue,TIMI-1030,-6,EA,E-31-4,SHIPPING,SO-26028,,E037,66.14
IT-000788,2026-01-21,SO Issue,TIMI-1058,-4,EA,A-21-2,SHIPPING,SO-26036,,E032,84.45
IT-001159,2026-01-21,SO Issue,AC-1057,-2,EA,E-03-1,SHIPPING,SO-26180,,E031,687.08
IT-001448,2026-01-21,SO Issue,SPRO-1061,-1,EA ,B-34-5,SHIPPING,SO-26293,,E039,87.28
IT-001548,21-Jan-2026,SO Issue,TIMI-1075,-100,EA,F-34-2,SHIPPING,SO-26327,,E029,72.76
IT-001652,2026-01-21,SO Issue,SPRO-1087,-100,EA,A-23-4,SHIPPING,SO-26372,,E039,44.550000000000004
IT-002001,2026-01-21,SO Issue ,TIMI-1000,-25,EA,C-06-3,SHIPPING,SO-26504,,E030,43.53
IT-000902,2026-01-22,SO Issue,SHEA-1003,-3,EA,F-06-1,SHIPPING,SO-26074,,E033,235.72
IT-001203,2026-01-22,SO Issue,MOUN-1008,-200,EA ,B-29-2,SHIPPING,SO-26195,,E029,71.79
IT-001438,2026-01-22,SO Issue,GEAR-1084,-1,EA,D-14-3,SHIPPING,SO-26289,,E030,3456.0
IT-001800,2026-01-22,SO Issue,MOUN-1083,-100,EA,C-03-4 ,SHIPPING,SO-26430,,E038,87.77
IT-000151,2026-01-23,PO Receipt,SPRO-1002,25,EA,RECEIVING,A-03-3,PO-31064,,E027,65.84
IT-000152,2026-01-23,PO Receipt,SPRO-1078,13,EA,RECEIVING,A-20-5,PO-31064,,E032,69.25
IT-000153,2026-01-23,PO Receipt,ROLL-1053,109,EA,RECEIVING,E-30-1,PO-31064,,E033,86.10000000000001
IT-000154,01/23/26,PO Receipt,SPRO-1078,50,EA,RECEIVING,C-10-4,PO-31064,,E036,69.25
IT-001040,2026-01-23,SO Issue,SPRO-1002,-25,EA,F-18-5,SHIPPING,SO-26132,,E031,65.84
IT-001065,2026-01-23,SO Issue,AC-1033,-3,EA,E-15-1,SHIPPING,SO-26140,,E030,1093.27
IT-000111,2026-01-24,PO Receipt,SKF-6205-2RS1,25,EA,RECEIVING ,A-12-5,PO-31047,,E032,3.55
IT-000112,2026-01-24,PO Receipt,DOD-TXT315,215,EA,RECEIVING,F-05-3,PO-31047,,E036,1180.0
IT-000113,2026-01-24,PO Receipt,DOD-TXT315,500,EA,RECEIVING,F-16-4,PO-31047,,E036,1180.0
IT-001098,2026-01-24,SO Issue,GAT-B62,-12,EA,A-22-3,SHIPPING,SO-26150,,E039,12.7
IT-001131,2026-01-24,SO Issue,AC-1048,-5,EA,F-18-5,SHIPPING,SO-26165,,E028,1745.47
IT-001302,2026-01-24,SO Issue,CONV-1051,-5,EA,B-08-5,SHIPPING,SO-26240,,E032,4147.58
IT-001412,2026-01-24,SO Issue,ROLL-1044,-3,EA,F-36-1,SHIPPING,SO-26280,,E036,140.68
IT-001512,24-Jan-2026,SO Issue,SPRO-1076,-1,EA,A-12-2,SHIPPING,SO-26315,,E039,13.24
IT-001764,01/24/26,SO Issue,BRI-HHCS-0500-13-200-G8,-25,BX,B-14-4,SHIPPING,SO-26416,,E035,44.75
IT-000777,2026-01-25,SO Issue,MOUN-1008,-10,EA,A-13-5,SHIPPING,SO-26028,,E032,71.79
IT-001755,2026-01-25,SO Issue,ROLL-1026,-1,EA,D-28-2,SHIPPING,SO-26413,,E034,129.92000000000002
IT-001410,2026-01-26,SO Issue,TIMI-1032,-6,EA,F-17-1,SHIPPING,SO-26280,,E036,32.99
IT-001511,2026-01-26,SO Issue,TIMI-1014,-1,EA,A-36-4,SHIPPING,SO-26315,,E027,49.480000000000004
IT-001643,01/26/2026,SO Issue,SHEA-1082,-2,EA,A-13-1,SHIPPING,SO-26367,,E029,186.61
IT-001712,2026-01-26,SO Issue,SKF-6308-2Z,-4,EA,F-18-5,SHIPPING,SO-26394,,E031,10.25
IT-002054,2026-01-26,Adjustment,GEAR-1067,8,EA,A-26-1,B-15-3,Damage,,E026,498.09000000000003
IT-000477,2026-01-27,PO Receipt,HEN-243,240,EA,RECEIVING,B-26-4,PO-31205,,E036,22.1
IT-000478,2026-01-27,PO Receipt,KIM-G10,281,BX,RECEIVING,E-30-3,PO-31205,,E026,11.4
IT-000479,2026-01-27,PO Receipt,3M-SF401AF,42,EA,RECEIVING,C-11-2,PO-31205,,E039,4.05
IT-000562,2026-01-27,PO Receipt,KIM-G10,25,BX,RECEIVING,D-11-2,PO-31243,,E034,11.4
IT-000563,2026-01-27,PO Receipt,3M-SF401AF,10,EA,RECEIVING,F-31-2,PO-31243,,E035,4.05
IT-000564,2026-01-27,PO Receipt,3M-SF401AF,84,EA,RECEIVING,E-08-3,PO-31243,,E031,4.05
IT-000789,2026-01-27,SO Issue,GEAR-1010,-1,EA,C-28-3,SHIPPING,SO-26036,,E039,2784.15
IT-000791,2026-01-27,SO Issue,SHEA-1007,-2,EA,A-14-1,SHIPPING,SO-26037,,E031,129.94
IT-001651,"Jan 27, 2026",SO Issue,SPRO-1047,-2,EA,B-26-2,SHIPPING,SO-26372,,E034,13.77
IT-001705,2026-01-27,SO Issue,CONV-1051,-2,EA,E-16-5,SHIPPING,SO-26392,,E026,4147.58
IT-000510,2026-01-28,PO Receipt,AC-1057,10,EA,RECEIVING,C-07-4,PO-31221,,E038,687.08
IT-000511,"Jan 28, 2026",PO Receipt,TIMI-1056,25,EA,RECEIVING,B-20-4,PO-31221,,E039,17.21
IT-000512,2026-01-28,PO Receipt,MOUN-1034,35,EA,RECEIVING,D-02-5,PO-31221,,E032,23.82
IT-001437,2026-01-28,SO Issue,SPRO-1041,-1,EA,B-08-5,SHIPPING,SO-26289,,E030,35.35
IT-001514,2026-01-28,SO Issue,MOUN-1062,-3,EA,A-02-1,SHIPPING,SO-26315,,E034,135.75
IT-001642,2026-01-28,SO Issue,CONV-1065,-5,EA,E-08-5,SHIPPING,SO-26367,,E037,2903.56
IT-000328,2026-01-29,PO Receipt,ROLL-1012,182,EA,RECEIVING,F-10-3,PO-31139,,E036,47.52
IT-000329,2026-01-29,PO Receipt,SHEA-1077,28,EA,RECEIVING ,E-30-2,PO-31139,,E035,67.98
IT-000330,2026-01-29,PO Receipt,TIMI-1017,500,EA,RECEIVING,D-29-5,PO-31139,,E035,50.69
IT-000331,2026-01-29,PO Receipt,ROLL-1012,10,EA ,RECEIVING,E-12-1,PO-31139,,E028,47.52
IT-000379,2026-01-29,PO Receipt,AC-1033,142,EA,RECEIVING,E-25-5,PO-31162,,E027,1093.27
IT-000380,2026-01-29,PO Receipt,AC-1033,142,EA,RECEIVING,F-12-1,PO-31162,,E032,1093.27
IT-000381,2026-01-29,PO Receipt,SPRO-1050,53,EA,RECEIVING,A-21-5 ,PO-31162,,E032,12.85
IT-000608 ,2026-01-29,PO Receipt,GAT-B62,100,EA,RECEIVING,E-39-3,PO-31261,,E037,12.7
IT-001235,2026-01-29,SO Issue,CONV-1052,-1,EA,C-03-4,SHIPPING,SO-26208,,E034,2311.6
IT-001304,2026-01-29,SO Issue,ROLL-1044,-3,EA,B-14-4,SHIPPING,SO-26240,,E031,140.68
IT-001523,29-Jan-2026,SO Issue,TIMI-1075,-25,EA ,E-31-4,SHIPPING,SO-26318,,E030,72.76
IT-001667,2026-01-29,SO Issue,SPRO-1047,-200,EA,E-15-1,SHIPPING ,SO-26378,,E034,13.77
IT-001799,2026-01-29,SO Issue,SHEA-1077,-6,EA,C-10-5,SHIPPING,SO-26430,,E035,67.98
IT-001958,2026-01-29,SO Issue,SPRO-1009,-2,EA,B-26-4,SHIPPING,SO-26488,,E029,24.54
IT-000442,30-Jan-2026,PO Receipt,MOUN-1081,10,EA,RECEIVING,A-24-5,PO-31190,,E026,61.24
IT-000443,2026-01-30,PO Receipt,SPRO-1004,177,EA,RECEIVING,E-13-2,PO-31190,,E036,42.84
IT-001064,2026-01-30,SO Issue,SHEA-1003,-3,EA,C-17-4,SHIPPING,SO-26140,,E036,235.72
IT-001158,30-Jan-2026,SO Issue,GEAR-1060,-5,EA,B-31-3,SHIPPING,SO-26180,,E032,3102.4300000000003
IT-001160,2026-01-30 ,SO Issue,TIMI-1058,-50,EA,A-24-3,SHIPPING,SO-26180,,E034,84.45
IT-000972,2026-01-31,SO Issue,SPRO-1069,-1,EA,F-09-3,SHIPPING,SO-26101,,E030,115.11
IT-001513,2026-01-31,SO Issue,SKF-6205-2RS1,-50,EA,C-10-4,SHIPPING,SO-26315,,E028,3.55
IT-001521,2026-01-31,SO Issue,BRI-HHCS-0500-13-200-G8,-6,BX,B-14-4,SHIPPING,SO-26318,,E037,44.75
IT-001644,2026-01-31,SO Issue,ROLL-1026,-5,EA,F-06-1,SHIPPING,SO-26367,,E032,129.92000000000002
IT-001754,2026-01-31,SO Issue,CONV-1065,-3,EA,E-37-4,SHIPPING,SO-26413,,E031,2903.56
IT-000600,2026-02-01,PO Receipt,GEAR-1010,85,EA,RECEIVING,E-35-2,PO-31259,,E033,2784.15
IT-000601,2026-02-01,PO Receipt,ROLL-1012,250,EA,RECEIVING,F-18-2,PO-31259,,E026,47.52
IT-000602,2026-02-01,PO Receipt,SHEA-1077,28,EA,RECEIVING,E-01-1 ,PO-31259,,E037,67.98
IT-000603,2026-02-01,PO Receipt ,ROLL-1044,50,EA,RECEIVING,A-07-2,PO-31259,,E035,140.68
IT-000776,2026-02-01,SO Issue,AC-1085,-1,EA,C-38-3,SHIPPING,SO-26028,,E036,365.76
IT-001035,2026-02-01,SO Issue,AC-1085,-2,EA,A-13-5,SHIPPING,SO-26130,,E031,365.76
IT-001036,2026-02-01,SO Issue,MOUN-1029,-12,EA,E-26-3,SHIPPING,SO-26130,,E035 ,86.28
IT-001303,2026-02-01,SO Issue,MOUN-1008,-1,EA,A-22-3,SHIPPING,SO-26240,,E027,71.79
IT-001518,2026-02-01,SO Issue,MOUN-1034,-2,EA,A-36-4,SHIPPING,SO-26317,,E036,23.82
IT-001658,2026-02-01,SO Issue,TIMI-1032,-50,EA,A-18-1,SHIPPING,SO-26376,,E027,32.99
IT-001751,2026-02-01,SO Issue,AC-1040,-1,EA ,C-06-1,SHIPPING,SO-26412,,E030,609.44
IT-000271,2026-02-02,PO Receipt,SPRO-1070,144,EA,RECEIVING,B-34-1,PO-31113,,E030,22.96
IT-000272,2026-02-02,PO Receipt,SPRO-1070,10,EA,RECEIVING,E-04-2,PO-31113,,E029,22.96
IT-000273,2026-02-02,PO Receipt,SPRO-1055,38,EA,RECEIVING,C-06-3,PO-31113,,E034,26.94
IT-001801,"Feb 02, 2026",SO Issue,SHEA-1028,-5,EA,A-13-1,SHIPPING,SO-26430,,E027,284.6
IT-002065,2026-02-02 ,Transfer,TIMI-1058,-5,EA ,E-31-4,B-28-5,Count,,E032,84.45
IT-001069,2026-02-03,SO Issue,CONV-1022,-1,EA,A-14-1,SHIPPING,SO-26141,,E028,2154.05
IT-001161,2026-02-03,SO Issue,MOUN-1008,-50,EA,C-40-1,SHIPPING,SO-26180,,E026,71.79
IT-001664,2026-02-03,SO Issue,AC-1085,-3,EA,A-36-4,SHIPPING,SO-26378,,E031,365.76
IT-001995,2026-02-03,SO Issue,SHEA-1045,-1,EA,C-30-4,SHIPPING,SO-26501,,E034,47.68
IT-000226,2026-02-04,PO Receipt,SPRO-1070,144,EA,RECEIVING,E-12-2,PO-31095,,E035,22.96
IT-000227 ,2026-02-04,PO Receipt,SPRO-1055,50,EA,RECEIVING,B-36-3,PO-31095,,E027,26.94
IT-000228,2026-02-04,PO Receipt,SPRO-1055,25,EA,RECEIVING ,A-07-5,PO-31095,,E032,26.94
IT-001436,2026-02-04,SO Issue,AC-1063,-3,EA,A-31-5,SHIPPING,SO-26289,,E033,1677.24
IT-001451,2026-02-04,SO Issue,SHEA-1068,-1,EA,B-11-2,SHIPPING,SO-26294,,E036,180.78
IT-001993,2026-02-04,SO Issue,TIMI-1020,-25,EA,E-31-4,SHIPPING,SO-26501,,E036,52.03
IT-000416,2026-02-05,PO Receipt,TIMI-1056,15,EA,RECEIVING,D-25-4,PO-31178,,E037,17.21
IT-000417,2026-02-05,PO Receipt,SPRO-1061,163,EA,RECEIVING,F-06-5,PO-31178,,E037,87.28
IT-000418,2026-02-05,PO Receipt,MOUN-1034,35,EA,RECEIVING,F-34-4,PO-31178,,E029,23.82
IT-000419,2026-02-05,PO Receipt,TIMI-1056,15,EA,RECEIVING,E-38-3,PO-31178,,E028,17.21
IT-000861,2026-02-05,SO Issue,SPRO-1087,-1,EA,C-03-2,SHIPPING,SO-26061,,E031,44.550000000000004
IT-001265,2026-02-05,SO Issue,ROLL-1053 ,-10,EA,C-28-3,SHIPPING,SO-26218,,E036,86.10000000000001
IT-001665,2026-02-05,SO Issue,AC-1063,-1,EA,C-06-1,SHIPPING,SO-26378,,E037,1677.24
IT-002083,2026-02-05,Adjustment,SPRO-1078,-2,EA,B-19-4,D-02-5,,,E038,69.25
IT-000744,2026-02-06,SO Issue,ROLL-1044,-3,EA,C-17-4,SHIPPING,SO-26018,,E036 ,140.68
IT-000785,06-Feb-2026 ,SO Issue,SHEA-1028,-2,EA,B-24-5,SHIPPING ,SO-26033,,E035,284.6
IT-001519,"Feb 06, 2026",SO Issue,SPRO-1015,-4,EA,F-04-4,SHIPPING,SO-26317,,E026,74.58
IT-001710,2026-02-06,SO Issue,SHEA-1035,-1,EA ,D-28-2,SHIPPING,SO-26394,,E038,148.52
IT-001711,2026-02-06,SO Issue,CONV-1043,-1,EA,A-36-3,SHIPPING,SO-26394,,E029,1971.53
IT-000514,2026-02-07,PO Receipt,AC-1006,169,EA,RECEIVING,B-06-1,PO-31223 ,,E037,2130.52
IT-000515,2026-02-07,PO Receipt,TIMI-1020,50,EA,RECEIVING,E-21-1,PO-31223,,E031,52.03
IT-000516,2026-02-07,PO Receipt,GEAR-1067,250,EA,RECEIVING,D-09-2,PO-31223,,E032,498.09000000000003
IT-000517,2026-02-07,PO Receipt,GEAR-1067,151,EA,RECEIVING,C-39-4,PO-31223,,E037,498.09000000000003
IT-001666,2026-02-07,SO Issue,TIMI-1071,-200,EA,E-23-5,SHIPPING,SO-26378,,E028,74.85000000000001
IT-001668,07-Feb-2026,SO Issue,SHEA-1072,-1,EA,F-23-3,SHIPPING,SO-26378,,E028,101.96000000000001
IT-001874,2026-02-07,SO Issue,MOUN-1034,-200,EA,A-36-3,SHIPPING,SO-26457,,E035,23.82
IT-001955,07-Feb-2026,SO Issue,SPRO-1047,-50,EA,B-26-4,SHIPPING,SO-26488,,E028,13.77
IT-000865,2026-02-08,SO Issue,TIMI-1032,-2,EA,B-08-3,SHIPPING,SO-26063,,E027,32.99
IT-001654,2026-02-08,SO Issue,SPRO-1047,-2,EA,B-14-4,SHIPPING,SO-26372,,E035,13.77
IT-001683,2026-02-08,SO Issue,TIMI-1020,-2,EA,B-34-5,SHIPPING,SO-26385,,E026,52.03
IT-000420,2026-02-09,PO Receipt,TIMI-1058,100,EA,RECEIVING,C-07-2,PO-31179,,E037 ,84.45
IT-000421,2026-02-09,PO Receipt,TIMI-1058,166,EA,RECEIVING,A-07-4,PO-31179,,E038,84.45
IT-000422,2026-02-09,PO Receipt,TIMI-1058,250,EA,RECEIVING,E-01-1,PO-31179,,E030,84.45
IT-000423,2026-02-09,PO Receipt,TIMI-1058,500,EA,RECEIVING,D-19-3,PO-31179,,E036,84.45
IT-000550,2026-02-09,PO Receipt,SHEA-1088,91,EA,RECEIVING,C-28-1,PO-31237,,E032,189.79
IT-000551,2026-02-09,PO Receipt,SHEA-1037,130,EA,RECEIVING ,A-25-2,PO-31237,,E029,99.06
IT-000552,2026-02-09,PO Receipt,SHEA-1037,100,EA,RECEIVING,E-27-4,PO-31237,,E026,99.06
IT-001994,2026-02-09,SO Issue,ROLL-1079,-5,EA,F-23-3,SHIPPING,SO-26501,,E032,102.65
IT-000644,2026-02-10,PO Receipt,GEAR-1016,25,EA ,RECEIVING,F-23-4,PO-31280,,E039,2265.26
IT-000645,2026-02-10,PO Receipt,GAT-B62,25,EA,RECEIVING,C-18-1,PO-31280,,E028,12.7
IT-000646,2026-02-10,PO Receipt,GAT-B62,12,EA,RECEIVING,F-28-2,PO-31280,,E033,12.7
IT-000647,2026-02-10,PO Receipt,SHEA-1035,250,EA,RECEIVING,A-08-2,PO-31280,,E026,148.52
IT-001878,2026-02-10,SO Issue,GAT-B62,-25,EA,F-18-5,SHIPPING,SO-26457,,E039,12.7
IT-001940,2026-02-10 ,SO Issue,GEAR-1010,-1,EA,D-17-4,SHIPPING,SO-26479,,E039,2784.15
IT-000284,2026-02-11,PO Receipt ,TIM-LM11949-LM11910,10,EA,RECEIVING,B-12-4,PO-31118,,E029,7.6
IT-000285,"Feb 11, 2026",PO Receipt,MOUN-1031,50,EA,RECEIVING,A-09-4,PO-31118,,E037,38.78
IT-000286,2026-02-11,PO Receipt ,DOD-TXT315,215,EA,RECEIVING ,B-16-4,PO-31118,,E038,1180.0
IT-001071,2026-02-11,SO Issue,AC-1048 ,-1,EA,B-21-3,SHIPPING,SO-26141,,E036,1745.47
IT-001217,2026-02-11,SO Issue,ROLL-1012,-6,EA,A-36-4,SHIPPING,SO-26200,,E035,47.52
IT-001641,2026-02-11,SO Issue,CONV-1013,-2,EA,D-23-5,SHIPPING,SO-26367,,E029,2336.18
IT-000081,2026-02-12,PO Receipt,SHEA-1037,25,EA,RECEIVING,F-03-4,PO-31033,,E032,99.06
IT-000082,2026-02-12,PO Receipt,SHEA-1037,65,EA,RECEIVING,B-10-2,PO-31033,,E028,99.06
IT-000083,2026-02-12,PO Receipt,SPRO-1027,183,EA,RECEIVING,A-28-2,PO-31033,,E038,77.98
IT-001326,02/12/26,SO Issue,SPRO-1004,-10,EA,E-29-1,SHIPPING,SO-26249,,E027,42.84
IT-001510,2026-02-12,SO Issue,CONV-1089,-5,EA,C-17-3,SHIPPING,SO-26315,,E028,5864.59
IT-001596,"Feb 12, 2026",SO Issue,AC-1063,-3,EA,E-16-5,SHIPPING,SO-26350,,E029,1677.24
IT-001599,2026-02-12,SO Issue,TIMI-1075,-25,EA,C-19-1,SHIPPING,SO-26350,,E028,72.76
IT-002053,2026-02-12,Transfer,GEAR-1084,-4,EA,B-20-2,D-26-2,Bin move,,E034,3456.0
IT-001598,2026-02-13,SO Issue,MOUN-1062,-1,EA,E-22-4,SHIPPING,SO-26350,,E039 ,135.75
IT-001653 ,2026-02-13,SO Issue,MOUN-1031,-4,EA,C-06-1,SHIPPING,SO-26372,,E029,38.78
IT-001450,2026-02-14,SO Issue,SPRO-1050,-10,EA,E-34-4,SHIPPING,SO-26294,,E028,12.85
IT-001491,2026-02-14,SO Issue,SPRO-1041,-1,EA,D-23-5,SHIPPING,SO-26307,,E035,35.35
IT-001553,2026-02-14,SO Issue,GEAR-1016,-5,EA,B-04-5,SHIPPING,SO-26329,,E038,2265.26
IT-001875,2026-02-14,SO Issue,SPRO-1087,-200,EA,E-15-1,SHIPPING,SO-26457,,E033,44.550000000000004
IT-001879,2026-02-14,SO Issue,GEAR-1073,-1,EA,B-20-2,SHIPPING,SO-26458,,E032,1938.75
IT-000524,2026-02-15,PO Receipt,AC-1048,100,EA,RECEIVING,C-10-5,PO-31228,,E039,1745.47
