INVOICE_NUMBER,LINE,ITEM_ID,QTY,UNIT_PRICE,EXTENDED,UNIT_COST,MARGIN
25311,1,HOSsize6-103,12,$15.19,182.28,10.450000000000001,56.88
24654,1,ABRM12-046,100,94.0,9400.0,57.07,3693.0
24654,2,BRG-6205-IMP,10,$2.92,29.2,$1.85,10.7
24654,3,HEX2000-093,25,$26.15,653.75,$15.71,261.0
24654,4,ABRM12-109,10,119.93,1199.3,$72.03,479.0
24654,5,SOCsize6-098,4,105.77,423.08,$69.54,144.92
24654,7,CAB80-139,50,8.69,434.5,7.26,71.5
22709,1,,6,96.37,,69.54,160.98
27331,6,HOSsize6-103,6,15.19,91.14,10.450000000000001,28.44
22709,2,ABRsize8-003,6,58.44,350.64,$40.96,104.88
26983 ,1,CUT1213-024,100,55.27,5527.0,$32.87,2240.0
26564,1,CAB5811-137,6,24.26,145.56,$15.32 ,53.64
,2,DRI2000-048,25,$61.41,1535.25,43.46,448.75
28896,1,DRIsize6-110,2,54.17,108.34,45.25,17.84
28896,2,CABsize4-007,50,39.63,1981.5,$27.94,584.5
28896,3,FLAsize6-118,10,7.92,79.2,6.0,19.2
28896,4,LOCM8-108,2,$11.97,23.94,$7.98,7.98
25786,2,HEXM8-094,4,$82.38,329.52,$51.42,123.84
27743,2,SOC1250-011 ,50,93.14,4657.0,59.42,1686.0
27743,3,,6,$85.69,514.14,53.06,195.78
27743,4,SOC1250-123,1,$109.95,109.95,69.72,40.23
27743,5,LOC60-069,6,30.3,181.8,21.71,51.54
27743,6,FLAsize6-118,25,$9.18,229.5,$6.00,79.5
28761,1,LOC60-076,200,$22.86,4572.0,17.87,998.0
28761,2,NITM12-036,10,$16.06,160.6,12.01,40.5
28761,3,CAB1420-125,1,$7.97,7.97,5.46,2.51
28761,4,CUTM6-041,6,59.29,355.74,51.28,48.06
28761,5,FLA1420-090,12,3.18,38.16,2.17,12.12
28761,6,LOCM6-053,6,37.55,225.3,24.1,80.7
22373,1,FLAsize6-118,25,$9.66,241.5,6.0,91.5
22373,3,LOC2000-115,25,11.22,280.5,8.31,72.75
22373,4,B62-454,12,$26.42,317.04,17.85,102.84
27038,4,FLAsize8-045,6,20.88,125.28,$13.89,41.94
22373,5,,25,27.88,697.0,17.87,250.25
22373,7,SOCM10-021,4,$65.19,260.76,52.31,51.52
22373,8,CUT1500-089,25,73.4,1835.0,52.43,524.25
29512,1,DRI2000-048,12,$64.82,777.84,43.46,256.32
29512,2,CUT2000-023,10,94.89,948.9,58.75,361.4
29512,3,ANCM10-050,12,$28.25,339.0,18.82,
29512,,ABRM12-109,1,$126.60,126.6,72.03,54.57
29512,5,B62-454,2,25.1,50.2,$17.85,14.5
20945,1,LOC3410-092,4,37.63,150.52,$29.56,32.28
20945,2,CUTM6-041,200,$68.68,13736.0,51.28,3480.0
20945,4,LOCsize4-081,1,17.06,17.06,9.5,7.56
20945,5,CUTsize8-078,6,97.12,582.72,55.26,251.16
20945,6,NIT1375-106,200,17.28,3456.0,11.97,1062.0
20945,7,SOC1500-097,100,131.46,13146.0,$77.74,5372.0
20945,8,LOC3410-092,1,37.63,37.63,29.560000000000002,8.07
25616,,FLAM6-031,4,$9.65,38.6,$7.36,9.16
25616 ,3,FLAM6-031,200,9.65,1930.0,7.36,458.0
25616,4,HHCS-254,10,38.7,387.0,29.1,96.0
25616,5,ABR50-010,,34.57,345.7,$26.37,82.0
25616,6,HOS1000-086,50,12.25,612.5,$7.96,214.5
21417,1,FLA1420-090,50,3.18,159.0,$2.17,50.5
21417,2,HOS1000-086,10,10.58,105.8,$7.96,26.2
21417,3,FLAM6-031,12,8.33,99.96,7.36,11.64
21417,4,CAB80-139,10,$7.92,79.2,$7.26,6.6
21417,5,HEX60-055,12,$22.39,268.68,19.51,34.56
21417,6,FLAsize8-045,2,$19.02,38.04,$13.89,10.26
23051,1,CAB50-127,12,,209.04,$12.31,61.32
23051,3,CUTsize8-078,50,$85.47,4273.5,55.26,1510.5
23051,4,,6,$70.42,422.52,$43.10,163.92
23051,5,DRIsize6-110,200,$62.76,12552.0,45.25,3502.0
23051,6,NITM12-036,2,18.6,37.2,$12.01,13.18
23051,7,LOC3410-092,50,37.63,1881.5,29.560000000000002,
21547,1,HEXsize8-000,,42.54,,25.3,34.48
21547,2,ABRsize8-032 ,1,$40.05,40.05,28.88,11.17
21547 ,3,FLA60-122 ,25,24.7,617.5,$18.44,156.5
21547,5,CUT1213-024,100,$55.27,5527.0,32.87,2240.0
21547,7,DRIsize8-138,4,$66.77,267.08,53.24,54.12
21547,8,SOCsize6-098,6,111.64,669.84,69.54,252.6
27110,1,FLAM10-028,12,13.83,165.96,$9.75,48.96
27110,2,,50,$47.71,2385.5,$32.87,742.0
27110,3,ANC3410-074,1,178.45,178.45,118.92,59.53
27110,4,BRG-6205,50,$6.95,347.5,5.2,87.5
27110,5,CABsize4-075,12,7.43,89.16,5.12,27.72
27857,1,HEX80-033,200,$67.75,,47.230000000000004,4104.0
27857,,ANC51618-019,4,85.69,342.76,53.06,130.52
25832,3,HOSM12-104,1,42.27,42.27,$28.71,13.56
25832,4,CUTM12-054,200,66.72,13344.0,48.77,3590.0
27391,1,SOCM10-021,12,$63.09,757.08,52.31,129.36
27391,2,SOC1375-113,12,35.41,424.92,$22.75,151.92
27391,3,FLA50-065,100,14.86,1486.0,$12.14,272.0
27391,4,LOCM6-130,2,$23.36,46.72,16.43,13.86
20947,1,CUT80-015,2,$70.42,140.84,43.1,54.64
,1,NIT1250-117,100,$15.99,1599.0,8.74,725.0
25138,2,HOSsize6-084,6,16.25,97.5,$11.21,30.24
25138,3,SOC1500-097,25,138.38,3459.5,77.74,1516.0
25138 ,4,LOC60-069,50,34.3,1715.0,21.71,629.5
25138,5,HOSsize8-128,1,$45.39,45.39,23.89,21.5
24752,1,HEXM10-131,1,90.09,90.09,$54.60,35.49
24752,2,FLAsize6-134,200,$5.04,1008.0,$2.80,448.0
24752,3,CUT80-015,25,74.13,1853.25,$43.10,775.75
24752,4,LOC5811-099,25,$23.91,597.75,13.36,263.75
22100,1,LOCM10-085,200,11.26,2252.0,$9.35,382.0
21365,2,CUT1500-089,2,$73.40,146.8,52.43,41.94
21365,3,HEX60-055 ,50,27.31,1365.5,19.51,390.0
21365,4,LOCM6-053,6,$39.38,236.28,$24.10,91.68
21365,5,LOC60-069,4,,137.2,21.71,50.36
21365,6,ABRM8-051,6,$47.31,283.86,$28.33,113.88
27038,1,ANCM8-040,25,$35.47,886.75,$29.41,151.5
27038,2,DRIsize6-110 ,100,59.45,5945.0,45.25,1420.0
27038,3,DRIM10-072,25,52.51,,33.72,469.75
27038,4,FLAsize8-045,6,20.88,125.28,$13.89,41.94
27038,5,FLA1420-002,25,28.1,702.5,19.51,214.75
27038,6,LOC60-069,200,$27.17,5434.0,$21.71,1092.0
27038 ,7,HN-789,1,19.19,19.19,$14.60,4.59
27038,8,HEX60-080,100,$37.43,3743.0,$22.36,1507.0
21636,1,CUT3816-058,50,50.81,2540.5,34.730000000000004,804.0
21636,2,ANC51618-020,3,153.11,459.33,111.15,125.88
29518,1,ANCM10-050,12,26.77,321.24,18.82,95.4
27349,1,CABsize4-075,12,8.61,103.32,5.12,41.88
27349,2,HEX3410-042,6,76.66,459.96,$44.58,
25614,1,DRI1500-016,12,$33.24,398.88,22.87,124.44
28601,1,LOC60-076,50,$27.88,1394.0,$17.87,500.5
24876,1,LOC3410-092,12,$39.61,475.32,29.560000000000002,120.6
24876,,DRIsize4-017,100,$101.04,10104.0,63.95,3709.0
20210,1,FLA1420-002,1,$31.22,31.22,19.51,11.71
24876,3,HN-789,2,21.32,42.64,14.6,13.44
24876,5,ABRsize8-032,50,42.16,2108.0,28.88,
24876,6,FLAM10-028,2,16.87,33.74,9.75,14.24
24876,7,DRI2000-048,4,68.23,272.92,43.46,99.08
24876,8,ANCM8-040,2,39.41,78.82,29.41,20.0
24280,1,FLA1213-026,6,$20.94,125.64,13.17,46.62
24280,2,HEX2000-093,6,29.06,174.36,$15.71,80.1
24280,3,NIT1000-088,200,22.03,4406.0,$12.59,1888.0
20645,3,HEXM10-131,200,$81.08,16216.0,54.6,5296.0
24280,4,CABsize8-111,1,$21.60,21.6,13.25,8.35
22756,1,CUTM6-041,10,$65.07,650.7,51.28,137.9
22756,2,CUT1213-024,4,52.36,209.44,$32.87,77.96
22756,3,SOC1250-123,12,$104.17,1250.04,69.72,413.4
22756,4,DRI3816-044,2,72.53,145.06,$51.33,42.4
22756,5,HEXM10-131,100,$81.08,8108.0,$54.60,2648.0
22756,6,HEX2000-093,2,26.15,52.3,15.71,20.88
29050,1,SOCsize6-063,2,$70.35,140.7,46.81,47.08
29050,2,LOC60-069,25,$30.87,771.75,21.71,229.0
29050,3,ABRM8-051,4,42.58,170.32,$28.33,57.0
22270,1,CAB50-127,25,$18.34,458.5,12.31,150.75
22270,2,FLAM10-028,12,16.87,202.44,9.75,85.44
22270,3,ABRsize8-003,1,$71.27,71.27,40.96,30.31
22270,4,LOCM8-108,6,,87.6,7.98,39.72
22270,,DRI2000-048,4,68.23,,$43.46,99.08
22270,7,CUT2000-023,4,99.88,399.52,$58.75,164.52
28801,1,FLAM10-028,10,15.18,151.8,9.75,54.3
28801,3,DRI3816-044,2,80.59,161.18,$51.33,58.52
26427,1,ANC3410-074,1,$217.62,217.62,$118.92,98.7
26427,2,HOSsize8-128,25,45.39,1134.75,$23.89,537.5
26427 ,,HEX80-033,100,$71.32,7132.0,47.230000000000004,2409.0
26427,4,HN-789,1,21.32,,14.6,6.72
22284,1,FLA1420-002,200,$29.66,5932.0,$19.51,2030.0
22284,2,HEXsize8-101,25,$78.75,,52.13,665.5
22284,3,CUTM6-061,12,,495.6,32.44,106.32
28233,1,LOC60-060,100,5.41,541.0,3.18,223.0
28233,2,HEX80-033,50,$64.19,3209.5,47.230000000000004,848.0
28233,3,ABRsize6-012,12,71.41,856.92,57.08,171.96
28233,4,ANC3816-039,50,90.03,4501.5,62.910000000000004,1356.0
28233,5,ANC51618-019,2,81.18,162.36,$53.06,56.24
28233,6,DRIsize6-105,1,$17.22,17.22,10.34,6.88
22223,1,SOC1500-097,2,132.84,265.68,77.74,110.2
22223,2,FLAsize6-134,6,5.04,30.24,$2.80,13.44
22223,3,LOCM6-130,12,25.96,311.52,16.43,
22223,5,LOCM8-108,50,$14.60,730.0,7.98,331.0
22223,6,LOCsize8-120,50,$42.19,2109.5,$26.70,774.5
22223,7,SOCM10-021,50,$70.10,3505.0,52.31,889.5
29581,1,SOC2000-025 ,50,,1135.5,$15.39,366.0
29581,2,LOC60-060,200,4.93,986.0,3.18,350.0
29581,3,ABR1250-018,200,41.39,8278.0,32.56,1766.0
29581,4,ANCM8-040,2,32.32,64.64,29.41,5.82
29581,5,CAB80-139,12,7.92,95.04,7.26,7.92
28668,1,ANC3410-074,5,206.74,1033.7,118.92,439.1
28668,2,SOC1375-113,200,40.63,8126.0,$22.75,3576.0
28668,3,DRI2000-048,6,$64.82,388.92,$43.46,128.16
21187,1,ANC3410-034,2,$196.99,393.98,115.2,163.58
27962,2,LOC1420-087,12,$35.63,427.56,$22.41,158.64
21187,2,NIT1000-088,100,22.03,2203.0,12.59,944.0
21187,3,CAB1420-125,12,9.72,116.64,5.46,51.12
21187,4,FLAsize6-118,1,9.66,9.66,6.0,3.66
21187,5,CAB1250-008,4,$43.18,172.72,27.86,61.28
26892,1,CAB50-127,1,$16.51,16.51,$12.31,4.2
26892,2,LOC60-069,50,30.87,1543.5,21.71,458.0
28809,3,SOC1500-097,12,138.38,1660.56,77.74,727.68
26892,3,LOC60-060,25,$5.41,135.25,3.18,55.75
26892,4,DRI2000-004,50,$67.01,3350.5,45.12,1094.5
26892,5,CUT50-067,50,62.35,3117.5,$42.50,992.5
26892,6,CAB1420-107,12,38.36,460.32,28.41,119.4
26892,7,CAB80-139,200,8.69,1738.0,$7.26,286.0
29605,1,HEX80-033,2,$67.75,135.5,$47.23,41.04
,2,ANC3410-034,3,187.14,561.42,$115.20,215.82
22499,1,HEX1250-124,2,$11.29 ,22.58,$7.96,6.66
29605,3,CUTsize8-078,6,97.12,582.72,$55.26,251.16
29605,4,LOC60-076,25,$26.49,662.25,$17.87,215.5
29605,5,CAB1420-125,200,9.23,1846.0,5.46,754.0
28010,1,SOCsize6-063,1,70.35,70.35,,23.54
28010,2,CUTsize8-078,200,$92.01,18402.0,55.26,7350.0
28010,3,HEXsize8-101,10,74.6,746.0,$52.13,224.7
28010,4,ANCM6-043,12,$107.61,1291.32,66.43,494.16
28327,1,HEXM10-131,100,$81.08,8108.0,$54.60,2648.0
28327,2,HEXM10-116,6,62.96,377.76,$38.02,149.64
28327,3,LOC3410-096,50,$33.78,1689.0,$27.93,292.5
28327,4,FLAsize8-045,12,20.88,250.56,13.89,83.88
28327,5,DRI2000-048,50,61.41,3070.5,43.46,897.5
28327,6,DRI1500-016,1,31.49,31.49,22.87,
28327,7,HOS1000-086,10,11.61,116.1,$7.96,36.5
,1,FLA1420-090 ,6,$3.69,22.14,2.17,9.12
26331,1,SOCsize6-063,2,74.26,148.52,$46.81,54.9
26331 ,3,LOC1250-102,1,$28.12,28.12,21.95,6.17
26331,4,CABsize8-111,200,$20.52,4104.0,13.25,1454.0
26331,5,NIT1000-088,10,20.93,209.3,12.59,83.4
29985,5,DRIsize6-105,25,17.22,430.5,10.34,172.0
26331,6,HOSsize8-114,2,$45.90,91.8,37.17,17.46
26331,7,HEXM8-094,12,86.95,1043.4,51.42,426.36
20282,1,LOC3410-096,12,37.15,445.8,27.93,110.64
20282,2,CABsize4-007 ,100,$48.84,4884.0,$27.94,2090.0
20282,3,DRI3816-044,50,76.56,3828.0,$51.33,1261.5
20282,,FLAsize8-045,200,22.04,4408.0,$13.89,1630.0
20282,5,FLAM10-028,12,$16.03,192.36,9.75,75.36
22090,1,DRI1500-016,2,31.49,62.98,22.87,17.24
22090,2,CUTsize8-078,12,80.05,960.6,55.26,297.48
22090,4,ANCM6-043,6,$107.61,645.66,66.43,247.08
25892,2,FLA50-065,50,14.27,713.5,12.14,106.5
20427,1,BRG-6205-IMP,12,$3.32,39.84,1.85,17.64
20427,2,HOSsize8-128,100,$43.12,4312.0,23.89,1923.0
28660 ,1,CUT80-015,25,$70.42,1760.5,$43.10,683.0
28660,3,CUT3410-037,25,34.67,866.75,$21.60,326.75
28660,4,ABRsize8-003,25,67.71,1692.75,40.96,668.75
28660,5,FLA50-065,200,$15.68,3136.0,$12.14,708.0
28660,6,HEX1420-030,25,$28.58,714.5,18.92,241.5
28660,7,DRIsize6-110,50,$62.76,3138.0,45.25,875.5
24666,1,SOCsize6-063,2,70.35,140.7,$46.81,47.08
24666,2,HOSsize6-103,4,14.39,57.56,$10.45,15.76
26573,1,CUTM12-054,12,$54.99,659.88,$48.77,74.64
26573,2,B62-454,200,23.78,4756.0,17.85,1186.0
25829,1,HOSsize8-128,2,45.39,90.78,23.89,43.0
25829,2,6308-882,100,21.9,2190.0,14.9,700.0
25829,3,FLAsize6-118,200,$9.66,1932.0,$6.00,732.0
28262,1,LOCsize8-120,200,$42.19,8438.0,$26.70,3098.0
28262,2,DRIsize8-138,4,70.28,281.12,53.24,68.16
29618,1,HOSM12-104,50,$42.27,2113.5,28.71,678.0
29618,2,ABR1500-059 ,4,69.24,276.96,$44.44,99.2
25248,1,,2,138.21,276.42,100.37,75.68
25248,2,ABRM8-051,50,$42.58,2129.0,$28.33,712.5
25248,3,LOCM6-130,25,23.36,584.0,$16.43,173.25
25248,4,DRIM10-072 ,10,52.51,525.1,$33.72,187.9
25248,5,ABRM8-051,1,42.58,42.58,$28.33,14.25
25248,6,CAB50-127,100,16.51,1651.0,$12.31,420.0
21319,1,HEXM12-056,10,47.86,478.6,27.04,208.2
21319,2,ANCsize6-005,1,193.75,193.75,115.33,78.42
25775,1,FLAM12-013,50,$6.27,313.5,5.5,38.5
25775,2,LOCM10-085,10,11.27,112.7,9.35,19.2
25775,4,CUT1420-049,200,37.13,7426.0,26.61,2104.0
25775,5,DRI2000-004,200,61.05,12210.0,$45.12,3186.0
23309,1,LOC1420-087,4,$29.22,116.88,$22.41,27.24
23309,2,,100,$28.69,2869.0,22.87,582.0
23309,3,DRIM12-083,6,95.57,573.42,64.39,187.08
25978 ,1,NIT1000-088,2,19.83,39.66,$12.59,14.48
25978,,ANCsize6-005,3,149.97,449.91,$115.33,103.92
25978,3,DRI1500-016,6,$31.49,188.94,22.87,51.72
25451,1,CUT50-067,12,62.35,748.2,$42.50,238.2
25451,2,CABsize8-111,2,19.44,38.88,13.25,12.38
25451,3,HEX80-033,25,$64.19,1604.75,47.230000000000004,424.0
25451,4,ANC3410-074,5,,979.3,118.92,384.7
25451,5,CUT1213-024,2,52.36,104.72,32.87,38.98
25451,6,ABRM12-095,50,$31.77,1588.5,26.150000000000002,281.0
20567,1,SOC51618-129,100,$112.44,11244.0,82.77,2967.0
28184,3,CUTM6-047,12,$69.49,833.88,41.800000000000004,332.28
20567,2,ANCM6-073,12,134.64,1615.68,82.4,626.88
20567,3,HOSsize8-114,10,45.9,459.0,$37.17,87.3
20567,4,CABsize4-075,12,$8.61,103.32,5.12,41.88
20567,5,CUTM6-047,10,$69.49,694.9,$41.80,
20567,6,FLA3410-112 ,200,15.88,3176.0,10.58,1060.0
20567,7,6308-882,2,$19.14,38.28,14.9,8.48
20567,8,FLAM12-013,50,7.27,363.5,$5.50,88.5
20063,1,FLA3410-112,50,$15.88,794.0,10.58,265.0
25774,1,SOCsize6-098,4,$111.64,446.56,69.54,168.4
24445,2,HEX60-055,4,$25.94,103.76,19.51,25.72
23989,2,SOC2000-071,1,$26.19,26.19,15.49,10.7
23989,3,SOCsize6-098,25,$111.64,2791.0,,1052.5
23989,4,HEXM10-116,4,66.46,265.84,$38.02,113.76
23989,6,LOC3410-092,12,37.63,451.56,29.560000000000002,96.84
23151,1,SOCsize6-098,6,$105.77,634.62,$69.54,217.38
23151,2,HEXsize8-000,10,40.3,403.0,25.3,150.0
23151,3,ANCM12-027,1,61.63,61.63,51.49,10.14
23151,4,DRIsize4-017,1,90.94,90.94,63.95,26.99
23151,6,LOC3410-092,12,$35.65,427.8,29.560000000000002,73.08
23151,7,LOC3410-092,25,$35.65,891.25,$29.56,152.25
24221,1,ABR1250-018,4,45.42,181.68,32.56,51.44
24221,3,DRIsize4-017,,90.94,9094.0,63.95,2699.0
24221,4,FLA1213-026,2,18.85,37.7,$13.17,11.36
24221,5,LOC3410-096,6,35.19,211.14,$27.93,43.56
24221,,FLAsize6-134,2,4.13,8.26,2.8000000000000003,
22181,1,FLA1375-009,100,$11.46,1146.0,$6.70,476.0
22181,2,B62-454,,25.1,1255.0,17.85,362.5
28364,1,DRIsize4-077,4,$29.29,117.16,$20.09,36.8
28364,2,LOCM8-108 ,100,$13.14,1314.0,7.98,516.0
28364,3,LOC60-060,,5.41,64.92,$3.18,26.76
28364,4,HEXM10-116,25,62.96,1574.0,38.02,623.5
28364,5,DRIsize8-138,200,63.25,12650.0,53.24,2002.0
28364,6,HOSsize6-103,4,14.39,57.56,10.450000000000001,15.76
21307,1,NIT1375-106,200,$18.19,3638.0,11.97,1244.0
21307,2,ABR50-010,1,$28.38,28.38,$26.37,2.01
21307,3,FLA1375-009,10,$12.06,120.6,6.7,53.6
21307,5,HN-789,12,19.4,232.8,14.6,
21307,6,HEX1250-124,2,13.77,27.54,$7.96,11.62
25073,1,CUT60-119,6,39.04,234.24,$25.84,79.2
25073,2,CAB1250-008,50,$41.02,2051.0,$27.86,658.0
24335,1,LOC60-060,50,5.41,270.5,3.18,111.5
24335,2,ANCM6-043,4,$107.61,430.44,$66.43,164.72
24335,3,CUT5811-066,2,$56.53,113.06,38.77,35.52
24335,4,HOS1000-086,25,11.61,290.25,7.96,91.25
29461,1,ANCM10-050,12,26.77,321.24,$18.82,95.4
29461,2,FLA1375-009,10,10.85,108.5,6.7,41.5
29461,3,ABRsize6-012,12,71.41,856.92,57.08,171.96
29693,1,ANCM12-027,200,$68.48,13696.0,51.49,3398.0
29693,2,B62-454,6,$26.42,158.52,17.85,51.42
23092,1,CAB1420-107,200,$34.95,6990.0,28.41,1308.0
23092,2,HOS1000-086,12,10.58,126.96,7.96,31.44
23092,3,FLAM6-031,12,$8.33,99.96,7.36,11.64
23092,4,HOSsize6-103,10,13.11,131.1,10.450000000000001,26.6
24656,2,ANC51618-020,5,145.05,725.25,111.15,169.5
24656,5,CUT1500-089,200,66.06,13212.0,$52.43 ,2726.0
25354,1,DRIsize8-138,2,63.25,126.5,$53.24,20.02
25354,2,ABRSIZE8-032,12,37.94,455.28,28.88,108.72
24030,1,CAB5811-137,10,25.61,256.1,15.32,102.9
24030,,CUT1420-049,200,46.27,9254.0,$26.61,3932.0
