journal_id,posting_date,period,account_number,account_name,debit,credit,memo,source_module,reference
JE-002592,2026-02-26,2026-02,2050,GR/IR Clearing (Received Not Invoiced),16546.48,0,Supplier inv SI4039045,AP,SI4039045
JE-002593,2026-02-26,2026-02,2000,Accounts Payable,0,16546.48,Supplier inv SI4039045,AP,SI4039045
JE-001951,2026-02-27,2026-02,1000,Operating Cash,12645.98,0,Customer payment,AR,NIC-CR00058
JE-001952,2026-02-27,2026-02,1100,Accounts Receivable,0,12645.98,Customer payment,AR,NIC-CR00058
JE-002235,2026-02-27,2026-02,1000,Operating Cash,5929.63,0,Customer payment,AR,NIC-CR00200
JE-002236,2026-02-27,2026-02,1100,Accounts Receivable,0,5929.63,Customer payment,AR,NIC-CR00200
JE-002301,2026-02-27,2026-02,1000,Operating Cash,7356.49,0,Customer payment,AR,NIC-CR00233
JE-002302,2026-02-27,2026-02,1100,Accounts Receivable,0,7356.49,Customer payment,AR,NIC-CR00233
JE-000415,2026-02-28,2026-02,1100,Accounts Receivable,792.5,0,Invoice INV-60090,AR,INV-60090
JE-000416,2026-02-28,2026-02,4000,Product Sales - Manufactured,0,792.5,Invoice INV-60090,AR,INV-60090
JE-000417,2026-02-28,2026-02,5000,COGS - Materials,493.62,0,COGS,AR,INV-60090
JE-000418,2026-02-28,2026-02,1220,Inventory - Finished Goods,0,493.62,Inventory relief,AR,INV-60090
JE-003043,2026-02-28,2026-02,2050,GR/IR Clearing (Received Not Invoiced),4211.24,0,Supplier inv 3598568,AP,3598568
JE-003044,2026-02-28,2026-02,2000,Accounts Payable,0,4211.24,Supplier inv 3598568,AP,3598568
JE-003586,2026-02-28,2026-02,6700,Office & Supplies,1514.11,0,"W.W. Grainger, Inc.",AP,NIC-AP00019
JE-003587,2026-02-28,2026-02,2000,Accounts Payable,0,1514.11,"W.W. Grainger, Inc.",AP,NIC-AP00019
JE-003610,2026-02-28,2026-02,6700,Office & Supplies,1227.67,0,Cintas Corporation,AP,NIC-AP00031
JE-003611,2026-02-28,2026-02,2000,Accounts Payable,0,1227.67,Cintas Corporation,AP,NIC-AP00031
JE-003628,2026-02-28,2026-02,6300,Rent,1447.58,0,Waste Management of Illinois,AP,NIC-AP00040
JE-003629,2026-02-28,2026-02,2000,Accounts Payable,0,1447.58,Waste Management of Illinois,AP,NIC-AP00040
JE-003646,2026-02-28,2026-02,5300,Freight In,119.04,0,UPS,AP,NIC-AP00049
JE-003647,2026-02-28,2026-02,2000,Accounts Payable,0,119.04,UPS,AP,NIC-AP00049
JE-003658,2026-02-28,2026-02,5300,Freight In,17.38,0,FedEx,AP,NIC-AP00055
JE-003659,2026-02-28,2026-02,2000,Accounts Payable,0,17.38,FedEx,AP,NIC-AP00055
JE-003678,2026-02-28,2026-02,6700,Office & Supplies,640.6,0,Sunbelt Rentals,AP,NIC-AP00065
JE-003679,2026-02-28,2026-02,2000,Accounts Payable,0,640.6,Sunbelt Rentals,AP,NIC-AP00065
JE-003702,2026-02-28,2026-02,6300,Rent,38500,0,Rockford Industrial Park LLC,AP,NIC-AP00077
JE-003703,2026-02-28,2026-02,2000,Accounts Payable,0,38500,Rockford Industrial Park LLC,AP,NIC-AP00077
JE-003726,2026-02-28,2026-02,6400,Software Subscriptions,15750.0,0,Epicor Kinetic,AP,SW-EPICOR
JE-003727,2026-02-28,2026-02,2000,Accounts Payable,0,15750.0,Epicor Kinetic,AP,SW-EPICOR
JE-003750,2026-02-28,2026-02,6400,Software Subscriptions,1079.17,0,SolidWorks Standard,AP,SW-SOLIDW
JE-003751,2026-02-28,2026-02,2000,Accounts Payable,0,1079.17,SolidWorks Standard,AP,SW-SOLIDW
JE-003774,2026-02-28,2026-02,6400,Software Subscriptions,1000.0,0,MasterControl,AP,SW-MASTER
JE-003775,2026-02-28,2026-02,2000,Accounts Payable,0,1000.0,MasterControl,AP,SW-MASTER
JE-003798,2026-02-28,2026-02,6400,Software Subscriptions,1775.0,0,Microsoft 365 Business Standard,AP,SW-MICROS
JE-003799,2026-02-28,2026-02,2000,Accounts Payable,0,1775.0,Microsoft 365 Business Standard,AP,SW-MICROS
JE-003822,2026-02-28,2026-02,6400,Software Subscriptions,4920.0,0,ADP Workforce Now,AP,SW-ADPWO
JE-003823,2026-02-28,2026-02,2000,Accounts Payable,0,4920.0,ADP Workforce Now,AP,SW-ADPWO
JE-003846,2026-02-28,2026-02,6400,Software Subscriptions,900.0,0,Salesforce Sales Cloud,AP,SW-SALESF
JE-003847,2026-02-28,2026-02,2000,Accounts Payable,0,900.0,Salesforce Sales Cloud,AP,SW-SALESF
JE-003870,2026-02-28,2026-02,6400,Software Subscriptions,700.0,0,Bill.com,AP,SW-BILL.C
JE-003871,2026-02-28,2026-02,2000,Accounts Payable,0,700.0,Bill.com,AP,SW-BILL.C
JE-003894,2026-02-28,2026-02,6400,Software Subscriptions,3150.0,0,Box Business,AP,SW-BOXBU
JE-003895,2026-02-28,2026-02,2000,Accounts Payable,0,3150.0,Box Business,AP,SW-BOXBU
JE-003918,2026-02-28,2026-02,6400,Software Subscriptions,1440.0,0,Zoom Workplace,AP,SW-ZOOMW
JE-003919,2026-02-28,2026-02,2000,Accounts Payable,0,1440.0,Zoom Workplace,AP,SW-ZOOMW
JE-003942,2026-02-28,2026-02,6400,Software Subscriptions,1020.0,0,RingCentral MVP,AP,SW-RINGCE
JE-003943,2026-02-28,2026-02,2000,Accounts Payable,0,1020.0,RingCentral MVP,AP,SW-RINGCE
JE-003966,2026-02-28,2026-02,6400,Software Subscriptions,355.0,0,KnowBe4,AP,SW-KNOWBE
JE-003967,2026-02-28,2026-02,2000,Accounts Payable,0,355.0,KnowBe4,AP,SW-KNOWBE
JE-003990,2026-02-28,2026-02,6000,Salaries & Wages,646691.83,0,Monthly payroll,PR,PR-202602
JE-003991,2026-02-28,2026-02,2300,Payroll Liabilities,0,646691.83,Monthly payroll,PR,PR-202602
JE-001883,2026-03-02,2026-03,1000,Operating Cash,14524.02,0,Customer payment,AR,NIC-CR00024
JE-001884,2026-03-02,2026-03,1100,Accounts Receivable,0,14524.02,Customer payment,AR,NIC-CR00024
JE-002069,2026-03-04,2026-03,1000,Operating Cash,11396.68,0,Customer payment,AR,NIC-CR00117
JE-002070,2026-03-04,2026-03,1100,Accounts Receivable,0,11396.68,Customer payment,AR,NIC-CR00117
JE-001907,2026-03-05,2026-03,1000,Operating Cash,4822.58,0,Customer payment,AR,NIC-CR00036
JE-001908,2026-03-05,2026-03,1100,Accounts Receivable,0,4822.58,Customer payment,AR,NIC-CR00036
JE-001957,2026-03-05,2026-03,1000,Operating Cash,8972.7,0,Customer payment,AR,NIC-CR00061
JE-001958,2026-03-05,2026-03,1100,Accounts Receivable,0,8972.7,Customer payment,AR,NIC-CR00061
JE-002127,2026-03-05,2026-03,1000,Operating Cash,439.85,0,Customer payment,AR,NIC-CR00146
JE-002128,2026-03-05,2026-03,1100,Accounts Receivable,0,439.85,Customer payment,AR,NIC-CR00146
JE-002165,2026-03-05,2026-03,1000,Operating Cash,2905.72,0,Customer payment,AR,NIC-CR00165
JE-002166,2026-03-05,2026-03,1100,Accounts Receivable,0,2905.72,Customer payment,AR,NIC-CR00165
JE-002631,2026-03-05,2026-03,2050,GR/IR Clearing (Received Not Invoiced),273.76,0,Supplier inv SI3556625,AP,SI3556625
JE-002632,2026-03-05,2026-03,5300,Freight In,66.02,0,Freight in,AP,SI3556625
JE-002633,2026-03-05,2026-03,2000,Accounts Payable,0,339.78,Supplier inv SI3556625,AP,SI3556625
JE-003170,2026-03-05,2026-03,1200,Inventory - Raw Materials,273.76,0,PO receipt PO-31059,INV,RCV-40058
JE-003171,2026-03-05,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,273.76,PO receipt PO-31059,INV,RCV-40058
JE-003254,2026-03-05,2026-03,1200,Inventory - Raw Materials,3628.82,0,PO receipt PO-31105,INV,RCV-40100
JE-003255,2026-03-05,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,3628.82,PO receipt PO-31105,INV,RCV-40100
JE-003416,2026-03-05,2026-03,1200,Inventory - Raw Materials,519.75,0,PO receipt PO-31190,INV,RCV-40181
JE-003417,2026-03-05,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,519.75,PO receipt PO-31190,INV,RCV-40181
JE-003456,2026-03-05,2026-03,1200,Inventory - Raw Materials,2333.31,0,PO receipt PO-31211,INV,RCV-40201
JE-003457,2026-03-05,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,2333.31,PO receipt PO-31211,INV,RCV-40201
JE-000227,2026-03-06,2026-03,1100,Accounts Receivable,1064.25,0,Invoice INV-60049,AR,INV-60049
JE-000228,2026-03-06,2026-03,4000,Product Sales - Manufactured,0,1064.25,Invoice INV-60049,AR,INV-60049
JE-000229,2026-03-06,2026-03,5000,COGS - Materials,734.07,0,COGS,AR,INV-60049
JE-000230,2026-03-06,2026-03,1220,Inventory - Finished Goods,0,734.07,Inventory relief,AR,INV-60049
JE-002199,2026-03-06,2026-03,1000,Operating Cash,10952.94,0,Customer payment,AR,NIC-CR00182
JE-002200,2026-03-06,2026-03,1100,Accounts Receivable,0,10952.94,Customer payment,AR,NIC-CR00182
JE-002953,2026-03-06,2026-03,2050,GR/IR Clearing (Received Not Invoiced),2333.31,0,Supplier inv SI5797069,AP,SI5797069
JE-002954,2026-03-06,2026-03,2000,Accounts Payable,0,2333.31,Supplier inv SI5797069,AP,SI5797069
JE-001305,2026-03-07,2026-03,1100,Accounts Receivable,16496.02,0,Invoice INV-60279,AR,INV-60279
JE-001306,2026-03-07,2026-03,4000,Product Sales - Manufactured,0,16496.02,Invoice INV-60279,AR,INV-60279
JE-001307,2026-03-07,2026-03,5000,COGS - Materials,10526.22,0,COGS,AR,INV-60279
JE-001308,2026-03-07,2026-03,1220,Inventory - Finished Goods,0,10526.22,Inventory relief,AR,INV-60279
JE-002447,2026-03-07,2026-03,1000,Operating Cash,10918.25,0,Customer payment,AR,NIC-CR00306
JE-002448,2026-03-07,2026-03,1100,Accounts Receivable,0,10918.25,Customer payment,AR,NIC-CR00306
JE-002728,2026-03-07,2026-03,2050,GR/IR Clearing (Received Not Invoiced),3559.1,0,Supplier inv 94075810,AP,94075810
JE-002729,2026-03-07,2026-03,2000,Accounts Payable,0,3559.1,Supplier inv 94075810,AP,94075810
JE-002449,2026-03-08,2026-03,1000,Operating Cash,8330.87,0,Customer payment,AR,NIC-CR00307
JE-002450,2026-03-08,2026-03,1100,Accounts Receivable,0,8330.87,Customer payment,AR,NIC-CR00307
JE-000360,2026-03-09,2026-03,1100,Accounts Receivable,13978.94,0,Invoice INV-60079,AR,INV-60079
JE-000361,2026-03-09,2026-03,4000,Product Sales - Manufactured,0,13978.94,Invoice INV-60079,AR,INV-60079
JE-000362,2026-03-09,2026-03,5000,COGS - Materials,11129.96,0,COGS,AR,INV-60079
JE-000363,2026-03-09,2026-03,1220,Inventory - Finished Goods,0,11129.96,Inventory relief,AR,INV-60079
JE-002141,2026-03-09,2026-03,1000,Operating Cash,1288.6,0,Customer payment,AR,NIC-CR00153
JE-002142,2026-03-09,2026-03,1100,Accounts Receivable,0,1288.6,Customer payment,AR,NIC-CR00153
JE-002908,2026-03-09,2026-03,2050,GR/IR Clearing (Received Not Invoiced),519.75,0,Supplier inv SI4268072,AP,SI4268072
JE-002909,2026-03-09,2026-03,2000,Accounts Payable,0,519.75,Supplier inv SI4268072,AP,SI4268072
JE-003062,2026-03-09,2026-03,1200,Inventory - Raw Materials,1654.8,0,PO receipt PO-31004,INV,RCV-40004
JE-003063,2026-03-09,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,1654.8,PO receipt PO-31004,INV,RCV-40004
JE-000883,2026-03-10,2026-03,1100,Accounts Receivable,16583.38,0,Invoice INV-60190,AR,INV-60190
JE-000884,2026-03-10,2026-03,4000,Product Sales - Manufactured,0,15462.36,Invoice INV-60190,AR,INV-60190
JE-000885,2026-03-10,2026-03,2100,Accrued Expenses,0,1121.02,Sales tax payable,AR,INV-60190
JE-000886,2026-03-10,2026-03,5000,COGS - Materials,12804.56,0,COGS,AR,INV-60190
JE-000887,2026-03-10,2026-03,1220,Inventory - Finished Goods,0,12804.56,Inventory relief,AR,INV-60190
JE-001221,2026-03-10,2026-03,1100,Accounts Receivable,6989.04,0,Invoice INV-60262,AR,INV-60262
JE-001222,2026-03-10,2026-03,4000,Product Sales - Manufactured,0,6393.24,Invoice INV-60262,AR,INV-60262
JE-001223,2026-03-10,2026-03,4100,Freight Revenue,0,132.29,Freight billed,AR,INV-60262
JE-001224,2026-03-10,2026-03,2100,Accrued Expenses,0,463.51,Sales tax payable,AR,INV-60262
JE-001225,2026-03-10,2026-03,5000,COGS - Materials,5204.47,0,COGS,AR,INV-60262
JE-001226,2026-03-10,2026-03,1220,Inventory - Finished Goods,0,5204.47,Inventory relief,AR,INV-60262
JE-003426,2026-03-10,2026-03,1200,Inventory - Raw Materials,290.76,0,PO receipt PO-31195,INV,RCV-40186
JE-003427,2026-03-10,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,290.76,PO receipt PO-31195,INV,RCV-40186
JE-000389,2026-03-11,2026-03,1100,Accounts Receivable,24274.86,0,Invoice INV-60085,AR,INV-60085
JE-000390,2026-03-11,2026-03,4000,Product Sales - Manufactured,0,22411.99,Invoice INV-60085,AR,INV-60085
JE-000391,2026-03-11,2026-03,4100,Freight Revenue,0,238.0,Freight billed,AR,INV-60085
JE-000392,2026-03-11,2026-03,2100,Accrued Expenses,0,1624.87,Sales tax payable,AR,INV-60085
JE-000393,2026-03-11,2026-03,5000,COGS - Materials,16000.71,0,COGS,AR,INV-60085
JE-000394,2026-03-11,2026-03,1220,Inventory - Finished Goods,0,16000.71,Inventory relief,AR,INV-60085
JE-002315,2026-03-11,2026-03,1000,Operating Cash,7678.48,0,Customer payment,AR,NIC-CR00240
JE-002316,2026-03-11,2026-03,1100,Accounts Receivable,0,7678.48,Customer payment,AR,NIC-CR00240
JE-003326,2026-03-11,2026-03,1200,Inventory - Raw Materials,111.73,0,PO receipt PO-31144,INV,RCV-40136
JE-003327,2026-03-11,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,111.73,PO receipt PO-31144,INV,RCV-40136
JE-003376,2026-03-11,2026-03,1200,Inventory - Raw Materials,3697.69,0,PO receipt PO-31170,INV,RCV-40161
JE-003377,2026-03-11,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,3697.69,PO receipt PO-31170,INV,RCV-40161
JE-001810,2026-03-12,2026-03,1100,Accounts Receivable,2804.66,0,Invoice INV-60386,AR,INV-60386
JE-001811,2026-03-12,2026-03,4000,Product Sales - Manufactured,0,2787.57,Invoice INV-60386,AR,INV-60386
JE-001812,2026-03-12,2026-03,4100,Freight Revenue,0,17.09,Freight billed,AR,INV-60386
JE-001813,2026-03-12,2026-03,5000,COGS - Materials,2394.0,0,COGS,AR,INV-60386
JE-001814,2026-03-12,2026-03,1220,Inventory - Finished Goods,0,2394.0,Inventory relief,AR,INV-60386
JE-002135,2026-03-12,2026-03,1000,Operating Cash,21754.97,0,Customer payment,AR,NIC-CR00150
JE-002136,2026-03-12,2026-03,1100,Accounts Receivable,0,21754.97,Customer payment,AR,NIC-CR00150
JE-002505,2026-03-12,2026-03,2050,GR/IR Clearing (Received Not Invoiced),1737.12,0,Supplier inv SI6439580,AP,SI6439580
JE-002506,2026-03-12,2026-03,5300,Freight In,153.88,0,Freight in,AP,SI6439580
JE-002507,2026-03-12,2026-03,2000,Accounts Payable,0,1891.0,Supplier inv SI6439580,AP,SI6439580
JE-003412,2026-03-12,2026-03,1200,Inventory - Raw Materials,436.24,0,PO receipt PO-31188,INV,RCV-40179
JE-003413,2026-03-12,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,436.24,PO receipt PO-31188,INV,RCV-40179
JE-000948,2026-03-13,2026-03,1100,Accounts Receivable,10946.66,0,Invoice INV-60205,AR,INV-60205
JE-000949,2026-03-13,2026-03,4000,Product Sales - Manufactured,0,10946.66,Invoice INV-60205,AR,INV-60205
JE-000950,2026-03-13,2026-03,5000,COGS - Materials,7350.67,0,COGS,AR,INV-60205
JE-000951,2026-03-13,2026-03,1220,Inventory - Finished Goods,0,7350.67,Inventory relief,AR,INV-60205
JE-001377,2026-03-13,2026-03,1100,Accounts Receivable,9019.79,0,Invoice INV-60294,AR,INV-60294
JE-001378,2026-03-13,2026-03,4000,Product Sales - Manufactured,0,8787.14,Invoice INV-60294,AR,INV-60294
JE-001379,2026-03-13,2026-03,4100,Freight Revenue,0,232.65,Freight billed,AR,INV-60294
JE-001380,2026-03-13,2026-03,5000,COGS - Materials,5038.07,0,COGS,AR,INV-60294
JE-001381,2026-03-13,2026-03,1220,Inventory - Finished Goods,0,5038.07,Inventory relief,AR,INV-60294
JE-001533,2026-03-13,2026-03,1100,Accounts Receivable,2107.86,0,Invoice INV-60328,AR,INV-60328
JE-001534,2026-03-13,2026-03,4000,Product Sales - Manufactured,0,1864.34,Invoice INV-60328,AR,INV-60328
JE-001535,2026-03-13,2026-03,4100,Freight Revenue,0,108.36,Freight billed,AR,INV-60328
JE-001536,2026-03-13,2026-03,2100,Accrued Expenses,0,135.16,Sales tax payable,AR,INV-60328
JE-001537,2026-03-13,2026-03,5000,COGS - Materials,1391.3,0,COGS,AR,INV-60328
JE-001538,2026-03-13,2026-03,1220,Inventory - Finished Goods,0,1391.3,Inventory relief,AR,INV-60328
JE-002904,2026-03-13,2026-03,2050,GR/IR Clearing (Received Not Invoiced),436.24,0,Supplier inv 97725486,AP,97725486
JE-002905,2026-03-13,2026-03,2000,Accounts Payable,0,436.24,Supplier inv 97725486,AP,97725486
JE-001354,2026-03-14,2026-03,1100,Accounts Receivable,8089.4,0,Invoice INV-60289,AR,INV-60289
JE-001355,2026-03-14,2026-03,4000,Product Sales - Manufactured,0,8089.4,Invoice INV-60289,AR,INV-60289
JE-001356,2026-03-14,2026-03,5000,COGS - Materials,6054.46,0,COGS,AR,INV-60289
JE-001357,2026-03-14,2026-03,1220,Inventory - Finished Goods,0,6054.46,Inventory relief,AR,INV-60289
JE-002806,2026-03-14,2026-03,2050,GR/IR Clearing (Received Not Invoiced),111.73,0,Supplier inv 7159705,AP,7159705
JE-002807,2026-03-14,2026-03,2000,Accounts Payable,0,111.73,Supplier inv 7159705,AP,7159705
JE-003460,2026-03-14,2026-03,1200,Inventory - Raw Materials,765.0,0,PO receipt PO-31213,INV,RCV-40203
JE-003461,2026-03-14,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,765.0,PO receipt PO-31213,INV,RCV-40203
JE-000836,2026-03-15,2026-03,1100,Accounts Receivable,17124.69,0,Invoice INV-60179,AR,INV-60179
JE-000837,2026-03-15,2026-03,4000,Product Sales - Manufactured,0,17124.69,Invoice INV-60179,AR,INV-60179
JE-000838,2026-03-15,2026-03,5000,COGS - Materials,12919.42,0,COGS,AR,INV-60179
JE-000839,2026-03-15,2026-03,1220,Inventory - Finished Goods,0,12919.42,Inventory relief,AR,INV-60179
JE-001278,2026-03-15,2026-03,1100,Accounts Receivable,3056.68,0,Invoice INV-60273,AR,INV-60273
JE-001279,2026-03-15,2026-03,4000,Product Sales - Manufactured,0,3056.68,Invoice INV-60273,AR,INV-60273
JE-001280,2026-03-15,2026-03,5000,COGS - Materials,1739.22,0,COGS,AR,INV-60273
JE-001281,2026-03-15,2026-03,1220,Inventory - Finished Goods,0,1739.22,Inventory relief,AR,INV-60273
JE-002039,2026-03-15,2026-03,1000,Operating Cash,12529.08,0,Customer payment,AR,NIC-CR00102
JE-002040,2026-03-15,2026-03,1100,Accounts Receivable,0,12529.08,Customer payment,AR,NIC-CR00102
JE-002425,2026-03-15,2026-03,1000,Operating Cash,5762.06,0,Customer payment,AR,NIC-CR00295
JE-002426,2026-03-15,2026-03,1100,Accounts Receivable,0,5762.06,Customer payment,AR,NIC-CR00295
JE-003150,2026-03-15,2026-03,1200,Inventory - Raw Materials,16835.94,0,PO receipt PO-31048,INV,RCV-40048
JE-003151,2026-03-15,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,16835.94,PO receipt PO-31048,INV,RCV-40048
JE-001466,2026-03-16,2026-03,1100,Accounts Receivable,2840.25,0,Invoice INV-60314,AR,INV-60314
JE-001467,2026-03-16,2026-03,4000,Product Sales - Manufactured,0,2465.75,Invoice INV-60314,AR,INV-60314
JE-001468,2026-03-16,2026-03,4100,Freight Revenue,0,195.73,Freight billed,AR,INV-60314
JE-001469,2026-03-16,2026-03,2100,Accrued Expenses,0,178.77,Sales tax payable,AR,INV-60314
JE-001470,2026-03-16,2026-03,5000,COGS - Materials,1518.44,0,COGS,AR,INV-60314
JE-001471,2026-03-16,2026-03,1220,Inventory - Finished Goods,0,1518.44,Inventory relief,AR,INV-60314
JE-002921,2026-03-16,2026-03,2050,GR/IR Clearing (Received Not Invoiced),299.52,0,Supplier inv 93058235,AP,93058235
JE-002922,2026-03-16,2026-03,2000,Accounts Payable,0,299.52,Supplier inv 93058235,AP,93058235
JE-003296,2026-03-16,2026-03,1200,Inventory - Raw Materials,1030.64,0,PO receipt PO-31129,INV,RCV-40121
JE-003297,2026-03-16,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,1030.64,PO receipt PO-31129,INV,RCV-40121
JE-000236,2026-03-17,2026-03,1100,Accounts Receivable,9874.94,0,Invoice INV-60051,AR,INV-60051
JE-000237,2026-03-17,2026-03,4000,Product Sales - Manufactured,0,9207.4,Invoice INV-60051,AR,INV-60051
JE-000238,2026-03-17,2026-03,2100,Accrued Expenses,0,667.54,Sales tax payable,AR,INV-60051
JE-000239,2026-03-17,2026-03,5000,COGS - Materials,7205.4,0,COGS,AR,INV-60051
JE-000240,2026-03-17,2026-03,1220,Inventory - Finished Goods,0,7205.4,Inventory relief,AR,INV-60051
JE-001520,2026-03-17,2026-03,1100,Accounts Receivable,30810.88,0,Invoice INV-60325,AR,INV-60325
JE-001521,2026-03-17,2026-03,4000,Product Sales - Manufactured,0,30810.88,Invoice INV-60325,AR,INV-60325
JE-001522,2026-03-17,2026-03,5000,COGS - Materials,20689.35,0,COGS,AR,INV-60325
JE-001523,2026-03-17,2026-03,1220,Inventory - Finished Goods,0,20689.35,Inventory relief,AR,INV-60325
JE-002862,2026-03-17,2026-03,2050,GR/IR Clearing (Received Not Invoiced),3882.87,0,Supplier inv 9948635,AP,9948635
JE-002863,2026-03-17,2026-03,2000,Accounts Payable,0,3882.87,Supplier inv 9948635,AP,9948635
JE-002826,2026-03-18,2026-03,2050,GR/IR Clearing (Received Not Invoiced),75.2,0,Supplier inv 6734166,AP,6734166
JE-002827,2026-03-18,2026-03,2000,Accounts Payable,0,75.2,Supplier inv 6734166,AP,6734166
JE-002957,2026-03-18,2026-03,2050,GR/IR Clearing (Received Not Invoiced),760.0,0,Supplier inv INV4203567,AP,INV4203567
JE-002958,2026-03-18,2026-03,2000,Accounts Payable,0,760.0,Supplier inv INV4203567,AP,INV4203567
JE-003148,2026-03-18,2026-03,1200,Inventory - Raw Materials,939.06,0,PO receipt PO-31047,INV,RCV-40047
JE-003149,2026-03-18,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,939.06,PO receipt PO-31047,INV,RCV-40047
JE-003344,2026-03-18,2026-03,1200,Inventory - Raw Materials,75.2,0,PO receipt PO-31154,INV,RCV-40145
JE-003345,2026-03-18,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,75.2,PO receipt PO-31154,INV,RCV-40145
JE-000275,2026-03-20,2026-03,1100,Accounts Receivable,5959.94,0,Invoice INV-60060,AR,INV-60060
JE-000276,2026-03-20,2026-03,4000,Product Sales - Manufactured,0,5959.94,Invoice INV-60060,AR,INV-60060
JE-000277,2026-03-20,2026-03,5000,COGS - Materials,3995.94,0,COGS,AR,INV-60060
JE-000278,2026-03-20,2026-03,1220,Inventory - Finished Goods,0,3995.94,Inventory relief,AR,INV-60060
JE-000823,2026-03-20,2026-03,1100,Accounts Receivable,1729.16,0,Invoice INV-60176,AR,INV-60176
JE-000824,2026-03-20,2026-03,4000,Product Sales - Manufactured,0,1526.86,Invoice INV-60176,AR,INV-60176
JE-000825,2026-03-20,2026-03,4100,Freight Revenue,0,202.3,Freight billed,AR,INV-60176
JE-000826,2026-03-20,2026-03,5000,COGS - Materials,1148.2,0,COGS,AR,INV-60176
JE-000827,2026-03-20,2026-03,1220,Inventory - Finished Goods,0,1148.2,Inventory relief,AR,INV-60176
JE-001511,2026-03-20,2026-03,1100,Accounts Receivable,7034.6,0,Invoice INV-60323,AR,INV-60323
JE-001512,2026-03-20,2026-03,4000,Product Sales - Manufactured,0,6769.25,Invoice INV-60323,AR,INV-60323
JE-001513,2026-03-20,2026-03,4100,Freight Revenue,0,265.35,Freight billed,AR,INV-60323
JE-001514,2026-03-20,2026-03,5000,COGS - Materials,4798.0,0,COGS,AR,INV-60323
JE-001515,2026-03-20,2026-03,1220,Inventory - Finished Goods,0,4798.0,Inventory relief,AR,INV-60323
JE-002605,2026-03-20,2026-03,2050,GR/IR Clearing (Received Not Invoiced),939.06,0,Supplier inv SI2071386,AP,SI2071386
JE-002606,2026-03-20,2026-03,2000,Accounts Payable,0,939.06,Supplier inv SI2071386,AP,SI2071386
JE-002824,2026-03-20,2026-03,2050,GR/IR Clearing (Received Not Invoiced),2234.87,0,Supplier inv INV1586204,AP,INV1586204
JE-002825,2026-03-20,2026-03,2000,Accounts Payable,0,2234.87,Supplier inv INV1586204,AP,INV1586204
JE-003146,2026-03-20,2026-03,1200,Inventory - Raw Materials,9664.21,0,PO receipt PO-31046,INV,RCV-40046
JE-003147,2026-03-20,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,9664.21,PO receipt PO-31046,INV,RCV-40046
JE-003342,2026-03-20,2026-03,1200,Inventory - Raw Materials,2234.21,0,PO receipt PO-31153,INV,RCV-40144
JE-003343,2026-03-20,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,2234.21,PO receipt PO-31153,INV,RCV-40144
JE-003448,2026-03-20,2026-03,1200,Inventory - Raw Materials,497.2,0,PO receipt PO-31207,INV,RCV-40197
JE-003449,2026-03-20,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,497.2,PO receipt PO-31207,INV,RCV-40197
JE-003500,2026-03-20,2026-03,1200,Inventory - Raw Materials,7672.82,0,PO receipt PO-31235,INV,RCV-40223
JE-003501,2026-03-20,2026-03,2050,GR/IR Clearing (Received Not Invoiced),0,7672.82,PO receipt PO-31235,INV,RCV-40223
JE-001557,2026-03-21,2026-03,1100,Accounts Receivable,1421.35,0,Invoice INV-60333,AR,INV-60333
JE-001558,2026-03-21,2026-03,4000,Product Sales - Manufactured,0,1325.27,Invoice INV-60333,AR,INV-60333
JE-001559,2026-03-21,2026-03,2100,Accrued Expenses,0,96.08,Sales tax payable,AR,INV-60333
JE-001560,2026-03-21,2026-03,5000,COGS - Materials,841.44,0,COGS,AR,INV-60333
JE-001561,2026-03-21,2026-03,1220,Inventory - Finished Goods,0,841.44,Inventory relief,AR,INV-60333
JE-001571,2026-03-21,2026-03,1100,Accounts Receivable,1672.62,0,Invoice INV-60336,AR,INV-60336
JE-001572,2026-03-21,2026-03,4000,Product Sales - Manufactured,0,1672.62,Invoice INV-60336,AR,INV-60336
JE-001573,2026-03-21,2026-03,5000,COGS - Materials,999.18,0,COGS,AR,INV-60336
JE-001574,2026-03-21,2026-03,1220,Inventory - Finished Goods,0,999.18,Inventory relief,AR,INV-60336
JE-002607,2026-03-21,2026-03,2050,GR/IR Clearing (Received Not Invoiced),16835.94,0,Supplier inv 92237159,AP,92237159
JE-002608,2026-03-21,2026-03,2000,Accounts Payable,0,16835.94,Supplier inv 92237159,AP,92237159
