event_id,company_id,workflow_type,object_type,object_id,timestamp,actor,action,previous_state,new_state,source_document,confidence,requires_review
EV-002699,northfield_industrial_components,manufacturing,work_order,WO-70114,2026-03-04T07:08:00,E056,wo_released,planned,released,MRP,1.0,N
EV-001814,northfield_industrial_components,procure_to_pay,purchase_order,PO-31076,2026-03-04T07:17:00,E060,po_issued,draft,open,PO-31076.pdf,1.0,N
EV-002579,northfield_industrial_components,manufacturing,work_order,WO-70049,2026-03-04T10:35:00,E006,wo_released,planned,released,MRP,1.0,N
EV-000386,northfield_industrial_components,quote_to_order,sales_order,SO-26189,2026-03-04T11:21:00,E065,order_entered,,open,customer_po_PUR-833952,0.9,N
EV-000184,northfield_industrial_components,quote_to_order,quote,Q-26184,2026-03-04T11:29:00,E072,quote_sent,draft,sent,Q-26184.pdf,1.0,N
EV-001742,northfield_industrial_components,procure_to_pay,purchase_order,PO-31004,2026-03-04T14:52:00,E063,po_issued,draft,open,PO-31004.pdf,1.0,N
EV-001524,northfield_industrial_components,order_to_cash,customer_invoice,INV-60134,2026-03-04T16:20:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000275,northfield_industrial_components,quote_to_order,sales_order,SO-26078,2026-03-04T16:28:00,E073,order_entered,,open,customer_po_PUR-583900,0.9,N
EV-000390,northfield_industrial_components,quote_to_order,sales_order,SO-26193,2026-03-04T17:50:00,E068,order_entered,,open,customer_po_PUR-460134,1.0,N
EV-001553,northfield_industrial_components,order_to_cash,customer_invoice,INV-60170,2026-03-05T07:25:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-000240,northfield_industrial_components,quote_to_order,sales_order,SO-26043,2026-03-05T08:22:00,E075,order_entered,,open,customer_po_P683241,1.0,N
EV-001468,northfield_industrial_components,order_to_cash,customer_invoice,INV-60071,2026-03-05T09:11:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-002056,northfield_industrial_components,procure_to_pay,receipt,RCV-40058,2026-03-05T09:37:00,E103,goods_received,open,received,PS882806,1.0,N
EV-002179,northfield_industrial_components,procure_to_pay,receipt,RCV-40181,2026-03-05T10:29:00,E082,goods_received,open,received,PS197507,0.85,Y
EV-000361,northfield_industrial_components,quote_to_order,sales_order,SO-26164,2026-03-05T11:42:00,E064,order_entered,,open,customer_po_PUR-137715,1.0,N
EV-002487,northfield_industrial_components,procure_to_pay,supplier_invoice,3598568,2026-03-05T11:52:00,E002,invoice_matched,received,approved,3598568,1.0,N
EV-002904,northfield_industrial_components,quality,ncr,NCR-0005,2026-03-05T12:07:00,E057,ncr_opened,,open,RCV-40058,1.0,Y
EV-002574,northfield_industrial_components,manufacturing,work_order,WO-70046,2026-03-05T12:18:00,E080,wo_released,planned,released,MRP,1.0,N
EV-001443,northfield_industrial_components,order_to_cash,customer_invoice,INV-60039,2026-03-05T12:35:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-002199,northfield_industrial_components,procure_to_pay,receipt,RCV-40201,2026-03-05T13:08:00,E106,goods_received,open,received,PS662446,0.85,Y
EV-000226,northfield_industrial_components,quote_to_order,sales_order,SO-26029,2026-03-05T14:02:00,E064,order_entered,,open,customer_po_P568610,1.0,N
EV-001982,northfield_industrial_components,procure_to_pay,purchase_order,PO-31244,2026-03-05T14:45:00,E061,po_issued,draft,open,PO-31244.pdf,1.0,N
EV-000363,northfield_industrial_components,quote_to_order,sales_order,SO-26166,2026-03-05T15:44:00,E075,order_entered,,open,customer_po_4500290536,0.9,N
EV-002098,northfield_industrial_components,procure_to_pay,receipt,RCV-40100,2026-03-05T17:51:00,E103,goods_received,open,received,PS914134,1.0,N
EV-001572,northfield_industrial_components,order_to_cash,customer_invoice,INV-60192,2026-03-05T17:55:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-001799,northfield_industrial_components,procure_to_pay,purchase_order,PO-31061,2026-03-06T08:01:00,E060,po_issued,draft,open,PO-31061.pdf,1.0,N
EV-000520,northfield_industrial_components,quote_to_order,sales_order,SO-26319,2026-03-06T12:05:00,E067,order_entered,,open,customer_po_PUR-786270,1.0,N
EV-002303,northfield_industrial_components,procure_to_pay,supplier_invoice,SI3556625,2026-03-06T12:38:00,E002,invoice_matched,received,approved,SI3556625,1.0,N
EV-000317,northfield_industrial_components,quote_to_order,sales_order,SO-26120,2026-03-06T13:40:00,E065,order_entered,,open,customer_po_P931561,0.9,N
EV-000674,northfield_industrial_components,fulfillment,shipment,SH-50049,2026-03-06T14:01:00,E081,shipment_confirmed,picked,shipped,PS-SH-50049.pdf,1.0,N
EV-001065,northfield_industrial_components,order_to_cash,customer_invoice,INV-60049,2026-03-06T14:27:00,E002,invoice_issued,,open,INV-60049.pdf,1.0,N
EV-001892,northfield_industrial_components,procure_to_pay,purchase_order,PO-31154,2026-03-06T16:29:00,E061,po_issued,draft,open,PO-31154.pdf,1.0,N
EV-001589,northfield_industrial_components,order_to_cash,customer_invoice,INV-60211,2026-03-06T16:35:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-000904,northfield_industrial_components,fulfillment,shipment,SH-50279,2026-03-07T10:03:00,E081,shipment_confirmed,picked,shipped,PS-SH-50279.pdf,1.0,N
EV-001295,northfield_industrial_components,order_to_cash,customer_invoice,INV-60279,2026-03-07T12:22:00,E002,invoice_issued,,open,INV-60279.pdf,1.0,N
EV-000145,northfield_industrial_components,quote_to_order,quote,Q-26145,2026-03-07T12:58:00,E072,quote_sent,draft,sent,Q-26145.pdf,1.0,N
EV-002345,northfield_industrial_components,procure_to_pay,supplier_invoice,94075810,2026-03-07T13:11:00,E002,invoice_matched,received,approved,94075810,1.0,N
EV-002523,northfield_industrial_components,manufacturing,work_order,WO-70017,2026-03-07T14:17:00,E049,wo_released,planned,released,MRP,1.0,N
EV-002603,northfield_industrial_components,manufacturing,work_order,WO-70062,2026-03-07T16:06:00,E103,wo_released,planned,released,MRP,1.0,N
EV-001713,northfield_industrial_components,order_to_cash,customer_invoice,INV-60357,2026-03-07T16:09:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-002863,northfield_industrial_components,manufacturing,work_order,WO-70200,2026-03-07T17:28:00,E055,wo_closed,in_process,closed,COC-WO-70200.pdf,1.0,N
EV-002824,northfield_industrial_components,manufacturing,work_order,WO-70180,2026-03-08T10:25:00,E037,wo_released,planned,released,MRP,1.0,N
EV-001714,northfield_industrial_components,order_to_cash,customer_invoice,INV-60358,2026-03-08T10:45:00,system,payment_applied,open,paid,Lockbox,1.0,N
EV-002825,northfield_industrial_components,manufacturing,work_order,WO-70181,2026-03-08T11:05:00,E041,wo_released,planned,released,MRP,1.0,N
EV-001966,northfield_industrial_components,procure_to_pay,purchase_order,PO-31228,2026-03-08T12:35:00,E060,po_issued,draft,open,PO-31228.pdf,1.0,N
EV-000129,northfield_industrial_components,quote_to_order,quote,Q-26129,2026-03-08T13:33:00,E069,quote_sent,draft,sent,Q-26129.pdf,1.0,N
EV-002446,northfield_industrial_components,procure_to_pay,supplier_invoice,SI5797069,2026-03-08T15:42:00,E002,invoice_matched,received,approved,SI5797069,1.0,N
EV-000080,northfield_industrial_components,quote_to_order,quote,Q-26080,2026-03-08T16:46:00,E066,quote_sent,draft,sent,Q-26080.pdf,1.0,N
EV-002002,northfield_industrial_components,procure_to_pay,receipt,RCV-40004,2026-03-09T09:10:00,E082,goods_received,open,received,PS999342,0.85,Y
EV-000704,northfield_industrial_components,fulfillment,shipment,SH-50079,2026-03-09T10:02:00,E083,shipment_confirmed,picked,shipped,PS-SH-50079.pdf,1.0,N
EV-000115,northfield_industrial_components,quote_to_order,quote,Q-26115,2026-03-09T14:07:00,E067,quote_sent,draft,sent,Q-26115.pdf,1.0,N
EV-001560,northfield_industrial_components,order_to_cash,customer_invoice,INV-60178,2026-03-09T14:17:00,system,payment_applied,open,paid,Portal,1.0,N
EV-001095,northfield_industrial_components,order_to_cash,customer_invoice,INV-60079,2026-03-09T15:36:00,E002,invoice_issued,,open,INV-60079.pdf,1.0,N
EV-002650,northfield_industrial_components,manufacturing,work_order,WO-70087,2026-03-09T15:51:00,E055,wo_closed,in_process,closed,COC-WO-70087.pdf,1.0,N
EV-000165,northfield_industrial_components,quote_to_order,quote,Q-26165,2026-03-09T16:01:00,E072,quote_sent,draft,sent,Q-26165.pdf,1.0,N
EV-000815,northfield_industrial_components,fulfillment,shipment,SH-50190,2026-03-10T07:44:00,E079,shipment_confirmed,picked,shipped,PS-SH-50190.pdf,1.0,N
EV-000549,northfield_industrial_components,quote_to_order,sales_order,SO-26346,2026-03-10T07:45:00,E068,order_entered,,open,customer_po_PUR-489855,1.0,N
EV-001868,northfield_industrial_components,procure_to_pay,purchase_order,PO-31130,2026-03-10T07:54:00,E062,po_issued,draft,open,PO-31130.pdf,1.0,N
EV-001278,northfield_industrial_components,order_to_cash,customer_invoice,INV-60262,2026-03-10T08:06:00,E002,invoice_issued,,open,INV-60262.pdf,1.0,N
EV-002184,northfield_industrial_components,procure_to_pay,receipt,RCV-40186,2026-03-10T08:57:00,E082,goods_received,open,received,PS594656,1.0,N
EV-000887,northfield_industrial_components,fulfillment,shipment,SH-50262,2026-03-10T14:17:00,E103,shipment_confirmed,picked,shipped,PS-SH-50262.pdf,1.0,N
EV-002659,northfield_industrial_components,manufacturing,work_order,WO-70092,2026-03-10T14:53:00,E050,wo_released,planned,released,MRP,1.0,N
EV-000037,northfield_industrial_components,quote_to_order,quote,Q-26037,2026-03-10T15:44:00,E067,quote_sent,draft,sent,Q-26037.pdf,1.0,N
EV-001206,northfield_industrial_components,order_to_cash,customer_invoice,INV-60190,2026-03-10T17:18:00,E002,invoice_issued,,open,INV-60190.pdf,1.0,N
EV-000348,northfield_industrial_components,quote_to_order,sales_order,SO-26151,2026-03-11T07:12:00,E074,order_entered,,open,customer_po_4500647037,1.0,N
EV-002134,northfield_industrial_components,procure_to_pay,receipt,RCV-40136,2026-03-11T07:38:00,E106,goods_received,open,received,PS201104,1.0,N
EV-001845,northfield_industrial_components,procure_to_pay,purchase_order,PO-31107,2026-03-11T10:11:00,E063,po_issued,draft,open,PO-31107.pdf,1.0,N
EV-000710,northfield_industrial_components,fulfillment,shipment,SH-50085,2026-03-11T12:57:00,E081,shipment_confirmed,picked,shipped,PS-SH-50085.pdf,1.0,N
EV-001647,northfield_industrial_components,order_to_cash,customer_invoice,INV-60274,2026-03-11T13:41:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000598,northfield_industrial_components,quote_to_order,sales_order,SO-26394,2026-03-11T13:59:00,E067,order_entered,,open,customer_po_PUR-305125,0.9,N
EV-002550,northfield_industrial_components,manufacturing,work_order,WO-70031,2026-03-11T14:18:00,E055,wo_closed,in_process,closed,COC-WO-70031.pdf,1.0,N
EV-001973,northfield_industrial_components,procure_to_pay,purchase_order,PO-31235,2026-03-11T16:04:00,E063,po_issued,draft,open,PO-31235.pdf,1.0,N
EV-001101,northfield_industrial_components,order_to_cash,customer_invoice,INV-60085,2026-03-11T16:06:00,E002,invoice_issued,,open,INV-60085.pdf,1.0,N
EV-002766,northfield_industrial_components,manufacturing,work_order,WO-70149,2026-03-11T16:49:00,E055,wo_closed,in_process,closed,COC-WO-70149.pdf,1.0,N
EV-002159,northfield_industrial_components,procure_to_pay,receipt,RCV-40161,2026-03-11T17:03:00,E100,goods_received,open,received,PS998556,1.0,N
EV-001402,northfield_industrial_components,order_to_cash,customer_invoice,INV-60386,2026-03-12T07:28:00,E002,invoice_issued,,open,INV-60386.pdf,1.0,N
EV-000192,northfield_industrial_components,quote_to_order,quote,Q-26192,2026-03-12T09:20:00,E071,quote_sent,draft,sent,Q-26192.pdf,1.0,N
EV-002504,northfield_industrial_components,manufacturing,work_order,WO-70006,2026-03-12T09:22:00,E055,wo_closed,in_process,closed,COC-WO-70006.pdf,1.0,N
EV-002566,northfield_industrial_components,manufacturing,work_order,WO-70041,2026-03-12T12:45:00,E055,wo_closed,in_process,closed,COC-WO-70041.pdf,1.0,N
EV-002177,northfield_industrial_components,procure_to_pay,receipt,RCV-40179,2026-03-12T13:14:00,E081,goods_received,open,received,PS809668,1.0,N
EV-001557,northfield_industrial_components,order_to_cash,customer_invoice,INV-60174,2026-03-12T13:41:00,system,payment_applied,open,paid,Bank feed,1.0,N
EV-001822,northfield_industrial_components,procure_to_pay,purchase_order,PO-31084,2026-03-12T15:43:00,E062,po_issued,draft,open,PO-31084.pdf,1.0,N
EV-000293,northfield_industrial_components,quote_to_order,sales_order,SO-26096,2026-03-12T16:02:00,E067,order_entered,,open,customer_po_PO831148,0.9,N
EV-001011,northfield_industrial_components,fulfillment,shipment,SH-50386,2026-03-12T16:11:00,E082,shipment_confirmed,picked,shipped,PS-SH-50386.pdf,1.0,N
EV-002588,northfield_industrial_components,manufacturing,work_order,WO-70054,2026-03-12T17:05:00,E106,wo_released,planned,released,MRP,1.0,N
EV-002892,northfield_industrial_components,manufacturing,work_order,WO-70217,2026-03-12T17:59:00,E009,wo_released,planned,released,MRP,1.0,N
EV-002617,northfield_industrial_components,manufacturing,work_order,WO-70070,2026-03-13T07:26:00,E079,wo_released,planned,released,MRP,1.0,N
EV-002426,northfield_industrial_components,procure_to_pay,supplier_invoice,SI4268072,2026-03-13T07:29:00,E002,invoice_matched,received,approved,SI4268072,1.0,N
EV-000953,northfield_industrial_components,fulfillment,shipment,SH-50328,2026-03-13T07:54:00,E083,shipment_confirmed,picked,shipped,PS-SH-50328.pdf,1.0,N
EV-001310,northfield_industrial_components,order_to_cash,customer_invoice,INV-60294,2026-03-13T09:57:00,E002,invoice_issued,,open,INV-60294.pdf,1.0,N
EV-000261,northfield_industrial_components,quote_to_order,sales_order,SO-26064,2026-03-13T11:30:00,E074,order_entered,,open,customer_po_P271160,1.0,N
EV-000352,northfield_industrial_components,quote_to_order,sales_order,SO-26155,2026-03-13T11:45:00,E075,order_entered,,open,customer_po_4500552299,0.9,N
EV-000564,northfield_industrial_components,quote_to_order,sales_order,SO-26360,2026-03-13T12:00:00,E064,order_entered,,open,customer_po_PUR-580577,0.9,N
EV-000012,northfield_industrial_components,quote_to_order,quote,Q-26012,2026-03-13T12:23:00,E067,quote_sent,draft,sent,Q-26012.pdf,1.0,N
EV-000830,northfield_industrial_components,fulfillment,shipment,SH-50205,2026-03-13T12:28:00,E080,shipment_confirmed,picked,shipped,PS-SH-50205.pdf,1.0,N
EV-000180,northfield_industrial_components,quote_to_order,quote,Q-26180,2026-03-13T12:38:00,E069,quote_sent,draft,sent,Q-26180.pdf,1.0,N
EV-000919,northfield_industrial_components,fulfillment,shipment,SH-50294,2026-03-13T13:34:00,E083,shipment_confirmed,picked,shipped,PS-SH-50294.pdf,1.0,N
EV-001344,northfield_industrial_components,order_to_cash,customer_invoice,INV-60328,2026-03-13T13:37:00,E002,invoice_issued,,open,INV-60328.pdf,1.0,N
EV-001221,northfield_industrial_components,order_to_cash,customer_invoice,INV-60205,2026-03-13T15:07:00,E002,invoice_issued,,open,INV-60205.pdf,1.0,N
EV-001305,northfield_industrial_components,order_to_cash,customer_invoice,INV-60289,2026-03-14T10:30:00,E002,invoice_issued,,open,INV-60289.pdf,1.0,N
EV-002201,northfield_industrial_components,procure_to_pay,receipt,RCV-40203,2026-03-14T10:59:00,E104,goods_received,open,received,PS386992,0.85,Y
EV-002899,northfield_industrial_components,manufacturing,work_order,WO-70220,2026-03-14T13:07:00,E055,wo_closed,in_process,closed,COC-WO-70220.pdf,1.0,N
EV-000914,northfield_industrial_components,fulfillment,shipment,SH-50289,2026-03-14T15:53:00,E083,shipment_confirmed,picked,shipped,PS-SH-50289.pdf,1.0,N
EV-002700,northfield_industrial_components,manufacturing,work_order,WO-70114,2026-03-14T16:37:00,E055,wo_closed,in_process,closed,COC-WO-70114.pdf,1.0,N
EV-001984,northfield_industrial_components,procure_to_pay,purchase_order,PO-31246,2026-03-15T07:14:00,E061,po_issued,draft,open,PO-31246.pdf,1.0,N
EV-001769,northfield_industrial_components,procure_to_pay,purchase_order,PO-31031,2026-03-15T07:59:00,E061,po_issued,draft,open,PO-31031.pdf,1.0,N
EV-000898,northfield_industrial_components,fulfillment,shipment,SH-50273,2026-03-15T08:09:00,E105,shipment_confirmed,picked,shipped,PS-SH-50273.pdf,1.0,N
EV-001289,northfield_industrial_components,order_to_cash,customer_invoice,INV-60273,2026-03-15T08:20:00,E002,invoice_issued,,open,INV-60273.pdf,1.0,N
EV-001702,northfield_industrial_components,order_to_cash,customer_invoice,INV-60343,2026-03-15T10:58:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-001509,northfield_industrial_components,order_to_cash,customer_invoice,INV-60118,2026-03-15T12:06:00,system,payment_applied,open,paid,Email remittance,0.95,N
EV-000542,northfield_industrial_components,quote_to_order,sales_order,SO-26339,2026-03-15T14:24:00,E065,order_entered,,open,customer_po_PUR-392918,0.9,N
EV-002046,northfield_industrial_components,procure_to_pay,receipt,RCV-40048,2026-03-15T14:41:00,E102,goods_received,open,received,PS480133,0.85,Y
EV-000804,northfield_industrial_components,fulfillment,shipment,SH-50179,2026-03-15T15:38:00,E080,shipment_confirmed,picked,shipped,PS-SH-50179.pdf,1.0,N
EV-001195,northfield_industrial_components,order_to_cash,customer_invoice,INV-60179,2026-03-15T16:18:00,E002,invoice_issued,,open,INV-60179.pdf,1.0,N
EV-001330,northfield_industrial_components,order_to_cash,customer_invoice,INV-60314,2026-03-16T10:25:00,E002,invoice_issued,,open,INV-60314.pdf,1.0,N
EV-000044,northfield_industrial_components,quote_to_order,quote,Q-26044,2026-03-16T11:15:00,E070,quote_sent,draft,sent,Q-26044.pdf,1.0,N
EV-000333,northfield_industrial_components,quote_to_order,sales_order,SO-26136,2026-03-16T11:41:00,E066,order_entered,,open,customer_po_PO824511,0.9,N
EV-002249,northfield_industrial_components,procure_to_pay,supplier_invoice,SI6439580,2026-03-16T12:34:00,E002,match_exception,received,on hold,SI6439580,0.7,Y
EV-002119,northfield_industrial_components,procure_to_pay,receipt,RCV-40121,2026-03-16T15:32:00,E099,goods_received,open,received,PS690043,0.85,Y
EV-000939,northfield_industrial_components,fulfillment,shipment,SH-50314,2026-03-16T16:05:00,E106,shipment_confirmed,picked,shipped,PS-SH-50314.pdf,1.0,N
EV-002826,northfield_industrial_components,manufacturing,work_order,WO-70181,2026-03-16T16:07:00,E055,wo_closed,in_process,closed,COC-WO-70181.pdf,1.0,N
EV-000148,northfield_industrial_components,quote_to_order,quote,Q-26148,2026-03-16T16:11:00,E072,quote_sent,draft,sent,Q-26148.pdf,1.0,N
EV-002381,northfield_industrial_components,procure_to_pay,supplier_invoice,7159705,2026-03-16T16:30:00,E002,invoice_matched,received,approved,7159705,1.0,N
EV-002431,northfield_industrial_components,procure_to_pay,supplier_invoice,93058235,2026-03-17T08:03:00,E002,match_exception,received,on hold,93058235,0.7,Y
EV-000676,northfield_industrial_components,fulfillment,shipment,SH-50051,2026-03-17T08:32:00,E102,shipment_confirmed,picked,shipped,PS-SH-50051.pdf,1.0,N
EV-002424,northfield_industrial_components,procure_to_pay,supplier_invoice,97725486,2026-03-17T09:28:00,E002,invoice_matched,received,approved,97725486,1.0,N
EV-001067,northfield_industrial_components,order_to_cash,customer_invoice,INV-60051,2026-03-17T13:33:00,E002,invoice_issued,,open,INV-60051.pdf,1.0,N
EV-001341,northfield_industrial_components,order_to_cash,customer_invoice,INV-60325,2026-03-17T15:09:00,E002,invoice_issued,,open,INV-60325.pdf,1.0,N
EV-001961,northfield_industrial_components,procure_to_pay,purchase_order,PO-31223,2026-03-17T15:38:00,E060,po_issued,draft,open,PO-31223.pdf,1.0,N
EV-000950,northfield_industrial_components,fulfillment,shipment,SH-50325,2026-03-17T17:33:00,E077,shipment_confirmed,picked,shipped,PS-SH-50325.pdf,1.0,N
EV-002569,northfield_industrial_components,manufacturing,work_order,WO-70043,2026-03-18T09:26:00,E068,wo_released,planned,released,MRP,1.0,N
EV-002143,northfield_industrial_components,procure_to_pay,receipt,RCV-40145,2026-03-18T09:32:00,E079,goods_received,open,received,PS437687,1.0,N
EV-002390,northfield_industrial_components,procure_to_pay,supplier_invoice,6734166,2026-03-18T09:33:00,E002,invoice_matched,received,approved,6734166,1.0,N
EV-000133,northfield_industrial_components,quote_to_order,quote,Q-26133,2026-03-18T10:10:00,E067,quote_sent,draft,sent,Q-26133.pdf,1.0,N
EV-002406,northfield_industrial_components,procure_to_pay,supplier_invoice,9948635,2026-03-18T10:40:00,E002,match_exception,received,on hold,9948635,0.7,Y
EV-002045,northfield_industrial_components,procure_to_pay,receipt,RCV-40047,2026-03-18T10:42:00,E102,goods_received,open,received,PS952304,0.85,Y
EV-002661,northfield_industrial_components,manufacturing,work_order,WO-70093,2026-03-18T17:55:00,E055,wo_closed,in_process,closed,COC-WO-70093.pdf,1.0,N
EV-002448,northfield_industrial_components,procure_to_pay,supplier_invoice,INV4203567,2026-03-19T07:48:00,E002,invoice_matched,received,approved,INV4203567,1.0,N
EV-001808,northfield_industrial_components,procure_to_pay,purchase_order,PO-31070,2026-03-19T11:02:00,E061,po_issued,draft,open,PO-31070.pdf,1.0,N
EV-000267,northfield_industrial_components,quote_to_order,sales_order,SO-26070,2026-03-19T12:02:00,E066,order_entered,,open,customer_po_PO880452,1.0,N
EV-000023,northfield_industrial_components,quote_to_order,quote,Q-26023,2026-03-19T12:41:00,E066,quote_sent,draft,sent,Q-26023.pdf,1.0,N
EV-000560,northfield_industrial_components,quote_to_order,sales_order,SO-26357,2026-03-19T13:23:00,E064,order_entered,,open,customer_po_P121845,1.0,N
EV-001833,northfield_industrial_components,procure_to_pay,purchase_order,PO-31095,2026-03-19T14:12:00,E061,po_issued,draft,open,PO-31095.pdf,1.0,N
EV-000431,northfield_industrial_components,quote_to_order,sales_order,SO-26234,2026-03-19T14:26:00,E075,order_entered,,open,customer_po_4500148122,1.0,N
EV-000227,northfield_industrial_components,quote_to_order,sales_order,SO-26030,2026-03-19T16:25:00,E065,order_entered,,open,customer_po_PO354799,1.0,N
EV-002292,northfield_industrial_components,procure_to_pay,supplier_invoice,SI2071386,2026-03-20T08:24:00,E002,invoice_matched,received,approved,SI2071386,1.0,N
EV-002221,northfield_industrial_components,procure_to_pay,receipt,RCV-40223,2026-03-20T09:39:00,E080,goods_received,open,received,PS310871,1.0,N
EV-000948,northfield_industrial_components,fulfillment,shipment,SH-50323,2026-03-20T10:04:00,E100,shipment_confirmed,picked,shipped,PS-SH-50323.pdf,1.0,N
EV-002142,northfield_industrial_components,procure_to_pay,receipt,RCV-40144,2026-03-20T11:19:00,E099,goods_received,open,received,PS312372,1.0,N
EV-001192,northfield_industrial_components,order_to_cash,customer_invoice,INV-60176,2026-03-20T11:24:00,E002,invoice_issued,,open,INV-60176.pdf,1.0,N
EV-002195,northfield_industrial_components,procure_to_pay,receipt,RCV-40197,2026-03-20T11:54:00,E103,goods_received,open,received,PS321175,0.85,Y
EV-000801,northfield_industrial_components,fulfillment,shipment,SH-50176,2026-03-20T12:36:00,E078,shipment_confirmed,picked,shipped,PS-SH-50176.pdf,1.0,N
EV-002044,northfield_industrial_components,procure_to_pay,receipt,RCV-40046,2026-03-20T13:29:00,E076,goods_received,open,received,PS587279,1.0,N
EV-000316,northfield_industrial_components,quote_to_order,sales_order,SO-26119,2026-03-20T13:50:00,E064,order_entered,,open,customer_po_4500814338,0.9,N
EV-000685,northfield_industrial_components,fulfillment,shipment,SH-50060,2026-03-20T14:09:00,E101,shipment_confirmed,picked,shipped,PS-SH-50060.pdf,1.0,N
EV-001339,northfield_industrial_components,order_to_cash,customer_invoice,INV-60323,2026-03-20T15:38:00,E002,invoice_issued,,open,INV-60323.pdf,1.0,N
EV-001076,northfield_industrial_components,order_to_cash,customer_invoice,INV-60060,2026-03-20T16:03:00,E002,invoice_issued,,open,INV-60060.pdf,1.0,N
EV-001963,northfield_industrial_components,procure_to_pay,purchase_order,PO-31225,2026-03-20T17:47:00,E060,po_issued,draft,open,PO-31225.pdf,1.0,N
EV-001804,northfield_industrial_components,procure_to_pay,purchase_order,PO-31066,2026-03-21T07:08:00,E060,po_issued,draft,open,PO-31066.pdf,1.0,N
EV-002589,northfield_industrial_components,manufacturing,work_order,WO-70054,2026-03-21T07:53:00,E055,wo_closed,in_process,closed,COC-WO-70054.pdf,1.0,N
EV-002875,northfield_industrial_components,manufacturing,work_order,WO-70207,2026-03-21T08:30:00,E010,wo_released,planned,released,MRP,1.0,N
EV-000225,northfield_industrial_components,quote_to_order,sales_order,SO-26028,2026-03-21T08:35:00,E074,order_entered,,open,customer_po_PO301504,1.0,N
EV-001352,northfield_industrial_components,order_to_cash,customer_invoice,INV-60336,2026-03-21T09:47:00,E002,invoice_issued,,open,INV-60336.pdf,1.0,N
EV-000278,northfield_industrial_components,quote_to_order,sales_order,SO-26081,2026-03-21T10:35:00,E068,order_entered,,open,customer_po_4500590153,1.0,N
EV-000463,northfield_industrial_components,quote_to_order,sales_order,SO-26265,2026-03-21T12:33:00,E073,order_entered,,open,customer_po_PO503681,0.9,N
EV-001349,northfield_industrial_components,order_to_cash,customer_invoice,INV-60333,2026-03-21T12:34:00,E002,invoice_issued,,open,INV-60333.pdf,1.0,N
EV-002618,northfield_industrial_components,manufacturing,work_order,WO-70070,2026-03-21T14:35:00,E055,wo_closed,in_process,closed,COC-WO-70070.pdf,1.0,N
EV-002913,northfield_industrial_components,quality,ncr,NCR-0014,2026-03-21T14:51:00,E056,ncr_opened,,open,WO-70054,1.0,Y
EV-000961,northfield_industrial_components,fulfillment,shipment,SH-50336,2026-03-21T15:39:00,E105,shipment_confirmed,picked,shipped,PS-SH-50336.pdf,1.0,N
EV-000958,northfield_industrial_components,fulfillment,shipment,SH-50333,2026-03-21T17:03:00,E100,shipment_confirmed,picked,shipped,PS-SH-50333.pdf,1.0,N
EV-000580,northfield_industrial_components,quote_to_order,sales_order,SO-26376,2026-03-21T17:07:00,E068,order_entered,,open,customer_po_PUR-927134,1.0,N
EV-000933,northfield_industrial_components,fulfillment,shipment,SH-50308,2026-03-22T08:11:00,E082,shipment_confirmed,picked,shipped,PS-SH-50308.pdf,1.0,N
EV-001935,northfield_industrial_components,procure_to_pay,purchase_order,PO-31197,2026-03-22T08:24:00,E063,po_issued,draft,open,PO-31197.pdf,1.0,N
EV-002872,northfield_industrial_components,manufacturing,work_order,WO-70205,2026-03-22T08:54:00,E001,wo_released,planned,released,MRP,1.0,N
EV-001156,northfield_industrial_components,order_to_cash,customer_invoice,INV-60140,2026-03-22T10:23:00,E002,invoice_issued,,open,INV-60140.pdf,1.0,N
EV-001160,northfield_industrial_components,order_to_cash,customer_invoice,INV-60144,2026-03-22T10:33:00,E002,invoice_issued,,open,INV-60144.pdf,1.0,N
EV-002029,northfield_industrial_components,procure_to_pay,receipt,RCV-40031,2026-03-22T11:13:00,E076,goods_received,open,received,PS103388,1.0,N
EV-001324,northfield_industrial_components,order_to_cash,customer_invoice,INV-60308,2026-03-22T11:24:00,E002,invoice_issued,,open,INV-60308.pdf,1.0,N
EV-001220,northfield_industrial_components,order_to_cash,customer_invoice,INV-60204,2026-03-22T11:32:00,E002,invoice_issued,,open,INV-60204.pdf,1.0,N
EV-001012,northfield_industrial_components,fulfillment,shipment,SH-50387,2026-03-22T13:38:00,E077,shipment_confirmed,picked,shipped,PS-SH-50387.pdf,1.0,N
EV-000765,northfield_industrial_components,fulfillment,shipment,SH-50140,2026-03-22T13:44:00,E105,shipment_confirmed,picked,shipped,PS-SH-50140.pdf,1.0,N
EV-000829,northfield_industrial_components,fulfillment,shipment,SH-50204,2026-03-22T14:40:00,E102,shipment_confirmed,picked,shipped,PS-SH-50204.pdf,1.0,N
EV-001403,northfield_industrial_components,order_to_cash,customer_invoice,INV-60387,2026-03-22T14:57:00,E002,invoice_issued,,open,INV-60387.pdf,1.0,N
