Invoice Number,Line,Item Id,Qty,Unit Price,Extended,Unit Cost,Margin
INV-60425,2,SHEA-1025,3,251.55,754.65,153.95000000000002,292.8
INV-60425,3,SHEA-1019,12,166.09,1993.08,94.5,859.08
INV-60425,4,AC-1040,5,845.29,4226.45,609.44,1179.25
INV-60426,1,MOUN-1081,50,79.13,3956.5,61.24,894.5
INV-60426,3,ROLL-1021,25,146.77,3669.25,81.74,1625.75
INV-60426,4,AC-1006,1,3521.74,3521.74,2130.52,1391.22
INV-60427,1,SKF-6205-2RS1,1,4.0,4.0,3.55,0.45
INV-60428,1,GEAR-1080,3,2553.05,7659.15,1484.33,3206.16
INV-60428,2,AC-1048,1,2530.93,2530.93,1745.47,785.46
INV-60428 ,3,SPRO-1041,10,64.34,643.4,35.35,289.9
INV-60428,4,SPRO-1076,10,19.07,190.7,13.24,58.3
INV-60429,2,GAT-B62,200,17.6,3520.0,12.7,980.0
INV-60430,1,MOUN-1034,200,42.77,8554.0,23.82,3790.0
INV-60430,2,SPRO-1087,200,61.79,12358.0,44.550000000000004,3448.0
INV-60430,3,SHEA-1025,1,251.55,251.55,153.95000000000002,97.6
INV-60430,4,SHEA-1072,3,141.42,424.26,101.96000000000001,118.38
INV-60430,5,GAT-B62,25,18.58,464.5,12.7,147.0
INV-60431,1,GEAR-1073,1,2927.51,2927.51,1938.75,988.76
INV-60431,3,GEAR-1073,2,2927.51,5855.02,1938.75,1977.52
INV-60432,1,BRI-HHCS-0500-13-200-G8,6,56.79,340.74,44.75,72.24
INV-60432,2,ROLL-1021,100,139.04,13904.0,81.74,5730.0
INV-60432,3,SPRO-1041,10,57.91,579.1,35.35,225.6
INV-60432,4,CONV-1022,1,2636.56,2636.56,2154.05,482.51
INV-60432,5,SPRO-1055,25,35.15,878.75,26.94,205.25
INV-60433,1,AC-1054,1,2553.61,2553.61,1828.58,725.03
INV-60433,2,MOUN-1018,5,183.5,917.5,109.13,371.85
INV-60433,3,SHEA-1045,100,67.94,6794.0,47.68,2026.0
INV-60433,4,ROLL-1012,1,59.14,59.14,47.52,11.62
INV-60434,1,CONV-1065,1,4168.06,4168.06,2903.56,1264.5
INV-60434,2,CONV-1046,1,10309.76,10309.76,7311.89,2997.87
INV-60434,3,SPRO-1004,2,56.55,113.1,42.84,27.42
INV-60434,4,AC-1054,1,2688.01,2688.01,1828.58,859.43
INV-60435,1,SPRO-1050,100,17.09,1709.0,12.85,424.0
INV-60435,2,SHEA-1049,2,263.77,527.54,153.4,220.74
INV-60435 ,3,SHEA-1038,2,482.49,964.98,295.28000000000003,374.42
INV-60436,1,MOUN-1031,12,55.63,667.56,38.78,202.2
INV-60436,2,SPRO-1061,50,115.25,5762.5,87.28,1398.5
INV-60436,3,SHEA-1028,5,500.18,2500.9,284.6,1077.9
INV-60436,4,ROLL-1026,1,225.86,225.86,129.92000000000002,95.94
INV-60437,1,CONV-1065,1,4551.33,4551.33,2903.56,1647.77
INV-60437,2,SHEA-1037,2,162.8,325.6,99.06,127.48
INV-60437,3,CONV-1022,5,2783.03,13915.15,2154.05,3144.9
INV-60438,1,SKF-6308-2Z,6,13.33,79.98,10.25,18.48
INV-60438,3,CONV-1051,1,6138.42,6138.42,4147.58,1990.84
INV-60438,4,SPRO-1004,12,56.55,678.6,42.84,164.52
INV-60438,5,TIMI-1030,4,111.12,444.48,66.14,179.92
INV-60439,1,SKF-6308-2Z,10,12.66,126.6,10.25,24.1
INV-60439,2,CONV-1039,5,9171.31,45856.55,7046.72,10622.95
INV-60439,3,GEAR-1084,1,5614.27,5614.27,3456.0,2158.27
INV-60440,1,GEAR-1060,1,4439.57,4439.57,3102.4300000000003,1337.14
INV-60440,2,SPRO-1004,6,50.89,305.34,42.84,48.3
INV-60440,3,SPRO-1050,10,16.19,161.9,12.85,33.4
INV-60440,4,TIMI-1071,50,107.11,5355.5,74.85000000000001,1613.0
INV-60440,5,TIMI-1075,200,96.26,19252.0,72.76,4700.0
INV-60441,1,SHEA-1088,3,247.45,742.35,189.79,172.98
INV-60441,2,ROLL-1079,2,138.88,277.76,102.65,72.46
INV-60442,1,SPRO-1004,2,53.72,107.44,42.84,21.76
INV-60442,2,GEAR-1066,5,1677.06,8385.3,1270.02,2035.2
INV-60443,1,TIMI-1000,50,56.02,2801.0,43.53,624.5
INV-60443,3,TIMI-1058,10,108.77,1087.7,84.45,243.2
INV-60443,4,SHEA-1068,1,274.97,274.97,180.78,94.19
INV-60444,1,CONV-1039,5,9654.01,48270.05,7046.72,13036.45
INV-60444,2,MOUN-1018,1,193.16,193.16,109.13,84.03
INV-60444,3,CONV-1089,2,7799.9,15599.8,5864.59,3870.62
INV-60444,4,SPRO-1087,50,65.04,3252.0,44.550000000000004,1024.5
INV-60445,1,SPRO-1050,10,16.19,161.9,12.85,33.4
INV-60445,2,SPRO-1047,100,21.2,2120.0,13.77,743.0
INV-60445,3,AC-1085,1,480.61,480.61,365.76,114.85
INV-60445,4,SHEA-1007,3,190.62,571.86,129.94,182.04
INV-60446,1,SPRO-1041,2,61.12,122.24,35.35,51.54
INV-60446,2,GEAR-1010,1,4602.2,4602.2,2784.15,1818.05
INV-60446,3,MOUN-1029,6,136.89,821.34,86.28,303.66
INV-60446,4,DOD-TXT315,3,1558.19,4674.57,1180.0,1134.57
INV-60447,1,AC-1063,5,1842.95,9214.75,1677.24,828.55
INV-60448,1,MOUN-1081,6,68.3,409.8,61.24,42.36
INV-60448,2,AC-1063,1,1842.95,1842.95,1677.24,165.71
INV-60448,3,SHEA-1037,1,140.52,140.52,99.06,41.46
INV-60448,4,MOUN-1081,2,68.3,136.6,61.24,14.12
INV-60449,1,GEAR-1010,1,4602.2,4602.2,2784.15,1818.05
INV-60450,1,MOUN-1034,1,42.77,42.77,23.82,18.95
INV-60450,2,CONV-1065,3,4551.33,13653.99,2903.56,4943.31
INV-60450,3,AC-1074,5,2622.77,13113.85,1663.14,4798.15
INV-60451,1,TIMI-1071,100,113.06,11306.0,74.85000000000001,3821.0
INV-60451,2,MOUN-1029,100,136.89,13689.0,86.28,5061.0
INV-60451,3,SHEA-1068,2,290.24,580.48,180.78,218.92
INV-60452,1,GEAR-1067,5,575.89,2879.45,498.09000000000003,389.0
INV-60452,2,BRI-HHCS-0500-13-200-G8,12,51.74,620.88,44.75,83.88
INV-60452,3,SPRO-1069,2,166.12,332.24,115.11,102.02
INV-60453,1,SHEA-1028,1,500.18,500.18,284.6,215.58
INV-60453,2,SHEA-1064,1,203.6,203.6,139.88,63.72
INV-60454,1,GEAR-1010,5,4359.98,21799.9,2784.15,7879.15
INV-60455,1,SHEA-1077,25,108.29,2707.25,67.98,1007.75
INV-60456,1,AC-1085,1,437.89,437.89,365.76,72.13
INV-60457,1,SPRO-1047,50,23.55,1177.5,13.77,489.0
INV-60457,2,SPRO-1078,4,123.96,495.84,69.25,218.84
INV-60457,3,CONV-1052,1,4045.3,4045.3,2311.6,1733.7
INV-60457,5,SPRO-1009,2,42.7,85.4,24.54,36.32
INV-60458,1,SHEA-1068,1,290.24,290.24,180.78,109.46
INV-60458,2,MOUN-1008,200,115.94,23188.0,71.79,8830.0
INV-60459,1,MOUN-1031,6,55.63,333.78,38.78,101.1
INV-60459,2,ROLL-1079,3,160.9,482.7,102.65,174.75
INV-60459,3,MOUN-1034,10,42.77,427.7,23.82,189.5
INV-60459,4,SPRO-1078,100,111.87,11187.0,69.25,4262.0
INV-60460,1,MOUN-1029,100,132.56,13256.0,86.28,4628.0
INV-60460,2,SPRO-1027 ,100,102.15,10215.0,77.98,2417.0
INV-60460,3,AC-1040,1,889.78,889.78,609.44,280.34
INV-60460,4,AC-1006,1,3707.1,3707.1,2130.52,1576.58
INV-60460,5,ROLL-1079,1,169.37,169.37,102.65,66.72
INV-60461,2,BRI-HHCS-0500-13-200-G8,6,59.95,359.7,44.75,91.2
INV-60461,3,GEAR-1073,1,2781.13,2781.13,1938.75,842.38
INV-60462,1,SHEA-1072,5,125.93,629.65,101.96000000000001,119.85
INV-60462,2,SHEA-1035,1,187.14,187.14,148.52,38.62
INV-60462,3,BRI-HHCS-0500-13-200-G8,10,56.79,567.9,44.75,120.4
INV-60462,4,GAT-B62,4,17.6,70.4,12.7,19.6
INV-60462,5,GEAR-1010,5,4359.98,21799.9,2784.15,7879.15
INV-60463,1,CONV-1023,5,5148.66,25743.3,3652.15,7482.55
INV-60464,1,TIMI-1075,25,96.26,2406.5,72.76,587.5
INV-60464,3,AC-1048,2,2277.84,4555.68,1745.47,1064.74
INV-60464,4,CONV-1065,1,4311.78,4311.78,2903.56,1408.22
INV-60465,1,GEAR-1084,3,5318.78,15956.34,3456.0,5588.34
INV-60466,1,AC-1057,3,1116.16,3348.48,687.08,1287.24
INV-60466,2,GEAR-1084,1,5614.27,5614.27,3456.0,2158.27
INV-60466,3,SHEA-1037,50,162.8,8140.0,99.06,3187.0
INV-60466,4,MOUN-1034,12,42.77,513.24,23.82,227.4
INV-60466,5,GEAR-1016,3,3206.48,9619.44,2265.26,2823.66
INV-60467,1,CONV-1065,3,4551.33,13653.99,2903.56,4943.31
INV-60467,2,SPRO-1078,2,117.76,235.52,69.25,97.02
INV-60467,3,SHEA-1025,3,251.55,754.65,153.95000000000002,292.8
INV-60467,4,SPRO-1041,6,61.12,366.72,35.35,154.62
INV-60468,1,TIMI-1000,200,43.9,8780.0,43.53,74.0
INV-60468,2,CONV-1089,1,6395.92,6395.92,5864.59,531.33
INV-60469,1,TIMI-1020,25,73.15,1828.75,52.03,528.0
INV-60469,2,ROLL-1079,5,160.9,804.5,102.65,291.25
INV-60469,3,SHEA-1045,1,67.94,67.94,47.68,20.26
INV-60470,1,SHEA-1049,1,249.88,249.88,153.4,96.48
INV-60471,1,SPRO-1069,1,202.59,202.59,115.11,87.48
INV-60471,2,TIMI-1020,50,77.0,3850.0,52.03,1248.5
INV-60471,3,TIMI-1058,1,134.28,134.28,84.45,49.83
INV-60472,1,TIMI-1020,2,73.15,146.3,52.03,42.24
INV-60472,3,TIMI-1000,25,59.14,1478.5,43.53,390.25
INV-60473,1,GEAR-1016,5,3375.24,16876.2,2265.26,5549.9
INV-60473,2,CONV-1022,5,2929.51,14647.55,2154.05,3877.3
INV-60473,3,GEAR-1060,1,4932.86,4932.86,3102.4300000000003,1830.43
INV-60473,5,AC-1006,1,3707.1,3707.1,2130.52,1576.58
INV-60474,1,SHEA-1025,1,251.55,251.55,153.95000000000002,97.6
INV-60474,2,SHEA-1019,12,166.09,1993.08,94.5,859.08
INV-60475,1,TIMI-1056,25,25.09,627.25,17.21,197.0
INV-60475,2,AC-1057,3,1057.42,3172.26,687.08,1111.02
INV-60476,1,GEAR-1073 ,1,2371.28,2371.28,1938.75,432.53
INV-60476,2,GEAR-1073,2,2371.28,4742.56,1938.75,865.06
INV-60476,3,DOD-TXT315,3,1558.19,4674.57,1180.0,1134.57
INV-60477,3,SHEA-1025,5,238.31,1191.55,153.95000000000002,421.8
INV-60477,4,CONV-1023,2,5850.75,11701.5,3652.15,4397.2
INV-60478,1,CONV-1013,3,4415.38,13246.14,2336.18,6237.6
INV-60478,2,AC-1085,2,534.01,1068.02,365.76,336.5
INV-60478,3,SPRO-1061,12,121.32,1455.84,87.28,408.48
INV-60478,4,SKF-6308-2Z,4,13.33,53.32,10.25,12.32
INV-60478,5,TIMI-1000,50,62.25,3112.5,43.53,936.0
INV-60479,1,MOUN-1029,4,129.68,518.72,86.28,173.6
INV-60479,2,MOUN-1081,6,74.96,449.76,61.24,82.32
INV-60479,3,CONV-1042,1,6872.56,6872.56,5159.58,1712.98
INV-60479,4,GEAR-1084,3,5318.78,15956.34,3456.0,5588.34
INV-60479,5,CONV-1051,5,5524.58,27622.9,4147.58,6885.0
INV-60480,1,SPRO-1004,25,53.72,1343.0,42.84,272.0
INV-60480,2,TIMI-1017,10,71.27,712.7,50.69,205.8
INV-60480,3,CONV-1043,3,2622.13,7866.39,1971.53,1951.8
INV-60480,4,SPRO-1070,100,38.17,3817.0,22.96,1521.0
INV-60481,1,TIMI-1030,6,100.01,600.06,66.14,203.22
INV-60481,2,SPRO-1078,100,111.56,11156.0,69.25,4231.0
INV-60481,3,ROLL-1012,1,56.02,56.02,47.52,8.5
INV-60481,4,AC-1054,1,2419.21,2419.21,1828.58,590.63
INV-60482,1,AC-1063,5,1842.95,9214.75,1677.24,828.55
INV-60483,1,MOUN-1018,3,183.5,550.5,109.13,223.11
INV-60484,1,CONV-1065,5,4790.87,23954.35,2903.56,9436.55
INV-60484,2,TIMI-1056,25,27.88,697.0,17.21,266.75
INV-60484,3,ROLL-1079,2,169.37,338.74,102.65,133.44
INV-60484,4,SHEA-1028,1,416.83,416.83,284.6,132.23
INV-60485,1,SPRO-1055,6,39.06,234.36,26.94,72.72
INV-60485,2,SPRO-1076,100,19.07,1907.0,13.24,583.0
INV-60485,3,CONV-1039,2,9654.01,19308.02,7046.72,5214.58
INV-60486,1,CONV-1039,2,9171.31,18342.62,7046.72,4249.18
INV-60486,2,MOUN-1062,1,210.21,210.21,135.75,74.46
INV-60486,3,CONV-1051,3,5131.72,15395.16,4147.58,2952.42
INV-60487,1,SHEA-1068,3,274.97,824.91,180.78,282.57
INV-60487,2,SPRO-1055,1,35.15,35.15,26.94,8.21
