pay_period_end,employee_id,department,regular_hours,overtime_hours,gross_pay,overtime_pay,federal_tax,state_tax,fica,401k,health_deduction,net_pay
2025-11-30,E041,Operations,173.3,17.0,5074.47,656.62,608.94,251.19,388.2,253.72,285.0,3287.42
2025-11-30,E042,Operations,173.3,3.0,6072.41,150.75,728.69,300.58,464.54,0.0,0,4578.6
2025-11-30,E043,Operations,173.3,11.0,6720.91,544.5,806.51,332.69,514.15,403.25,0,4664.31
2025-11-30,E044,Operations,173.3,13.0,4048.8,409.5,485.86,200.42,309.73,242.93,410.0,2399.86
2025-11-30,E045,Operations,173.3,16.0,4736.96,534.0,568.44,234.48,362.38,0.0,285.0,3286.66
2025-11-30,E046,Operations,173.3,5.0,3924.46,161.25,470.94,194.26,300.22,117.73,142.5,2698.81
2025-11-30,E047,Operations,173.3,4.0,4967.31,169.5,596.08,245.88,380.0,149.02,410.0,3186.33
2025-11-30,E048,Operations,173.3,9.0,4705.74,313.88,564.69,232.93,359.99,282.34,285.0,2980.79
2025-11-30,E049,Operations,173.3,12.0,6052.07,535.5,726.25,299.58,462.98,181.56,285.0,4096.7
2025-11-30,E050,Operations,173.3,14.0,5011.18,556.5,601.34,248.05,383.36,150.34,0,3628.09
2025-11-30,E051,Operations,173.3,0,4816.87,0.0,578.02,238.44,368.49,144.51,285.0,3202.41
2025-11-30,E052,Operations,173.3,4.0,3917.67,118.5,470.12,193.92,299.7,0.0,410.0,2543.93
2025-11-30,E053,Operations,173.3,9.0,3598.87,246.38,431.86,178.14,275.31,0.0,142.5,2571.06
2025-11-30,E054,Operations,173.3,20.0,4496.27,675.0,539.55,222.57,343.96,0.0,142.5,3247.69
2025-11-30,E055,Quality,,0,9458.33,0,1135.0,468.19,723.56,472.92,142.5,6516.16
2025-11-30,E056,Quality,173.3,14.0,6169.03,666.75,740.28,305.37,471.93,308.45,142.5,4200.5
2025-11-30,E057,Quality,173.3,11.0,5263.93,466.12,631.67,260.56,402.69,315.84,410.0,3243.17
2025-11-30,E058,Quality,173.3,16.0,5771.03,702.0,692.52,285.67,441.48,288.55,142.5,3920.31
2025-11-30,E059,Quality,173.3,13.0,5396.02,555.75,647.52,267.1,412.8,323.76,142.5,3602.34
2025-11-30,E060,Purchasing,,0,5583.33,0,670.0,276.37,427.12,279.17,0,3930.67
2025-11-30,E061,Purchasing,,0,6458.33,0,775.0,319.69,494.06,387.5,0,4482.08
2025-11-30,E062,Purchasing,,0,8791.67,0,1055.0,435.19,672.56,263.75,0,6365.17
2025-11-30,E063,Purchasing,,0,12041.67,0,1445.0,596.06,921.19,722.5,0,8356.92
2025-11-30,E064,Sales,,0,7583.33,0,910.0,375.37,580.12,379.17,142.5,5196.17
2025-11-30,E065,Sales,,0,5333.33,0,640.0,264.0,408.0,266.67,142.5,3612.16
2025-11-30,E066,Sales,,0,12583.33,0,1510.0,622.87,962.62,629.17,410.0,8448.67
2025-11-30,E067,Sales,,0,8083.33,0,970.0,400.12,618.37,242.5,285.0,5567.34
2025-11-30,E068,Sales,,0,6958.33,0,835.0,344.44,532.31,0.0,142.5,5104.08
2025-11-30,E069,Sales,,0,6791.67,0,815.0,336.19,519.56,203.75,285.0,4632.17
2025-11-30,E070,Sales,,0,10791.67,0,1295.0,534.19,825.56,323.75,142.5,7670.67
2025-11-30,E071,Sales,,0,13083.33,0,1570.0,647.62,1000.87,0.0,142.5,9722.34
2025-11-30,E072,Sales,,0,5625.0,0,675.0,278.44,430.31,337.5,0,3903.75
2025-11-30,E073,Sales,,0,8791.67,0,1055.0,435.19,672.56,263.75,285.0,6080.17
2025-11-30,E074,Sales,,0,11833.33,0,1420.0,585.75,905.25,591.67,0,8330.66
2025-11-30,E075,Sales,,0,4458.33,0,535.0,220.69,341.06,222.92,0,3138.66
2025-11-30,E076,Warehouse,173.3,4.0,4572.15,153.0,548.66,226.32,349.77,274.33,285.0,2888.07
2025-11-30,E077,Warehouse,173.3,16.0,7025.6,792.0,843.07,347.77,537.46,0.0,410.0,4887.3
2025-11-30,E078,Warehouse,173.3,4.0,4660.53,153.0,559.26,230.7,356.53,233.03,142.5,3138.51
2025-11-30,E079,Warehouse,173.3,8.0,4547.08,267.0,545.65,225.08,347.85,0.0,285.0,3143.5
2025-11-30,E080,Warehouse,173.3,7.0,5832.36,307.12,699.88,288.7,446.18,174.97,285.0,3937.63
2025-11-30,E081,Warehouse,173.3,19.0,4251.61,548.62,510.19,210.45,325.25,255.1,410.0,2540.62
2025-11-30,E082,Warehouse,173.3,6.0,6319.01,292.5,758.28,312.79,483.4,0.0,142.5,4622.04
2025-11-30,E083,Warehouse,173.3,22.0,6556.47,1023.0,786.78,324.55,501.57,196.69,142.5,4604.38
2025-11-30,E084,Maintenance,173.3,10.0,4295.99,318.75,515.52,212.65,328.64,257.76,285.0,2696.42
2025-11-30,E085,Maintenance,173.3,17.0,5099.98,637.5,612.0,252.45,390.15,153.0,0,3692.38
2025-11-30,E086,Maintenance,173.3,0,5878.34,0.0,705.4,290.98,449.69,0.0,410.0,4022.27
2025-11-30,E087,Maintenance,173.3,6.0,5932.88,301.5,711.95,293.68,453.87,0.0,142.5,4330.88
2025-11-30,E088,Engineering,,0,8750.0,0,1050.0,433.12,669.38,0.0,285.0,6312.5
2025-11-30,E089,Engineering,,0,8125.0,0,975.0,402.19,621.56,243.75,410.0,5472.5
2025-11-30,E090,Engineering,,0,10833.33,0,1300.0,536.25,828.75,541.67,0,7626.66
2025-11-30,E091,Engineering,,0,7125.0,0,855.0,352.69,545.06,356.25,0,5016.0
2025-11-30,E092,Engineering,,0,13083.33,0,1570.0,647.62,1000.87,392.5,410.0,9062.34
2025-11-30,E093,Engineering,,0,6333.33,0,760.0,313.5,484.5,316.67,410.0,4048.66
2025-11-30,E094,Operations,173.3,9.0,4388.8,290.25,526.66,217.25,335.74,131.66,410.0,2767.49
2025-11-30,E095,Operations,173.3,13.0,3798.93,394.88,455.87,188.05,290.62,189.95,142.5,2531.94
2025-11-30,E096,HR,,0,6583.33,0,790.0,325.87,503.62,197.5,142.5,4623.84
2025-11-30,E097,HR,,0,4416.67,0,530.0,218.63,337.88,0.0,142.5,3187.66
2025-11-30,E098,IT,,0,9375.0,0,1125.0,464.06,717.19,281.25,0,6787.5
2025-11-30,E099,Warehouse,173.3,20.0,5336.62,787.5,640.39,264.16,408.25,0.0,285.0,3738.82
2025-11-30,E100,Warehouse,173.3,9.0,4383.4,313.88,526.01,216.98,335.33,263.0,0,3042.08
2025-11-30,E102,Warehouse,173.3,10.0,4850.74,390.0,582.09,240.11,371.08,291.04,142.5,3223.92
2025-11-30,E103,Warehouse,173.3,20.0,7391.11,1005.0,886.93,365.86,565.42,221.73,0,5351.17
2025-11-30,E104,Warehouse,173.3,6.0,5526.54,267.75,663.18,273.56,422.78,331.59,142.5,3692.93
2025-11-30,E105,Warehouse,173.3,4.0,6050.07,183.0,726.01,299.48,462.83,363.0,0,4198.75
2025-11-30,E106,Warehouse,173.3,8.0,4592.98,309.0,551.16,227.35,351.36,275.58,410.0,2777.53
2025-12-31,E001,Executive,,0,13208.33,0,1585.0,653.81,1010.44,0.0,142.5,9816.58
2025-12-31,E002,Finance,,0,10833.33,0,1300.0,536.25,828.75,325.0,410.0,7433.33
2025-12-31,E003,Finance,,0,7666.67,0,920.0,379.5,586.5,460.0,410.0,4910.67
2025-12-31,E004,Finance,,0,6458.33,0,775.0,319.69,494.06,193.75,142.5,4533.33
2025-12-31,E005,Operations,,0,10208.33,0,1225.0,505.31,780.94,510.42,285.0,6901.66
2025-12-31,E006,Operations,,0,6833.33,0,820.0,338.25,522.75,410.0,285.0,4457.33
2025-12-31,E007,Operations,,0,6791.67,0,815.0,336.19,519.56,407.5,0,4713.42
2025-12-31,E008,Operations,,0,13625.0,0,1635.0,674.44,1042.31,0.0,142.5,10130.75
2025-12-31,E009,Operations,173.3,6.0,4781.22,229.5,573.75,236.67,365.76,0.0,285.0,3320.04
2025-12-31,E010,Operations,173.3,14.0,6322.06,677.25,758.65,312.94,483.64,379.32,0,4387.51
2025-12-31,E011,Operations,173.3,3.0,3819.6,88.88,458.35,189.07,292.2,0.0,410.0,2469.98
2025-12-31,E012,Operations,173.3,1.0,5046.65,40.88,605.6,249.81,386.07,151.4,142.5,3511.27
2025-12-31,E013,Operations,173.3,3.0,5581.47,137.25,669.78,276.28,426.98,334.89,142.5,3731.04
2025-12-31,E014,Operations,173.3,5.0,4039.27,155.62,484.71,199.94,309.0,242.36,142.5,2660.76
2025-12-31,E015,Operations,173.3,17.0,5705.29,701.25,684.63,282.41,436.45,285.26,142.5,3874.04
2025-12-31,E016,Operations,173.3,21.0,4572.96,669.38,548.76,226.36,349.83,274.38,410.0,2763.63
2025-12-31,E017,Operations,173.3,12.0,6189.72,567.0,742.77,306.39,473.51,185.69,285.0,4196.36
2025-12-31,E018,Operations,173.3,6.0,3562.48,171.0,427.5,176.34,272.53,213.75,410.0,2062.36
2025-12-31,E019,Operations,173.3,5.0,4790.92,195.0,574.91,237.15,366.51,0.0,285.0,3327.35
2025-12-31,E020,Operations,173.3,13.0,4584.73,429.0,550.17,226.94,350.73,229.24,285.0,2942.65
2025-12-31,E021,Operations,173.3,11.0,4515.08,375.38,541.81,223.5,345.4,225.75,410.0,2768.62
2025-12-31,E022,Operations,173.3,18.0,5856.72,769.5,702.81,289.91,448.04,0.0,285.0,4130.96
2025-12-31,E023,Operations,173.3,19.0,6128.95,790.88,735.47,303.38,468.86,183.87,285.0,4152.37
2025-12-31,E024,Operations,173.3,14.0,5237.84,519.75,628.54,259.27,400.69,261.89,285.0,3402.45
2025-12-31,E025,Operations,173.3,1.0,4497.52,39.38,539.7,222.63,344.06,269.85,285.0,2836.28
2025-12-31,E026,Operations,173.3,22.0,5054.35,808.5,606.52,250.19,386.66,252.72,285.0,3273.26
2025-12-31,E027,Operations,173.3,21.0,5188.71,724.5,622.65,256.84,396.94,311.32,0,3600.96
2025-12-31,E028,Operations,173.3,0,5458.95,0.0,655.07,270.22,417.61,272.95,410.0,3433.1
2025-12-31,E029,Operations,173.3,0,3509.33,0.0,421.12,173.71,268.46,210.56,285.0,2150.48
2025-12-31,E030,Operations,173.3,5.0,3823.51,155.62,458.82,189.26,292.5,229.41,410.0,2243.52
2025-12-31,E031,Operations,173.3,0,4635.78,0.0,556.29,229.47,354.64,0.0,142.5,3352.88
2025-12-31,E032,Operations,173.3,0,5194.67,0.0,623.36,257.14,397.39,155.84,410.0,3350.94
2025-12-31,E033,Operations,173.3,21.0,5266.59,803.25,631.99,260.7,402.89,263.33,410.0,3297.68
2025-12-31,E034,Operations,173.3,17.0,3549.56,471.75,425.95,175.7,271.54,106.49,0,2569.88
2025-12-31,E035,Operations,173.3,17.0,6203.59,720.38,744.43,307.08,474.57,372.22,0,4305.29
2025-12-31,E036,Operations,173.3,18.0,5721.27,715.5,686.55,283.2,437.68,171.64,410.0,3732.2
2025-12-31,E037,Operations,173.3,1.0,5514.46,44.25,661.74,272.97,421.86,330.87,142.5,3684.52
2025-12-31,E038,Operations,173.3,6.0,3629.03,166.5,435.48,179.64,277.62,217.74,410.0,2108.55
2025-12-31,E039,Operations,173.3,5.0,4408.4,166.88,529.01,218.22,337.24,220.42,0,3103.51
2025-12-31,E040,Operations,173.3,1.0,3201.74,27.75,384.21,158.49,244.93,96.05,142.5,2175.56
2025-12-31,E041,Operations,173.3,19.0,5062.48,733.88,607.5,250.59,387.28,151.87,142.5,3522.74
2025-12-31,E042,Operations,173.3,6.0,5816.77,301.5,698.01,287.93,444.98,349.01,142.5,3894.34
2025-12-31,E043,Operations,173.3,13.0,6533.97,643.5,784.08,323.43,499.85,326.7,142.5,4457.41
2025-12-31,E044,Operations,173.3,7.0,4223.73,220.5,506.85,209.07,323.12,0.0,142.5,3042.19
2025-12-31,E045,Operations,173.3,0,3894.48,0.0,467.34,192.78,297.93,0.0,142.5,2793.93
2025-12-31,E046,Operations,173.3,17.0,4199.68,548.25,503.96,207.88,321.28,209.98,410.0,2546.58
2025-12-31,E047,Operations,173.3,12.0,5746.93,508.5,689.63,284.47,439.64,344.82,142.5,3845.87
2025-12-31,E048,Operations,173.3,13.0,4603.48,453.38,552.42,227.87,352.17,138.1,142.5,3190.42
2025-12-31,E049,Operations,173.3,17.0,6172.08,758.62,740.65,305.52,472.16,370.32,285.0,3998.43
2025-12-31,E050,Operations,173.3,19.0,5806.95,755.25,696.83,287.44,444.23,290.35,0,4088.1
2025-12-31,E051,Operations,173.3,11.0,5644.29,449.62,677.31,279.39,431.79,169.33,285.0,3801.47
2025-12-31,E052,Operations,173.3,8.0,3625.45,237.0,435.05,179.46,277.35,0.0,410.0,2323.59
2025-12-31,E053,Operations,173.3,5.0,3647.5,136.88,437.7,180.55,279.03,182.38,142.5,2425.34
2025-12-31,E054,Operations,173.3,17.0,4395.02,573.75,527.4,217.55,336.22,219.75,0,3094.1
2025-12-31,E055,Quality,,0,9458.33,0,1135.0,468.19,723.56,567.5,0,6564.08
2025-12-31,E056,Quality,173.3,17.0,6256.87,809.62,750.82,309.72,478.65,0.0,410.0,4307.68
2025-12-31,E057,Quality,173.3,7.0,5437.13,296.62,652.46,269.14,415.94,271.86,410.0,3417.73
2025-12-31,E058,Quality,173.3,21.0,6294.55,921.38,755.35,311.58,481.53,314.73,285.0,4146.36
2025-12-31,E059,Quality,173.3,4.0,5554.56,171.0,666.55,274.95,424.92,0.0,285.0,3903.14
2025-12-31,E060,Purchasing,,0,5583.33,0,670.0,276.37,427.12,0.0,410.0,3799.84
2025-12-31,E061,Purchasing,,0,6458.33,0,775.0,319.69,494.06,193.75,0,4675.83
2025-12-31,E062,Purchasing,,0,8791.67,0,1055.0,435.19,672.56,527.5,285.0,5816.42
2025-12-31,E063,Purchasing,,0,12041.67,0,1445.0,596.06,921.19,722.5,142.5,8214.42
2025-12-31,E064,Sales,,0,7583.33,0,910.0,375.37,580.12,227.5,410.0,5080.34
2025-12-31,E065,Sales,,0,5333.33,0,640.0,264.0,408.0,0.0,410.0,3611.33
2025-12-31,E066,Sales,,0,12583.33,0,1510.0,622.87,962.62,755.0,142.5,8590.34
2025-12-31,E067,Sales,,0,8083.33,0,970.0,400.12,618.37,485.0,0,5609.84
2025-12-31,E068,Sales,,0,6958.33,0,835.0,344.44,532.31,347.92,285.0,4613.66
2025-12-31,E069,Sales,,0,6791.67,0,815.0,336.19,519.56,0.0,285.0,4835.92
2025-12-31,E070,Sales,,0,10791.67,0,1295.0,534.19,825.56,647.5,285.0,7204.42
2025-12-31,E071,Sales,,0,13083.33,0,1570.0,647.62,1000.87,654.17,0,9210.67
2025-12-31,E072,Sales,,0,5625.0,0,675.0,278.44,430.31,0.0,142.5,4098.75
2025-12-31,E073,Sales,,0,8791.67,0,1055.0,435.19,672.56,527.5,410.0,5691.42
2025-12-31,E074,Sales,,0,11833.33,0,1420.0,585.75,905.25,0.0,142.5,8779.83
2025-12-31,E075,Sales,,0,4458.33,0,535.0,220.69,341.06,0.0,142.5,3219.08
2025-12-31,E076,Warehouse,173.3,19.0,5676.2,726.75,681.14,280.97,434.23,340.57,410.0,3529.29
2025-12-31,E077,Warehouse,173.3,18.0,6838.66,891.0,820.64,338.51,523.16,205.16,410.0,4541.19
2025-12-31,E078,Warehouse,173.3,0,4905.26,0.0,588.63,242.81,375.25,147.16,0,3551.41
2025-12-31,E079,Warehouse,173.3,4.0,4027.98,133.5,483.36,199.39,308.14,201.4,410.0,2425.69
2025-12-31,E080,Warehouse,173.3,7.0,5629.6,307.12,675.55,278.67,430.66,281.48,285.0,3678.24
2025-12-31,E081,Warehouse,173.3,6.0,3709.44,173.25,445.13,183.62,283.77,185.47,410.0,2201.45
2025-12-31,E082,Warehouse,173.3,0,6026.51,0.0,723.18,298.31,461.03,0.0,0,4543.99
2025-12-31,E083,Warehouse,173.3,16.0,6116.3,744.0,733.96,302.76,467.9,305.81,0,4305.87
2025-12-31,E084,Maintenance,173.3,6.0,4242.14,191.25,509.06,209.99,324.52,254.53,410.0,2534.04
2025-12-31,E085,Maintenance,173.3,0,4202.52,0.0,504.3,208.02,321.49,0.0,410.0,2758.71
2025-12-31,E086,Maintenance,173.3,8.0,6595.07,384.0,791.41,326.46,504.52,197.85,0,4774.83
2025-12-31,E087,Maintenance,173.3,4.0,6587.11,201.0,790.45,326.06,503.91,395.23,410.0,4161.46
2025-12-31,E088,Engineering,,0,8750.0,0,1050.0,433.12,669.38,0.0,142.5,6455.0
2025-12-31,E089,Engineering,,0,8125.0,0,975.0,402.19,621.56,243.75,142.5,5740.0
2025-12-31,E090,Engineering,,0,10833.33,0,1300.0,536.25,828.75,325.0,410.0,7433.33
2025-12-31,E091,Engineering,,0,7125.0,0,855.0,352.69,545.06,427.5,285.0,4659.75
2025-12-31,E092,Engineering,,0,13083.33,0,1570.0,647.62,1000.87,392.5,0,9472.34
2025-12-31,E093,Engineering,,0,6333.33,0,760.0,313.5,484.5,380.0,410.0,3985.33
2025-12-31,E094,Operations,173.3,17.0,4497.76,548.25,539.73,222.64,344.08,224.89,285.0,2881.42
2025-12-31,E095,Operations,173.3,9.0,4098.54,273.38,491.82,202.88,313.54,245.91,142.5,2701.89
2025-12-31,E096,HR,,0,6583.33,0,790.0,325.87,503.62,197.5,410.0,4356.34
2025-12-31,E097,HR,,0,4416.67,0,530.0,218.63,337.88,265.0,285.0,2780.16
2025-12-31,E098,IT,,0,9375.0,0,1125.0,464.06,717.19,468.75,142.5,6457.5
2025-12-31,E099,Warehouse,173.3,21.0,5603.46,826.88,672.42,277.37,428.66,0.0,410.0,3815.01
2025-12-31,E100,Warehouse,173.3,13.0,4603.48,453.38,552.42,227.87,352.17,0.0,142.5,3328.52
2025-12-31,E102,Warehouse,173.3,22.0,5273.68,858.0,632.84,261.05,403.44,263.68,142.5,3570.17
2025-12-31,E103,Warehouse,173.3,11.0,6184.13,552.75,742.1,306.11,473.09,185.52,285.0,4192.31
2025-12-31,E104,Warehouse,173.3,7.0,5932.07,312.38,711.85,293.64,453.8,0.0,410.0,4062.78
2025-12-31,E105,Warehouse,173.3,15.0,6236.18,686.25,748.34,308.69,477.07,311.81,0,4390.27
2025-12-31,E106,Warehouse,173.3,2.0,4762.85,77.25,571.54,235.76,364.36,238.14,0,3353.05
2026-01-31,E001,Executive,,0,13208.33,0,1585.0,653.81,1010.44,660.42,0,9298.66
2026-01-31,E002,Finance,,0,10833.33,0,1300.0,536.25,828.75,0.0,285.0,7883.33
2026-01-31,E003,Finance,,0,7666.67,0,920.0,379.5,586.5,230.0,285.0,5265.67
2026-01-31,E004,Finance,,0,6458.33,0,775.0,319.69,494.06,0.0,0,4869.58
2026-01-31,E005,Operations,,0,10208.33,0,1225.0,505.31,780.94,612.5,285.0,6799.58
2026-01-31,E006,Operations,,0,6833.33,0,820.0,338.25,522.75,341.67,142.5,4668.16
2026-01-31,E007,Operations,,0,6791.67,0,815.0,336.19,519.56,203.75,285.0,4632.17
2026-01-31,E008,Operations,,0,13625.0,0,1635.0,674.44,1042.31,817.5,285.0,9170.75
2026-01-31,E009,Operations,173.3,14.0,5043.03,535.5,605.16,249.63,385.79,0.0,142.5,3659.95
2026-01-31,E010,Operations,173.3,3.0,5622.27,145.12,674.67,278.3,430.1,0.0,0,4239.2
2026-01-31,E011,Operations,173.3,4.0,3712.31,118.5,445.48,183.76,283.99,222.74,285.0,2291.34
2026-01-31,E012,Operations,173.3,18.0,5883.19,735.75,705.98,291.22,450.06,294.16,285.0,3856.77
2026-01-31,E013,Operations,173.3,22.0,6186.44,1006.5,742.37,306.23,473.26,309.32,142.5,4212.76
2026-01-31,E014,Operations,173.3,19.0,4079.48,591.38,489.54,201.93,312.08,0.0,410.0,2665.93
2026-01-31,E015,Operations,173.3,16.0,5664.04,660.0,679.68,280.37,433.3,283.2,285.0,3702.49
2026-01-31,E016,Operations,173.3,5.0,3952.48,159.38,474.3,195.65,302.36,0.0,142.5,2837.67
2026-01-31,E017,Operations,173.3,21.0,6342.02,992.25,761.04,313.93,485.16,190.26,285.0,4306.63
2026-01-31,E018,Operations,173.3,19.0,3998.84,541.5,479.86,197.94,305.91,239.93,410.0,2365.2
2026-01-31,E019,Operations,173.3,6.0,4874.97,234.0,585.0,241.31,372.94,292.5,410.0,2973.22
2026-01-31,E020,Operations,173.3,6.0,4277.48,198.0,513.3,211.74,327.23,0.0,0,3225.21
2026-01-31,E021,Operations,173.3,4.0,4000.22,136.5,480.03,198.01,306.02,120.01,142.5,2753.65
2026-01-31,E022,Operations,173.3,1.0,5129.97,42.75,615.6,253.93,392.44,307.8,285.0,3275.2
2026-01-31,E023,Operations,173.3,7.0,5004.27,291.38,600.51,247.71,382.83,250.21,285.0,3238.01
2026-01-31,E024,Operations,173.3,13.0,5072.04,482.62,608.64,251.07,388.01,0.0,285.0,3539.32
2026-01-31,E025,Operations,173.3,20.0,5245.64,787.5,629.48,259.66,401.29,262.28,285.0,3407.93
2026-01-31,E026,Operations,173.3,21.0,5357.27,771.75,642.87,265.18,409.83,321.44,410.0,3307.95
2026-01-31,E027,Operations,173.3,16.0,4537.9,552.0,544.55,224.63,347.15,136.14,142.5,3142.93
2026-01-31,E028,Operations,173.3,10.0,6095.22,472.5,731.43,301.71,466.28,0.0,0,4595.8
2026-01-31,E029,Operations,173.3,12.0,3944.01,364.5,473.28,195.23,301.72,197.2,285.0,2491.58
2026-01-31,E030,Operations,173.3,12.0,4257.15,373.5,510.86,210.73,325.67,0.0,142.5,3067.39
2026-01-31,E031,Operations,173.3,16.0,5409.08,600.0,649.09,267.75,413.79,270.45,285.0,3523.0
2026-01-31,E032,Operations,173.3,10.0,4895.05,408.75,587.41,242.3,374.47,0.0,410.0,3280.87
2026-01-31,E033,Operations,173.3,0,4861.07,0.0,583.33,240.62,371.87,291.66,142.5,3231.09
2026-01-31,E034,Operations,173.3,7.0,3304.12,194.25,396.49,163.55,252.77,0.0,142.5,2348.81
2026-01-31,E035,Operations,173.3,17.0,5811.93,720.38,697.43,287.69,444.61,348.72,0,4033.48
2026-01-31,E036,Operations,173.3,2.0,4488.25,79.5,538.59,222.17,343.35,224.41,285.0,2874.73
2026-01-31,E037,Operations,173.3,7.0,5728.84,309.75,687.46,283.58,438.26,171.87,0,4147.67
2026-01-31,E038,Operations,173.3,11.0,3511.3,305.25,421.36,173.81,268.61,0.0,142.5,2505.02
2026-01-31,E039,Operations,173.3,5.0,4369.84,166.88,524.38,216.31,334.29,0.0,142.5,3152.36
2026-01-31,E040,Operations,173.3,18.0,3833.79,499.5,460.05,189.77,293.28,115.01,0,2775.68
2026-01-31,E041,Operations,173.3,17.0,5342.22,656.62,641.07,264.44,408.68,267.11,0,3760.92
2026-01-31,E042,Operations,173.3,22.0,7433.55,1105.5,892.03,367.96,568.67,223.01,410.0,4971.88
2026-01-31,E043,Operations,173.3,0,5776.09,0.0,693.13,285.92,441.87,288.8,142.5,3923.87
2026-01-31,E044,Operations,173.3,0,3930.44,0.0,471.65,194.56,300.68,235.83,285.0,2442.72
2026-01-31,E045,Operations,173.3,21.0,4980.96,700.88,597.72,246.56,381.04,249.05,142.5,3364.09
2026-01-31,E046,Operations,173.3,1.0,3869.98,32.25,464.4,191.56,296.05,116.1,142.5,2659.37
2026-01-31,E047,Operations,173.3,13.0,5887.22,550.88,706.47,291.42,450.37,0.0,142.5,4296.46
2026-01-31,E048,Operations,173.3,4.0,4007.56,139.5,480.91,198.37,306.58,240.45,285.0,2496.25
2026-01-31,E049,Operations,173.3,9.0,5711.97,401.62,685.44,282.74,436.97,171.36,0,4135.46
2026-01-31,E050,Operations,173.3,10.0,5173.65,397.5,620.84,256.1,395.78,310.42,142.5,3448.01
2026-01-31,E051,Operations,173.3,4.0,5452.62,163.5,654.31,269.9,417.13,163.58,142.5,3805.2
2026-01-31,E052,Operations,173.3,0,3559.58,0.0,427.15,176.2,272.31,177.98,142.5,2363.44
2026-01-31,E053,Operations,173.3,5.0,3552.62,136.88,426.31,175.85,271.78,106.58,142.5,2429.6
2026-01-31,E054,Operations,173.3,4.0,4073.24,135.0,488.79,201.63,311.6,122.2,285.0,2664.02
2026-01-31,E055,Quality,,0,9458.33,0,1135.0,468.19,723.56,283.75,285.0,6562.83
2026-01-31,E056,Quality,173.3,11.0,6466.34,523.88,775.96,320.08,494.68,193.99,410.0,4271.63
2026-01-31,E057,Quality,173.3,12.0,5893.8,508.5,707.26,291.74,450.88,353.63,142.5,3947.79
2026-01-31,E058,Quality,173.3,20.0,5845.14,877.5,701.42,289.33,447.15,350.71,410.0,3646.53
2026-01-31,E059,Quality,173.3,19.0,5701.91,812.25,684.23,282.24,436.2,342.11,285.0,3672.13
2026-01-31,E060,Purchasing,,0,5583.33,0,670.0,276.37,427.12,167.5,285.0,3757.34
2026-01-31,E061,Purchasing,,0,6458.33,0,775.0,319.69,494.06,193.75,285.0,4390.83
2026-01-31,E062,Purchasing,,0,8791.67,0,1055.0,435.19,672.56,0.0,142.5,6486.42
2026-01-31,E063,Purchasing,,0,12041.67,0,1445.0,596.06,921.19,722.5,0,8356.92
2026-01-31,E064,Sales,,0,7583.33,0,910.0,375.37,580.12,227.5,410.0,5080.34
2026-01-31,E065,Sales,,0,5333.33,0,640.0,264.0,408.0,0.0,142.5,3878.83
2026-01-31,E066,Sales,,0,12583.33,0,1510.0,622.87,962.62,629.17,285.0,8573.67
2026-01-31,E067,Sales,,0,8083.33,0,970.0,400.12,618.37,0.0,142.5,5952.34
2026-01-31,E068,Sales,,0,6958.33,0,835.0,344.44,532.31,208.75,285.0,4752.83
2026-01-31,E069,Sales,,0,6791.67,0,815.0,336.19,519.56,0.0,0,5120.92
2026-01-31,E070,Sales,,0,10791.67,0,1295.0,534.19,825.56,323.75,0,7813.17
2026-01-31,E071,Sales,,0,13083.33,0,1570.0,647.62,1000.87,392.5,285.0,9187.34
2026-01-31,E072,Sales,,0,5625.0,0,675.0,278.44,430.31,168.75,142.5,3930.0
2026-01-31,E073,Sales,,0,8791.67,0,1055.0,435.19,672.56,439.58,285.0,5904.34
2026-01-31,E074,Sales,,0,11833.33,0,1420.0,585.75,905.25,0.0,142.5,8779.83
2026-01-31,E075,Sales,,0,4458.33,0,535.0,220.69,341.06,133.75,142.5,3085.33
2026-01-31,E076,Warehouse,173.3,17.0,4981.02,650.25,597.72,246.56,381.05,298.86,285.0,3171.83
2026-01-31,E077,Warehouse,173.3,12.0,6541.66,594.0,785.0,323.81,500.44,0.0,0,4932.41
2026-01-31,E078,Warehouse,173.3,9.0,4763.4,344.25,571.61,235.79,364.4,285.8,142.5,3163.3
2026-01-31,E079,Warehouse,173.3,0,4241.52,0.0,508.98,209.96,324.48,127.25,410.0,2660.85
2026-01-31,E080,Warehouse,173.3,18.0,5960.16,789.75,715.22,295.03,455.95,357.61,142.5,3993.85
2026-01-31,E081,Warehouse,173.3,22.0,4071.36,635.25,488.56,201.53,311.46,122.14,410.0,2537.67
2026-01-31,E082,Warehouse,173.3,19.0,6276.89,926.25,753.23,310.71,480.18,0.0,142.5,4590.27
2026-01-31,E083,Warehouse,173.3,9.0,6435.48,418.5,772.26,318.56,492.31,193.06,142.5,4516.79
2026-01-31,E084,Maintenance,173.3,11.0,4180.55,350.62,501.67,206.94,319.81,250.83,285.0,2616.3
2026-01-31,E085,Maintenance,173.3,11.0,4831.65,412.5,579.8,239.17,369.62,0.0,410.0,3233.06
2026-01-31,E086,Maintenance,173.3,14.0,6716.7,672.0,806.0,332.48,513.83,0.0,410.0,4654.39
2026-01-31,E087,Maintenance,173.3,7.0,5983.13,351.75,717.98,296.16,457.71,299.16,0,4212.12
2026-01-31,E088,Engineering,,0,8750.0,0,1050.0,433.12,669.38,437.5,0,6160.0
